uid,planner_seed,replan_idx,cluster_id,mode_idx,members,agent_tokens,k,density,y_exit,dt_delay,stalled
n2_chain_fcca7b3d,0,7,0,1,"0,1","[[-0.0637806922619033, 0.7783592309826379, 0.20884423308437436, -1.1816869650746766, 1.0, 0.0, 0.0, 0.0], [0.0637806922619033, -0.778359230982638, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]]",2,0.0707355302630646,1,0.0,0
n2_chain_fcca7b3d,0,7,0,2,"0,1","[[-0.0637806922619033, 0.7783592309826379, 0.20884423308437436, -1.1816869650746766, 1.0, 0.0, 0.0, 0.0], [0.0637806922619033, -0.778359230982638, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]]",2,0.0707355302630646,1,0.0,0
n2_chain_fcca7b3d,0,7,0,3,"0,1","[[-0.0637806922619033, 0.7783592309826379, 0.20884423308437436, -1.1816869650746766, 1.0, 0.0, 0.0, 0.0], [0.0637806922619033, -0.778359230982638, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]]",2,0.0707355302630646,1,0.0,0
n2_chain_fcca7b3d,0,7,0,4,"0,1","[[-0.0637806922619033, 0.7783592309826379, 0.20884423308437436, -1.1816869650746766, 1.0, 0.0, 0.0, 0.0], [0.0637806922619033, -0.778359230982638, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]]",2,0.0707355302630646,1,0.0,0
n2_chain_fcca7b3d,0,7,0,5,"0,1","[[-0.0637806922619033, 0.7783592309826379, 0.20884423308437436, -1.1816869650746766, 1.0, 0.0, 0.0, 0.0], [0.0637806922619033, -0.778359230982638, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]]",2,0.0707355302630646,1,0.0,0
n2_chain_fcca7b3d,0,7,0,6,"0,1","[[-0.0637806922619033, 0.7783592309826379, 0.20884423308437436, -1.1816869650746766, 1.0, 0.0, 0.0, 0.0], [0.0637806922619033, -0.778359230982638, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]]",2,0.0707355302630646,1,0.0,0
n2_chain_fcca7b3d,0,7,0,7,"0,1","[[-0.0637806922619033, 0.7783592309826379, 0.20884423308437436, -1.1816869650746766, 1.0, 0.0, 0.0, 0.0], [0.0637806922619033, -0.778359230982638, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]]",2,0.0707355302630646,1,0.0,0
n2_chain_fcca7b3d,0,7,0,8,"0,1","[[-0.0637806922619033, 0.7783592309826379, 0.20884423308437436, -1.1816869650746766, 1.0, 0.0, 0.0, 0.0], [0.0637806922619033, -0.778359230982638, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]]",2,0.0707355302630646,1,0.0,0
n2_chain_fcca7b3d,0,7,0,9,"0,1","[[-0.0637806922619033, 0.7783592309826379, 0.20884423308437436, -1.1816869650746766, 1.0, 0.0, 0.0, 0.0], [0.0637806922619033, -0.778359230982638, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]]",2,0.0707355302630646,1,0.0,0
n2_chain_fcca7b3d,0,7,0,10,"0,1","[[-0.0637806922619033, 0.7783592309826379, 0.20884423308437436, -1.1816869650746766, 1.0, 0.0, 0.0, 0.0], [0.0637806922619033, -0.778359230982638, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]]",2,0.0707355302630646,1,0.0,0
n2_chain_fcca7b3d,0,7,0,11,"0,1","[[-0.0637806922619033, 0.7783592309826379, 0.20884423308437436, -1.1816869650746766, 1.0, 0.0, 0.0, 0.0], [0.0637806922619033, -0.778359230982638, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]]",2,0.0707355302630646,1,0.0,0
n2_chain_fcca7b3d,0,7,0,12,"0,1","[[-0.0637806922619033, 0.7783592309826379, 0.20884423308437436, -1.1816869650746766, 1.0, 0.0, 0.0, 0.0], [0.0637806922619033, -0.778359230982638, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]]",2,0.0707355302630646,1,0.0,0
n2_chain_fcca7b3d,0,7,0,13,"0,1","[[-0.0637806922619033, 0.7783592309826379, 0.20884423308437436, -1.1816869650746766, 1.0, 0.0, 0.0, 0.0], [0.0637806922619033, -0.778359230982638, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]]",2,0.0707355302630646,1,0.0,0
n2_chain_fcca7b3d,0,7,0,14,"0,1","[[-0.0637806922619033, 0.7783592309826379, 0.20884423308437436, -1.1816869650746766, 1.0, 0.0, 0.0, 0.0], [0.0637806922619033, -0.778359230982638, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]]",2,0.0707355302630646,1,0.0,0
n2_chain_fcca7b3d,0,7,0,15,"0,1","[[-0.0637806922619033, 0.7783592309826379, 0.20884423308437436, -1.1816869650746766, 1.0, 0.0, 0.0, 0.0], [0.0637806922619033, -0.778359230982638, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]]",2,0.0707355302630646,1,0.0,0
n2_chain_fcca7b3d,0,8,0,0,"0,1","[[0.5324848920705074, 0.08535909820691479, 0.44469126766339473, -1.1145625480806014, 1.0, 0.0, 0.0, 0.0], [-0.5324848920705074, -0.08535909820691467, -0.7860544754151221, 0.9067074273434942, 0.0, 0.0, 1.0, 0.0]]",2,0.0707355302630646,0,0.0,1
n2_chain_fcca7b3d,0,8,0,1,"0,1","[[0.5324848920705074, 0.08535909820691479, 0.44469126766339473, -1.1145625480806014, 1.0, 0.0, 0.0, 0.0], [-0.5324848920705074, -0.08535909820691467, -0.7860544754151221, 0.9067074273434942, 0.0, 0.0, 1.0, 0.0]]",2,0.0707355302630646,1,0.0,0
n2_chain_fcca7b3d,0,8,0,2,"0,1","[[0.5324848920705074, 0.08535909820691479, 0.44469126766339473, -1.1145625480806014, 1.0, 0.0, 0.0, 0.0], [-0.5324848920705074, -0.08535909820691467, -0.7860544754151221, 0.9067074273434942, 0.0, 0.0, 1.0, 0.0]]",2,0.0707355302630646,1,0.0,0
n2_chain_fcca7b3d,0,8,0,3,"0,1","[[0.5324848920705074, 0.08535909820691479, 0.44469126766339473, -1.1145625480806014, 1.0, 0.0, 0.0, 0.0], [-0.5324848920705074, -0.08535909820691467, -0.7860544754151221, 0.9067074273434942, 0.0, 0.0, 1.0, 0.0]]",2,0.0707355302630646,0,0.0,1
n2_chain_fcca7b3d,0,8,0,4,"0,1","[[0.5324848920705074, 0.08535909820691479, 0.44469126766339473, -1.1145625480806014, 1.0, 0.0, 0.0, 0.0], [-0.5324848920705074, -0.08535909820691467, -0.7860544754151221, 0.9067074273434942, 0.0, 0.0, 1.0, 0.0]]",2,0.0707355302630646,1,0.0,0
n2_chain_fcca7b3d,0,8,0,5,"0,1","[[0.5324848920705074, 0.08535909820691479, 0.44469126766339473, -1.1145625480806014, 1.0, 0.0, 0.0, 0.0], [-0.5324848920705074, -0.08535909820691467, -0.7860544754151221, 0.9067074273434942, 0.0, 0.0, 1.0, 0.0]]",2,0.0707355302630646,0,0.0,1
n2_chain_fcca7b3d,0,8,0,6,"0,1","[[0.5324848920705074, 0.08535909820691479, 0.44469126766339473, -1.1145625480806014, 1.0, 0.0, 0.0, 0.0], [-0.5324848920705074, -0.08535909820691467, -0.7860544754151221, 0.9067074273434942, 0.0, 0.0, 1.0, 0.0]]",2,0.0707355302630646,1,0.0,0
n2_chain_fcca7b3d,0,8,0,7,"0,1","[[0.5324848920705074, 0.08535909820691479, 0.44469126766339473, -1.1145625480806014, 1.0, 0.0, 0.0, 0.0], [-0.5324848920705074, -0.08535909820691467, -0.7860544754151221, 0.9067074273434942, 0.0, 0.0, 1.0, 0.0]]",2,0.0707355302630646,0,0.0,1
n2_chain_fcca7b3d,0,8,0,8,"0,1","[[0.5324848920705074, 0.08535909820691479, 0.44469126766339473, -1.1145625480806014, 1.0, 0.0, 0.0, 0.0], [-0.5324848920705074, -0.08535909820691467, -0.7860544754151221, 0.9067074273434942, 0.0, 0.0, 1.0, 0.0]]",2,0.0707355302630646,0,0.0,1
n2_chain_fcca7b3d,0,8,0,9,"0,1","[[0.5324848920705074, 0.08535909820691479, 0.44469126766339473, -1.1145625480806014, 1.0, 0.0, 0.0, 0.0], [-0.5324848920705074, -0.08535909820691467, -0.7860544754151221, 0.9067074273434942, 0.0, 0.0, 1.0, 0.0]]",2,0.0707355302630646,1,0.0,0
n2_chain_fcca7b3d,0,8,0,10,"0,1","[[0.5324848920705074, 0.08535909820691479, 0.44469126766339473, -1.1145625480806014, 1.0, 0.0, 0.0, 0.0], [-0.5324848920705074, -0.08535909820691467, -0.7860544754151221, 0.9067074273434942, 0.0, 0.0, 1.0, 0.0]]",2,0.0707355302630646,1,0.0,0
n2_chain_fcca7b3d,0,8,0,11,"0,1","[[0.5324848920705074, 0.08535909820691479, 0.44469126766339473, -1.1145625480806014, 1.0, 0.0, 0.0, 0.0], [-0.5324848920705074, -0.08535909820691467, -0.7860544754151221, 0.9067074273434942, 0.0, 0.0, 1.0, 0.0]]",2,0.0707355302630646,1,0.0,0
n2_chain_fcca7b3d,0,8,0,12,"0,1","[[0.5324848920705074, 0.08535909820691479, 0.44469126766339473, -1.1145625480806014, 1.0, 0.0, 0.0, 0.0], [-0.5324848920705074, -0.08535909820691467, -0.7860544754151221, 0.9067074273434942, 0.0, 0.0, 1.0, 0.0]]",2,0.0707355302630646,1,0.0,0
n2_chain_fcca7b3d,0,8,0,13,"0,1","[[0.5324848920705074, 0.08535909820691479, 0.44469126766339473, -1.1145625480806014, 1.0, 0.0, 0.0, 0.0], [-0.5324848920705074, -0.08535909820691467, -0.7860544754151221, 0.9067074273434942, 0.0, 0.0, 1.0, 0.0]]",2,0.0707355302630646,1,0.0,0
n2_chain_fcca7b3d,0,8,0,14,"0,1","[[0.5324848920705074, 0.08535909820691479, 0.44469126766339473, -1.1145625480806014, 1.0, 0.0, 0.0, 0.0], [-0.5324848920705074, -0.08535909820691467, -0.7860544754151221, 0.9067074273434942, 0.0, 0.0, 1.0, 0.0]]",2,0.0707355302630646,1,0.0,0
n2_chain_fcca7b3d,0,8,0,15,"0,1","[[0.5324848920705074, 0.08535909820691479, 0.44469126766339473, -1.1145625480806014, 1.0, 0.0, 0.0, 0.0], [-0.5324848920705074, -0.08535909820691467, -0.7860544754151221, 0.9067074273434942, 0.0, 0.0, 1.0, 0.0]]",2,0.0707355302630646,1,0.0,0
n2_chain_fcca7b3d,0,9,0,0,"0,1","[[0.7224731013609356, -0.4501375449061962, -0.250996122081287, 1.1734568350903052, 0.0, 0.0, 1.0, 0.0], [-0.7224731013609356, 0.4501375449061962, -0.1621910966211787, 1.1889886649151957, 0.0, 0.0, 1.0, 0.0]]",2,0.0707355302630646,1,0.0,0
n2_chain_fcca7b3d,0,9,0,1,"0,1","[[0.7224731013609356, -0.4501375449061962, -0.250996122081287, 1.1734568350903052, 0.0, 0.0, 1.0, 0.0], [-0.7224731013609356, 0.4501375449061962, -0.1621910966211787, 1.1889886649151957, 0.0, 0.0, 1.0, 0.0]]",2,0.0707355302630646,1,0.0,0
n2_chain_fcca7b3d,0,9,0,2,"0,1","[[0.7224731013609356, -0.4501375449061962, -0.250996122081287, 1.1734568350903052, 0.0, 0.0, 1.0, 0.0], [-0.7224731013609356, 0.4501375449061962, -0.1621910966211787, 1.1889886649151957, 0.0, 0.0, 1.0, 0.0]]",2,0.0707355302630646,0,0.0,1
n2_chain_fcca7b3d,0,9,0,3,"0,1","[[0.7224731013609356, -0.4501375449061962, -0.250996122081287, 1.1734568350903052, 0.0, 0.0, 1.0, 0.0], [-0.7224731013609356, 0.4501375449061962, -0.1621910966211787, 1.1889886649151957, 0.0, 0.0, 1.0, 0.0]]",2,0.0707355302630646,1,0.0,0
n2_chain_fcca7b3d,0,9,0,4,"0,1","[[0.7224731013609356, -0.4501375449061962, -0.250996122081287, 1.1734568350903052, 0.0, 0.0, 1.0, 0.0], [-0.7224731013609356, 0.4501375449061962, -0.1621910966211787, 1.1889886649151957, 0.0, 0.0, 1.0, 0.0]]",2,0.0707355302630646,0,0.0,1
n2_chain_fcca7b3d,0,9,0,5,"0,1","[[0.7224731013609356, -0.4501375449061962, -0.250996122081287, 1.1734568350903052, 0.0, 0.0, 1.0, 0.0], [-0.7224731013609356, 0.4501375449061962, -0.1621910966211787, 1.1889886649151957, 0.0, 0.0, 1.0, 0.0]]",2,0.0707355302630646,1,0.0,0
n2_chain_fcca7b3d,0,9,0,6,"0,1","[[0.7224731013609356, -0.4501375449061962, -0.250996122081287, 1.1734568350903052, 0.0, 0.0, 1.0, 0.0], [-0.7224731013609356, 0.4501375449061962, -0.1621910966211787, 1.1889886649151957, 0.0, 0.0, 1.0, 0.0]]",2,0.0707355302630646,1,0.0,0
n2_chain_fcca7b3d,0,9,0,7,"0,1","[[0.7224731013609356, -0.4501375449061962, -0.250996122081287, 1.1734568350903052, 0.0, 0.0, 1.0, 0.0], [-0.7224731013609356, 0.4501375449061962, -0.1621910966211787, 1.1889886649151957, 0.0, 0.0, 1.0, 0.0]]",2,0.0707355302630646,1,0.0,0
n2_chain_fcca7b3d,0,9,0,8,"0,1","[[0.7224731013609356, -0.4501375449061962, -0.250996122081287, 1.1734568350903052, 0.0, 0.0, 1.0, 0.0], [-0.7224731013609356, 0.4501375449061962, -0.1621910966211787, 1.1889886649151957, 0.0, 0.0, 1.0, 0.0]]",2,0.0707355302630646,0,0.0,1
n2_chain_fcca7b3d,0,9,0,9,"0,1","[[0.7224731013609356, -0.4501375449061962, -0.250996122081287, 1.1734568350903052, 0.0, 0.0, 1.0, 0.0], [-0.7224731013609356, 0.4501375449061962, -0.1621910966211787, 1.1889886649151957, 0.0, 0.0, 1.0, 0.0]]",2,0.0707355302630646,1,0.0,0
n2_chain_fcca7b3d,0,9,0,10,"0,1","[[0.7224731013609356, -0.4501375449061962, -0.250996122081287, 1.1734568350903052, 0.0, 0.0, 1.0, 0.0], [-0.7224731013609356, 0.4501375449061962, -0.1621910966211787, 1.1889886649151957, 0.0, 0.0, 1.0, 0.0]]",2,0.0707355302630646,1,0.0,0
n2_chain_fcca7b3d,0,9,0,11,"0,1","[[0.7224731013609356, -0.4501375449061962, -0.250996122081287, 1.1734568350903052, 0.0, 0.0, 1.0, 0.0], [-0.7224731013609356, 0.4501375449061962, -0.1621910966211787, 1.1889886649151957, 0.0, 0.0, 1.0, 0.0]]",2,0.0707355302630646,0,0.0,1
n2_chain_fcca7b3d,0,9,0,12,"0,1","[[0.7224731013609356, -0.4501375449061962, -0.250996122081287, 1.1734568350903052, 0.0, 0.0, 1.0, 0.0], [-0.7224731013609356, 0.4501375449061962, -0.1621910966211787, 1.1889886649151957, 0.0, 0.0, 1.0, 0.0]]",2,0.0707355302630646,1,0.0,0
n2_chain_fcca7b3d,0,9,0,13,"0,1","[[0.7224731013609356, -0.4501375449061962, -0.250996122081287, 1.1734568350903052, 0.0, 0.0, 1.0, 0.0], [-0.7224731013609356, 0.4501375449061962, -0.1621910966211787, 1.1889886649151957, 0.0, 0.0, 1.0, 0.0]]",2,0.0707355302630646,1,0.0,0
n2_chain_fcca7b3d,0,9,0,14,"0,1","[[0.7224731013609356, -0.4501375449061962, -0.250996122081287, 1.1734568350903052, 0.0, 0.0, 1.0, 0.0], [-0.7224731013609356, 0.4501375449061962, -0.1621910966211787, 1.1889886649151957, 0.0, 0.0, 1.0, 0.0]]",2,0.0707355302630646,0,0.0,1
n2_chain_fcca7b3d,0,9,0,15,"0,1","[[0.7224731013609356, -0.4501375449061962, -0.250996122081287, 1.1734568350903052, 0.0, 0.0, 1.0, 0.0], [-0.7224731013609356, 0.4501375449061962, -0.1621910966211787, 1.1889886649151957, 0.0, 0.0, 1.0, 0.0]]",2,0.0707355302630646,0,0.0,1
n2_chain_fcca7b3d,0,10,0,0,"0,1","[[0.5088004356025646, -0.5047480901086385, -0.49785819167996487, 1.091850364334397, 0.0, 0.0, 1.0, 0.0], [-0.5088004356025637, 0.5047480901086381, -0.038786651030656934, 1.199372999871944, 0.0, 0.0, 1.0, 0.0]]",2,0.0707355302630646,0,0.0,1
n2_chain_fcca7b3d,0,10,0,1,"0,1","[[0.5088004356025646, -0.5047480901086385, -0.49785819167996487, 1.091850364334397, 0.0, 0.0, 1.0, 0.0], [-0.5088004356025637, 0.5047480901086381, -0.038786651030656934, 1.199372999871944, 0.0, 0.0, 1.0, 0.0]]",2,0.0707355302630646,0,0.0,1
n2_chain_fcca7b3d,0,10,0,2,"0,1","[[0.5088004356025646, -0.5047480901086385, -0.49785819167996487, 1.091850364334397, 0.0, 0.0, 1.0, 0.0], [-0.5088004356025637, 0.5047480901086381, -0.038786651030656934, 1.199372999871944, 0.0, 0.0, 1.0, 0.0]]",2,0.0707355302630646,1,0.0,0
n2_chain_fcca7b3d,0,10,0,3,"0,1","[[0.5088004356025646, -0.5047480901086385, -0.49785819167996487, 1.091850364334397, 0.0, 0.0, 1.0, 0.0], [-0.5088004356025637, 0.5047480901086381, -0.038786651030656934, 1.199372999871944, 0.0, 0.0, 1.0, 0.0]]",2,0.0707355302630646,0,0.0,1
n2_chain_fcca7b3d,0,10,0,4,"0,1","[[0.5088004356025646, -0.5047480901086385, -0.49785819167996487, 1.091850364334397, 0.0, 0.0, 1.0, 0.0], [-0.5088004356025637, 0.5047480901086381, -0.038786651030656934, 1.199372999871944, 0.0, 0.0, 1.0, 0.0]]",2,0.0707355302630646,0,0.0,1
n2_chain_fcca7b3d,0,10,0,5,"0,1","[[0.5088004356025646, -0.5047480901086385, -0.49785819167996487, 1.091850364334397, 0.0, 0.0, 1.0, 0.0], [-0.5088004356025637, 0.5047480901086381, -0.038786651030656934, 1.199372999871944, 0.0, 0.0, 1.0, 0.0]]",2,0.0707355302630646,0,0.0,1
n2_chain_fcca7b3d,0,10,0,6,"0,1","[[0.5088004356025646, -0.5047480901086385, -0.49785819167996487, 1.091850364334397, 0.0, 0.0, 1.0, 0.0], [-0.5088004356025637, 0.5047480901086381, -0.038786651030656934, 1.199372999871944, 0.0, 0.0, 1.0, 0.0]]",2,0.0707355302630646,1,0.0,0
n2_chain_fcca7b3d,0,10,0,7,"0,1","[[0.5088004356025646, -0.5047480901086385, -0.49785819167996487, 1.091850364334397, 0.0, 0.0, 1.0, 0.0], [-0.5088004356025637, 0.5047480901086381, -0.038786651030656934, 1.199372999871944, 0.0, 0.0, 1.0, 0.0]]",2,0.0707355302630646,1,0.0,0
n2_chain_fcca7b3d,0,10,0,8,"0,1","[[0.5088004356025646, -0.5047480901086385, -0.49785819167996487, 1.091850364334397, 0.0, 0.0, 1.0, 0.0], [-0.5088004356025637, 0.5047480901086381, -0.038786651030656934, 1.199372999871944, 0.0, 0.0, 1.0, 0.0]]",2,0.0707355302630646,1,0.0,0
n2_chain_fcca7b3d,0,10,0,9,"0,1","[[0.5088004356025646, -0.5047480901086385, -0.49785819167996487, 1.091850364334397, 0.0, 0.0, 1.0, 0.0], [-0.5088004356025637, 0.5047480901086381, -0.038786651030656934, 1.199372999871944, 0.0, 0.0, 1.0, 0.0]]",2,0.0707355302630646,0,0.0,1
n2_chain_fcca7b3d,0,10,0,10,"0,1","[[0.5088004356025646, -0.5047480901086385, -0.49785819167996487, 1.091850364334397, 0.0, 0.0, 1.0, 0.0], [-0.5088004356025637, 0.5047480901086381, -0.038786651030656934, 1.199372999871944, 0.0, 0.0, 1.0, 0.0]]",2,0.0707355302630646,0,0.0,1
n2_chain_fcca7b3d,0,10,0,11,"0,1","[[0.5088004356025646, -0.5047480901086385, -0.49785819167996487, 1.091850364334397, 0.0, 0.0, 1.0, 0.0], [-0.5088004356025637, 0.5047480901086381, -0.038786651030656934, 1.199372999871944, 0.0, 0.0, 1.0, 0.0]]",2,0.0707355302630646,0,0.0,1
n2_chain_fcca7b3d,0,10,0,12,"0,1","[[0.5088004356025646, -0.5047480901086385, -0.49785819167996487, 1.091850364334397, 0.0, 0.0, 1.0, 0.0], [-0.5088004356025637, 0.5047480901086381, -0.038786651030656934, 1.199372999871944, 0.0, 0.0, 1.0, 0.0]]",2,0.0707355302630646,1,0.0,0
n2_chain_fcca7b3d,0,10,0,13,"0,1","[[0.5088004356025646, -0.5047480901086385, -0.49785819167996487, 1.091850364334397, 0.0, 0.0, 1.0, 0.0], [-0.5088004356025637, 0.5047480901086381, -0.038786651030656934, 1.199372999871944, 0.0, 0.0, 1.0, 0.0]]",2,0.0707355302630646,0,0.0,1
n2_chain_fcca7b3d,0,10,0,14,"0,1","[[0.5088004356025646, -0.5047480901086385, -0.49785819167996487, 1.091850364334397, 0.0, 0.0, 1.0, 0.0], [-0.5088004356025637, 0.5047480901086381, -0.038786651030656934, 1.199372999871944, 0.0, 0.0, 1.0, 0.0]]",2,0.0707355302630646,0,0.0,1
n2_chain_fcca7b3d,0,10,0,15,"0,1","[[0.5088004356025646, -0.5047480901086385, -0.49785819167996487, 1.091850364334397, 0.0, 0.0, 1.0, 0.0], [-0.5088004356025637, 0.5047480901086381, -0.038786651030656934, 1.199372999871944, 0.0, 0.0, 1.0, 0.0]]",2,0.0707355302630646,0,0.0,1
n2_chain_fcca7b3d,0,11,0,0,"0,1","[[0.28911704780321035, -0.5424088356661714, -0.5502115312311278, 1.0664273383687695, 0.0, 0.0, 1.0, 0.0], [-0.28911704780321035, 0.5424088356661709, 0.5038808284024746, 1.0890840683291791, 0.0, 0.0, 1.0, 0.0]]",2,0.0707355302630646,0,0.0,1
n2_chain_fcca7b3d,0,11,0,1,"0,1","[[0.28911704780321035, -0.5424088356661714, -0.5502115312311278, 1.0664273383687695, 0.0, 0.0, 1.0, 0.0], [-0.28911704780321035, 0.5424088356661709, 0.5038808284024746, 1.0890840683291791, 0.0, 0.0, 1.0, 0.0]]",2,0.0707355302630646,0,0.0,1
n2_chain_fcca7b3d,0,11,0,2,"0,1","[[0.28911704780321035, -0.5424088356661714, -0.5502115312311278, 1.0664273383687695, 0.0, 0.0, 1.0, 0.0], [-0.28911704780321035, 0.5424088356661709, 0.5038808284024746, 1.0890840683291791, 0.0, 0.0, 1.0, 0.0]]",2,0.0707355302630646,0,0.0,1
n2_chain_fcca7b3d,0,11,0,3,"0,1","[[0.28911704780321035, -0.5424088356661714, -0.5502115312311278, 1.0664273383687695, 0.0, 0.0, 1.0, 0.0], [-0.28911704780321035, 0.5424088356661709, 0.5038808284024746, 1.0890840683291791, 0.0, 0.0, 1.0, 0.0]]",2,0.0707355302630646,0,0.0,1
n2_chain_fcca7b3d,0,11,0,4,"0,1","[[0.28911704780321035, -0.5424088356661714, -0.5502115312311278, 1.0664273383687695, 0.0, 0.0, 1.0, 0.0], [-0.28911704780321035, 0.5424088356661709, 0.5038808284024746, 1.0890840683291791, 0.0, 0.0, 1.0, 0.0]]",2,0.0707355302630646,0,0.0,1
n2_chain_fcca7b3d,0,11,0,5,"0,1","[[0.28911704780321035, -0.5424088356661714, -0.5502115312311278, 1.0664273383687695, 0.0, 0.0, 1.0, 0.0], [-0.28911704780321035, 0.5424088356661709, 0.5038808284024746, 1.0890840683291791, 0.0, 0.0, 1.0, 0.0]]",2,0.0707355302630646,0,0.0,1
n2_chain_fcca7b3d,0,11,0,6,"0,1","[[0.28911704780321035, -0.5424088356661714, -0.5502115312311278, 1.0664273383687695, 0.0, 0.0, 1.0, 0.0], [-0.28911704780321035, 0.5424088356661709, 0.5038808284024746, 1.0890840683291791, 0.0, 0.0, 1.0, 0.0]]",2,0.0707355302630646,1,0.0,0
n2_chain_fcca7b3d,0,11,0,7,"0,1","[[0.28911704780321035, -0.5424088356661714, -0.5502115312311278, 1.0664273383687695, 0.0, 0.0, 1.0, 0.0], [-0.28911704780321035, 0.5424088356661709, 0.5038808284024746, 1.0890840683291791, 0.0, 0.0, 1.0, 0.0]]",2,0.0707355302630646,1,0.0,0
n2_chain_fcca7b3d,0,11,0,8,"0,1","[[0.28911704780321035, -0.5424088356661714, -0.5502115312311278, 1.0664273383687695, 0.0, 0.0, 1.0, 0.0], [-0.28911704780321035, 0.5424088356661709, 0.5038808284024746, 1.0890840683291791, 0.0, 0.0, 1.0, 0.0]]",2,0.0707355302630646,0,0.0,1
n2_chain_fcca7b3d,0,11,0,9,"0,1","[[0.28911704780321035, -0.5424088356661714, -0.5502115312311278, 1.0664273383687695, 0.0, 0.0, 1.0, 0.0], [-0.28911704780321035, 0.5424088356661709, 0.5038808284024746, 1.0890840683291791, 0.0, 0.0, 1.0, 0.0]]",2,0.0707355302630646,0,0.0,1
n2_chain_fcca7b3d,0,11,0,10,"0,1","[[0.28911704780321035, -0.5424088356661714, -0.5502115312311278, 1.0664273383687695, 0.0, 0.0, 1.0, 0.0], [-0.28911704780321035, 0.5424088356661709, 0.5038808284024746, 1.0890840683291791, 0.0, 0.0, 1.0, 0.0]]",2,0.0707355302630646,0,0.0,1
n2_chain_fcca7b3d,0,11,0,11,"0,1","[[0.28911704780321035, -0.5424088356661714, -0.5502115312311278, 1.0664273383687695, 0.0, 0.0, 1.0, 0.0], [-0.28911704780321035, 0.5424088356661709, 0.5038808284024746, 1.0890840683291791, 0.0, 0.0, 1.0, 0.0]]",2,0.0707355302630646,0,0.0,1
n2_chain_fcca7b3d,0,11,0,12,"0,1","[[0.28911704780321035, -0.5424088356661714, -0.5502115312311278, 1.0664273383687695, 0.0, 0.0, 1.0, 0.0], [-0.28911704780321035, 0.5424088356661709, 0.5038808284024746, 1.0890840683291791, 0.0, 0.0, 1.0, 0.0]]",2,0.0707355302630646,0,0.0,1
n2_chain_fcca7b3d,0,11,0,13,"0,1","[[0.28911704780321035, -0.5424088356661714, -0.5502115312311278, 1.0664273383687695, 0.0, 0.0, 1.0, 0.0], [-0.28911704780321035, 0.5424088356661709, 0.5038808284024746, 1.0890840683291791, 0.0, 0.0, 1.0, 0.0]]",2,0.0707355302630646,0,0.0,1
n2_chain_fcca7b3d,0,11,0,14,"0,1","[[0.28911704780321035, -0.5424088356661714, -0.5502115312311278, 1.0664273383687695, 0.0, 0.0, 1.0, 0.0], [-0.28911704780321035, 0.5424088356661709, 0.5038808284024746, 1.0890840683291791, 0.0, 0.0, 1.0, 0.0]]",2,0.0707355302630646,0,0.0,1
n2_chain_fcca7b3d,0,11,0,15,"0,1","[[0.28911704780321035, -0.5424088356661714, -0.5502115312311278, 1.0664273383687695, 0.0, 0.0, 1.0, 0.0], [-0.28911704780321035, 0.5424088356661709, 0.5038808284024746, 1.0890840683291791, 0.0, 0.0, 1.0, 0.0]]",2,0.0707355302630646,0,0.0,1
n2_chain_fcca7b3d,0,12,0,0,"0,1","[[0.5084753911518307, -0.28599166361737716, -0.4344302685603817, 1.118601957301414, 0.0, 0.0, 1.0, 0.0], [-0.5084753911518316, 0.28599166361737627, -1.1947385507232513, -0.11224879747999349, 0.0, 0.0, 1.0, 0.0]]",2,0.0707355302630646,1,0.0,0
n2_chain_fcca7b3d,0,12,0,1,"0,1","[[0.5084753911518307, -0.28599166361737716, -0.4344302685603817, 1.118601957301414, 0.0, 0.0, 1.0, 0.0], [-0.5084753911518316, 0.28599166361737627, -1.1947385507232513, -0.11224879747999349, 0.0, 0.0, 1.0, 0.0]]",2,0.0707355302630646,1,0.0,0
n2_chain_fcca7b3d,0,12,0,2,"0,1","[[0.5084753911518307, -0.28599166361737716, -0.4344302685603817, 1.118601957301414, 0.0, 0.0, 1.0, 0.0], [-0.5084753911518316, 0.28599166361737627, -1.1947385507232513, -0.11224879747999349, 0.0, 0.0, 1.0, 0.0]]",2,0.0707355302630646,0,0.0,1
n2_chain_fcca7b3d,0,12,0,3,"0,1","[[0.5084753911518307, -0.28599166361737716, -0.4344302685603817, 1.118601957301414, 0.0, 0.0, 1.0, 0.0], [-0.5084753911518316, 0.28599166361737627, -1.1947385507232513, -0.11224879747999349, 0.0, 0.0, 1.0, 0.0]]",2,0.0707355302630646,0,0.0,1
