uid,agent,route_idx,n_routes,length,len1,len2,hx,hy,sx,sy
n2_chain_add0f77c,1,2,4,14.913399,9.252598,5.660801,-0.439158,-0.898410,3.895759,6.244033
n2_chain_add0f77c,1,3,4,16.179484,9.252598,6.926885,-0.439158,-0.898410,3.895759,6.244033
n2_chain_b20c95e7,0,0,4,4.911674,3.774561,1.137114,-0.162224,0.986754,6.977584,1.031923
n2_chain_b20c95e7,0,1,4,5.355827,4.218714,1.137114,-0.388870,0.921293,6.977584,1.031923
n2_chain_b20c95e7,0,2,4,5.672090,3.774561,1.897529,-0.162224,0.986754,6.977584,1.031923
n2_chain_b20c95e7,0,3,4,6.116243,4.218714,1.897529,-0.388870,0.921293,6.977584,1.031923
n2_chain_b20c95e7,1,0,4,12.138849,6.442286,5.696563,0.633183,0.774002,1.023977,1.998658
n2_chain_b20c95e7,1,1,4,13.547469,7.850905,5.696563,0.380498,0.924782,1.023977,1.998658
n2_chain_b20c95e7,1,2,4,14.540522,6.442286,8.098236,0.633183,0.774002,1.023977,1.998658
n2_chain_b20c95e7,1,3,4,15.949141,7.850905,8.098236,0.380498,0.924782,1.023977,1.998658
n2_chain_b6c997d2,0,0,4,15.321907,8.293529,7.028378,-0.050862,0.998706,1.981783,0.645426
n2_chain_b6c997d2,0,1,4,17.702495,8.293529,9.408966,-0.050862,0.998706,1.981783,0.645426
n2_chain_b6c997d2,0,2,4,18.134345,11.105966,7.028378,0.999226,0.039333,1.981783,0.645426
n2_chain_b6c997d2,0,3,4,20.514933,11.105966,9.408966,0.999226,0.039333,1.981783,0.645426
n2_chain_b6c997d2,1,0,1,10.255126,7.016440,3.238686,0.999933,0.011584,1.191639,4.095196
n2_chain_c08d4520,0,0,2,10.601571,3.797277,6.804294,-0.094815,-0.995495,8.391820,4.072180
n2_chain_c08d4520,0,1,2,10.613060,3.797277,6.815782,-0.094815,-0.995495,8.391820,4.072180
n2_chain_c08d4520,1,0,4,11.624648,3.571625,8.053023,-0.125912,0.992041,4.058475,5.092182
n2_chain_c08d4520,1,1,4,12.432225,4.379202,8.053023,0.701610,0.712561,4.058475,5.092182
n2_chain_c08d4520,1,2,4,14.734707,3.571625,11.163082,-0.125912,0.992041,4.058475,5.092182
n2_chain_c08d4520,1,3,4,15.542285,4.379202,11.163082,0.701610,0.712561,4.058475,5.092182
n2_chain_c42bb4a6,0,0,4,5.080177,4.268601,0.811575,-0.132150,0.991230,4.468120,1.601338
n2_chain_c42bb4a6,0,1,4,5.167626,4.356050,0.811575,0.115544,0.993302,4.468120,1.601338
n2_chain_c42bb4a6,0,2,4,5.329876,4.268601,1.061275,-0.132150,0.991230,4.468120,1.601338
n2_chain_c42bb4a6,0,3,4,5.417325,4.356050,1.061275,0.115544,0.993302,4.468120,1.601338
n2_chain_c42bb4a6,1,0,4,10.759441,3.760139,6.999302,-0.084078,-0.996459,7.192974,6.220778
n2_chain_c42bb4a6,1,1,4,10.841145,3.841843,6.999302,-0.811497,-0.584356,7.192974,6.220778
n2_chain_c42bb4a6,1,2,4,12.490867,3.760139,8.730728,-0.084078,-0.996459,7.192974,6.220778
n2_chain_c42bb4a6,1,3,4,12.572571,3.841843,8.730728,-0.811497,-0.584356,7.192974,6.220778
n2_chain_c66aa2b5,0,0,4,19.944448,10.492094,9.452354,0.324763,-0.945795,7.814652,10.687587
n2_chain_c66aa2b5,0,1,4,20.601437,10.492094,10.109343,0.324763,-0.945795,7.814652,10.687587
n2_chain_c66aa2b5,0,2,4,20.953382,11.501028,9.452354,-0.150253,-0.988648,7.814652,10.687587
n2_chain_c66aa2b5,0,3,4,21.610371,11.501028,10.109343,-0.150253,-0.988648,7.814652,10.687587
n2_chain_c66aa2b5,1,0,4,21.457907,13.599465,7.858442,0.522940,-0.852369,0.992019,9.529070
n2_chain_c66aa2b5,1,1,4,23.465472,15.607030,7.858442,0.999505,-0.031466,0.992019,9.529070
n2_chain_c66aa2b5,1,2,4,24.023994,13.599465,10.424529,0.522940,-0.852369,0.992019,9.529070
n2_chain_c66aa2b5,1,3,4,26.031559,15.607030,10.424529,0.999505,-0.031466,0.992019,9.529070
n2_chain_c864a2eb,0,0,4,19.942727,11.722905,8.219822,0.302314,-0.953208,1.402495,10.694857
n2_chain_c864a2eb,0,1,4,20.639371,12.419549,8.219822,0.953350,-0.301867,1.402495,10.694857
n2_chain_c864a2eb,0,2,4,21.729807,11.722905,10.006902,0.302314,-0.953208,1.402495,10.694857
n2_chain_c864a2eb,0,3,4,22.426451,12.419549,10.006902,0.953350,-0.301867,1.402495,10.694857
n2_chain_c864a2eb,1,0,1,2.607546,0.932676,1.674870,0.832055,0.554694,7.345447,1.783808
n2_chain_d5b7e448,0,0,4,6.061482,4.243940,1.817542,-0.699827,0.714313,7.959183,1.758104
n2_chain_d5b7e448,0,1,4,7.100826,4.243940,2.856886,-0.699827,0.714313,7.959183,1.758104
n2_chain_d5b7e448,0,2,4,8.234561,6.417018,1.817542,-0.554620,0.832104,7.959183,1.758104
n2_chain_d5b7e448,0,3,4,9.273904,6.417018,2.856886,-0.554620,0.832104,7.959183,1.758104
n2_chain_d5b7e448,1,0,4,10.252227,2.572158,7.680068,-0.540520,0.841331,4.925981,5.478854
n2_chain_d5b7e448,1,1,4,10.439064,2.758996,7.680068,0.157993,0.987440,4.925981,5.478854
n2_chain_d5b7e448,1,2,4,12.240228,2.572158,9.668069,-0.540520,0.841331,4.925981,5.478854
n2_chain_d5b7e448,1,3,4,12.427065,2.758996,9.668069,0.157993,0.987440,4.925981,5.478854
n2_chain_df59fd82,0,0,4,9.677933,8.912018,0.765915,0.712992,0.701172,2.419021,0.696727
n2_chain_df59fd82,0,1,4,9.810727,9.044812,0.765915,0.712992,0.701172,2.419021,0.696727
n2_chain_df59fd82,0,2,4,10.295123,8.912018,1.383105,0.712992,0.701172,2.419021,0.696727
n2_chain_df59fd82,0,3,4,10.427916,9.044812,1.383105,0.712992,0.701172,2.419021,0.696727
n2_chain_df59fd82,1,0,4,9.816658,6.596193,3.220465,0.684689,-0.728835,3.439989,6.953727
n2_chain_df59fd82,1,1,4,10.105276,6.596193,3.509083,0.684689,-0.728835,3.439989,6.953727
n2_chain_df59fd82,1,2,4,11.018592,7.798127,3.220465,0.999549,0.030032,3.439989,6.953727
n2_chain_df59fd82,1,3,4,11.307209,7.798127,3.509083,0.999549,0.030032,3.439989,6.953727
n2_chain_e453c916,0,0,4,8.796212,7.383290,1.412922,-0.216223,-0.976344,7.312074,6.554602
n2_chain_e453c916,0,1,4,9.070951,7.658029,1.412922,-0.999752,-0.022253,7.312074,6.554602
n2_chain_e453c916,0,2,4,9.796986,7.383290,2.413696,-0.216223,-0.976344,7.312074,6.554602
n2_chain_e453c916,0,3,4,10.071725,7.658029,2.413696,-0.999752,-0.022253,7.312074,6.554602
n2_chain_e453c916,1,0,4,8.125764,6.855455,1.270309,0.016693,-0.999861,3.809466,7.097186
n2_chain_e453c916,1,1,4,8.727823,7.457513,1.270309,0.975407,-0.220413,3.809466,7.097186
n2_chain_e453c916,1,2,4,9.216585,6.855455,2.361130,0.016693,-0.999861,3.809466,7.097186
n2_chain_e453c916,1,3,4,9.818644,7.457513,2.361130,0.975407,-0.220413,3.809466,7.097186
n2_chain_e657d1ee,0,0,4,10.214337,3.954480,6.259857,0.270807,0.962634,5.001611,5.497255
n2_chain_e657d1ee,0,1,4,10.585361,4.325505,6.259857,-0.277791,0.960641,5.001611,5.497255
n2_chain_e657d1ee,0,2,4,11.695932,3.954480,7.741451,0.270807,0.962634,5.001611,5.497255
n2_chain_e657d1ee,0,3,4,12.066956,4.325505,7.741451,-0.277791,0.960641,5.001611,5.497255
n2_chain_e657d1ee,1,0,4,6.405230,0.707670,5.697560,-0.545653,-0.838011,6.638299,10.416840
n2_chain_e657d1ee,1,1,4,6.465211,0.707670,5.757541,-0.545653,-0.838011,6.638299,10.416840
n2_chain_e657d1ee,1,2,4,7.459088,1.761528,5.697560,0.308044,-0.951372,6.638299,10.416840
n2_chain_e657d1ee,1,3,4,7.519068,1.761528,5.757541,0.308044,-0.951372,6.638299,10.416840
n2_chain_f4e42d69,0,0,4,17.923183,8.680686,9.242497,-0.958998,-0.283412,9.567715,6.133226
n2_chain_f4e42d69,0,1,4,17.939769,8.680686,9.259083,-0.958998,-0.283412,9.567715,6.133226
n2_chain_f4e42d69,0,2,4,19.143288,9.900791,9.242497,-0.976271,0.216554,9.567715,6.133226
n2_chain_f4e42d69,0,3,4,19.159874,9.900791,9.259083,-0.976271,0.216554,9.567715,6.133226
n2_chain_f4e42d69,1,0,4,17.113812,9.748883,7.364929,-0.571478,-0.820618,11.432429,4.419424
n2_chain_f4e42d69,1,1,4,17.815175,10.450246,7.364929,-0.999955,-0.009537,11.432429,4.419424
n2_chain_f4e42d69,1,2,4,19.566805,9.748883,9.817921,-0.571478,-0.820618,11.432429,4.419424
n2_chain_f4e42d69,1,3,4,20.268168,10.450246,9.817921,-0.999955,-0.009537,11.432429,4.419424
n2_chain_f52c4bb3,0,0,4,11.766937,2.079363,9.687574,-0.396653,0.917969,10.666386,5.680009
n2_chain_f52c4bb3,0,1,4,11.910552,2.222979,9.687574,-0.659290,0.751888,10.666386,5.680009
n2_chain_f52c4bb3,0,2,4,12.302370,2.079363,10.223006,-0.396653,0.917969,10.666386,5.680009
n2_chain_f52c4bb3,0,3,4,12.445985,2.222979,10.223006,-0.659290,0.751888,10.666386,5.680009
n2_chain_f52c4bb3,1,0,2,11.206520,5.651351,5.555168,-0.829626,0.558320,8.131347,1.679280
n2_chain_f52c4bb3,1,1,2,12.279762,6.724593,5.555168,-0.829626,0.558320,8.131347,1.679280
n2_chain_f74f773a,0,0,4,9.998404,5.869959,4.128445,-0.062458,-0.998048,3.429911,9.446241
n2_chain_f74f773a,0,1,4,10.383660,6.255215,4.128445,0.265236,-0.964183,3.429911,9.446241
n2_chain_f74f773a,0,2,4,10.573928,5.869959,4.703969,-0.062458,-0.998048,3.429911,9.446241
n2_chain_f74f773a,0,3,4,10.959184,6.255215,4.703969,0.265236,-0.964183,3.429911,9.446241
n2_chain_f74f773a,1,0,2,12.076614,7.957421,4.119194,-0.992548,0.121851,7.602392,7.692767
n2_chain_f74f773a,1,1,2,12.456111,8.336917,4.119194,-0.977153,-0.212538,7.602392,7.692767
n2_chain_fcca7b3d,0,0,4,13.870314,5.880111,7.990203,0.508007,-0.861353,2.155269,2.362686
n2_chain_fcca7b3d,0,1,4,15.073537,5.880111,9.193426,0.508007,-0.861353,2.155269,2.362686
n2_chain_fcca7b3d,0,2,4,16.587380,8.597177,7.990203,0.385962,0.922515,2.155269,2.362686
n2_chain_fcca7b3d,0,3,4,17.790603,8.597177,9.193426,0.385962,0.922515,2.155269,2.362686
n2_chain_fcca7b3d,1,0,4,12.190311,6.529510,5.660801,0.555015,-0.831840,3.895759,6.244033
n2_chain_fcca7b3d,1,1,4,13.456395,6.529510,6.926885,0.555015,-0.831840,3.895759,6.244033
n2_chain_fcca7b3d,1,2,4,14.913399,9.252598,5.660801,-0.439158,-0.898410,3.895759,6.244033
n2_chain_fcca7b3d,1,3,4,16.179484,9.252598,6.926885,-0.439158,-0.898410,3.895759,6.244033
n2_chain_fd34a894,0,0,2,9.854648,6.927419,2.927229,0.997920,0.064463,3.883492,5.600399
n2_chain_fd34a894,0,1,2,12.076099,6.927419,5.148680,0.997920,0.064463,3.883492,5.600399
n2_chain_fd34a894,1,0,4,11.643078,5.144795,6.498283,0.263639,-0.964621,6.446632,7.947644
n2_chain_fd34a894,1,1,4,12.958599,5.144795,7.813804,0.263639,-0.964621,6.446632,7.947644
n2_chain_fd34a894,1,2,4,13.131085,6.632802,6.498283,0.360784,0.932649,6.446632,7.947644
n2_chain_fd34a894,1,3,4,14.446606,6.632802,7.813804,0.360784,0.932649,6.446632,7.947644
n2_fork_0299c92d,0,0,2,5.524255,1.098549,4.425705,-0.691687,-0.722198,6.419847,4.353982
n2_fork_0299c92d,0,1,2,6.089182,1.098549,4.990633,-0.691687,-0.722198,6.419847,4.353982
n2_fork_0299c92d,1,0,4,6.874040,2.924560,3.949480,-0.883822,0.467823,8.682614,1.859561
n2_fork_0299c92d,1,1,4,8.033723,4.084243,3.949480,-0.997683,0.068029,8.682614,1.859561
n2_fork_0299c92d,1,2,4,8.280273,2.924560,5.355713,-0.883822,0.467823,8.682614,1.859561
n2_fork_0299c92d,1,3,4,9.439957,4.084243,5.355713,-0.997683,0.068029,8.682614,1.859561
n2_fork_05211320,0,0,4,16.373536,10.213818,6.159718,0.723251,-0.690585,2.437940,9.416880
n2_fork_05211320,0,1,4,17.450091,11.290373,6.159718,0.555737,-0.831358,2.437940,9.416880
n2_fork_05211320,0,2,4,18.037851,10.213818,7.824033,0.723251,-0.690585,2.437940,9.416880
n2_fork_05211320,0,3,4,19.114406,11.290373,7.824033,0.555737,-0.831358,2.437940,9.416880
n2_fork_05211320,1,0,4,18.170481,10.111541,8.058941,-0.580872,-0.813995,9.184863,9.116386
n2_fork_05211320,1,1,4,19.496471,10.111541,9.384930,-0.580872,-0.813995,9.184863,9.116386
n2_fork_05211320,1,2,4,20.655996,12.597055,8.058941,-0.138343,-0.990384,9.184863,9.116386
n2_fork_05211320,1,3,4,21.981985,12.597055,9.384930,-0.138343,-0.990384,9.184863,9.116386
n2_fork_15c7021e,0,0,4,12.397026,7.070253,5.326772,0.014547,-0.999894,1.008289,7.300271
n2_fork_15c7021e,0,1,4,12.515943,7.070253,5.445689,0.014547,-0.999894,1.008289,7.300271
n2_fork_15c7021e,0,2,4,12.966623,7.639851,5.326772,0.634485,0.772935,1.008289,7.300271
n2_fork_15c7021e,0,3,4,13.085540,7.639851,5.445689,0.634485,0.772935,1.008289,7.300271
n2_fork_15c7021e,1,0,4,7.070647,2.526211,4.544436,0.593446,0.804874,2.455125,0.696202
n2_fork_15c7021e,1,1,4,7.900583,2.526211,5.374372,0.593446,0.804874,2.455125,0.696202
n2_fork_15c7021e,1,2,4,8.372908,3.828472,4.544436,0.409520,0.912301,2.455125,0.696202
n2_fork_15c7021e,1,3,4,9.202845,3.828472,5.374372,0.409520,0.912301,2.455125,0.696202
n2_fork_1c216097,0,0,4,4.661357,4.323909,0.337448,0.977608,-0.210434,2.262332,7.237936
n2_fork_1c216097,0,1,4,5.413121,4.323909,1.089212,0.977608,-0.210434,2.262332,7.237936
n2_fork_1c216097,0,2,4,5.798354,5.460905,0.337448,0.994976,0.100117,2.262332,7.237936
n2_fork_1c216097,0,3,4,6.550117,5.460905,1.089212,0.994976,0.100117,2.262332,7.237936
n2_fork_1c216097,1,0,4,13.404333,9.038082,4.366251,0.944266,0.329183,0.983362,0.892483
n2_fork_1c216097,1,1,4,13.519129,9.038082,4.481047,0.944266,0.329183,0.983362,0.892483
n2_fork_1c216097,1,2,4,14.107845,9.741594,4.366251,0.191521,0.981488,0.983362,0.892483
n2_fork_1c216097,1,3,4,14.222641,9.741594,4.481047,0.191521,0.981488,0.983362,0.892483
n2_fork_262a47ca,0,0,4,16.373536,10.213818,6.159718,0.723251,-0.690585,2.437940,9.416880
n2_fork_262a47ca,0,1,4,17.450091,11.290373,6.159718,0.555737,-0.831358,2.437940,9.416880
n2_fork_262a47ca,0,2,4,18.037851,10.213818,7.824033,0.723251,-0.690585,2.437940,9.416880
n2_fork_262a47ca,0,3,4,19.114406,11.290373,7.824033,0.555737,-0.831358,2.437940,9.416880
n2_fork_262a47ca,1,0,4,18.170481,10.111541,8.058941,-0.580872,-0.813995,9.184863,9.116386
n2_fork_262a47ca,1,1,4,19.496471,10.111541,9.384930,-0.580872,-0.813995,9.184863,9.116386
n2_fork_262a47ca,1,2,4,20.655996,12.597055,8.058941,-0.138343,-0.990384,9.184863,9.116386
n2_fork_262a47ca,1,3,4,21.981985,12.597055,9.384930,-0.138343,-0.990384,9.184863,9.116386
n2_fork_286e66c9,0,0,4,6.646810,2.968668,3.678142,0.919082,-0.394067,4.907995,8.553501
n2_fork_286e66c9,0,1,4,6.660700,2.982558,3.678142,0.945336,-0.326099,4.907995,8.553501
n2_fork_286e66c9,0,2,4,8.076971,2.968668,5.108303,0.919082,-0.394067,4.907995,8.553501
n2_fork_286e66c9,0,3,4,8.090861,2.982558,5.108303,0.945336,-0.326099,4.907995,8.553501
n2_fork_286e66c9,1,0,4,7.410645,2.117341,5.293304,-0.915179,-0.403048,9.919224,7.808727
n2_fork_286e66c9,1,1,4,8.288399,2.995095,5.293304,-0.097608,-0.995225,9.919224,7.808727
n2_fork_286e66c9,1,2,4,9.182868,2.117341,7.065528,-0.915179,-0.403048,9.919224,7.808727
n2_fork_286e66c9,1,3,4,10.060622,2.995095,7.065528,-0.097608,-0.995225,9.919224,7.808727
n2_fork_316fcc52,0,0,4,8.106363,1.825842,6.280521,-0.729841,0.683617,3.584496,5.837101
n2_fork_316fcc52,0,1,4,8.117424,1.825842,6.291582,-0.729841,0.683617,3.584496,5.837101
n2_fork_316fcc52,0,2,4,8.121462,1.840941,6.280521,-0.678084,0.734984,3.584496,5.837101
n2_fork_316fcc52,0,3,4,8.132523,1.840941,6.291582,-0.678084,0.734984,3.584496,5.837101
n2_fork_316fcc52,1,0,2,16.301591,10.911052,5.390539,-0.808837,-0.588032,11.288109,11.078229
n2_fork_316fcc52,1,1,2,16.545882,10.911052,5.634829,-0.808837,-0.588032,11.288109,11.078229
n2_fork_374c24ae,0,0,4,7.242162,5.514019,1.728142,0.684473,0.729038,2.217590,3.663018
n2_fork_374c24ae,0,1,4,7.342190,5.614048,1.728142,0.684473,0.729038,2.217590,3.663018
n2_fork_374c24ae,0,2,4,7.631295,5.514019,2.117275,0.684473,0.729038,2.217590,3.663018
n2_fork_374c24ae,0,3,4,7.731324,5.614048,2.117275,0.684473,0.729038,2.217590,3.663018
n2_fork_374c24ae,1,0,4,11.221415,8.245411,2.976004,-0.219517,0.975609,6.401147,1.247934
n2_fork_374c24ae,1,1,4,11.321284,8.245411,3.075872,-0.219517,0.975609,6.401147,1.247934
n2_fork_374c24ae,1,2,4,11.932901,8.956897,2.976004,-0.850815,-0.525466,6.401147,1.247934
n2_fork_374c24ae,1,3,4,12.032769,8.956897,3.075872,-0.850815,-0.525466,6.401147,1.247934
n2_fork_42b91219,0,0,4,9.107203,3.183353,5.923850,0.817809,-0.575489,9.457158,6.710732
n2_fork_42b91219,0,1,4,9.235875,3.183353,6.052522,0.817809,-0.575489,9.457158,6.710732
n2_fork_42b91219,0,2,4,10.993393,5.069543,5.923850,0.745774,0.666199,9.457158,6.710732
n2_fork_42b91219,0,3,4,11.122065,5.069543,6.052522,0.745774,0.666199,9.457158,6.710732
n2_fork_42b91219,1,0,4,22.493593,12.341438,10.152155,0.851815,-0.523843,1.296813,11.291627
n2_fork_42b91219,1,1,4,23.610639,13.458484,10.152155,0.757121,-0.653275,1.296813,11.291627
n2_fork_42b91219,1,2,4,23.850024,12.341438,11.508586,0.851815,-0.523843,1.296813,11.291627
n2_fork_42b91219,1,3,4,24.967070,13.458484,11.508586,0.757121,-0.653275,1.296813,11.291627
n2_fork_4807c41c,0,0,4,7.723132,2.710870,5.012263,-0.511460,-0.859307,5.273868,4.365445
n2_fork_4807c41c,0,1,4,7.750320,2.738057,5.012263,-0.416937,-0.908936,5.273868,4.365445
n2_fork_4807c41c,0,2,4,7.807470,2.710870,5.096601,-0.511460,-0.859307,5.273868,4.365445
n2_fork_4807c41c,0,3,4,7.834658,2.738057,5.096601,-0.416937,-0.908936,5.273868,4.365445
n2_fork_4807c41c,1,0,2,6.083929,0.738046,5.345882,-0.267179,-0.963647,5.940060,7.235618
n2_fork_4807c41c,1,1,2,7.468286,0.738046,6.730240,-0.267179,-0.963647,5.940060,7.235618
n2_fork_4c6f4acf,0,0,4,9.092930,4.396548,4.696382,-0.956440,-0.291931,6.362120,2.941878
n2_fork_4c6f4acf,0,1,4,9.128790,4.432408,4.696382,-0.981894,-0.189430,6.362120,2.941878
n2_fork_4c6f4acf,0,2,4,9.169134,4.396548,4.772586,-0.956440,-0.291931,6.362120,2.941878
n2_fork_4c6f4acf,0,3,4,9.204994,4.432408,4.772586,-0.981894,-0.189430,6.362120,2.941878
n2_fork_4c6f4acf,1,0,4,4.242488,1.990862,2.251626,-0.930874,-0.365340,3.573544,2.051493
n2_fork_4c6f4acf,1,1,4,4.674769,2.423143,2.251626,0.009508,0.999955,3.573544,2.051493
n2_fork_4c6f4acf,1,2,4,5.340968,1.990862,3.350105,-0.930874,-0.365340,3.573544,2.051493
n2_fork_4c6f4acf,1,3,4,5.773248,2.423143,3.350105,0.009508,0.999955,3.573544,2.051493
n2_fork_5177e6e0,0,0,4,4.405129,4.004658,0.400471,0.543744,-0.839251,2.606457,4.398262
n2_fork_5177e6e0,0,1,4,4.478523,4.078052,0.400471,0.530084,-0.847945,2.606457,4.398262
n2_fork_5177e6e0,0,2,4,5.577879,4.004658,1.573221,0.543744,-0.839251,2.606457,4.398262
n2_fork_5177e6e0,0,3,4,5.651273,4.078052,1.573221,0.530084,-0.847945,2.606457,4.398262
n2_fork_5177e6e0,1,0,4,8.017237,1.434293,6.582944,-0.311216,0.950339,6.483674,2.305595
n2_fork_5177e6e0,1,1,4,8.474375,1.434293,7.040082,-0.311216,0.950339,6.483674,2.305595
n2_fork_5177e6e0,1,2,4,9.315311,2.732366,6.582944,0.223841,0.974626,6.483674,2.305595
n2_fork_5177e6e0,1,3,4,9.772449,2.732366,7.040082,0.223841,0.974626,6.483674,2.305595
n2_fork_59be69f1,0,0,4,9.092930,4.396548,4.696382,-0.956440,-0.291931,6.362120,2.941878
n2_fork_59be69f1,0,1,4,9.128790,4.432408,4.696382,-0.981894,-0.189430,6.362120,2.941878
n2_fork_59be69f1,0,2,4,9.169134,4.396548,4.772586,-0.956440,-0.291931,6.362120,2.941878
n2_fork_59be69f1,0,3,4,9.204994,4.432408,4.772586,-0.981894,-0.189430,6.362120,2.941878
n2_fork_59be69f1,1,0,4,4.609808,2.055199,2.554609,0.843254,0.537515,3.573544,2.051493
n2_fork_59be69f1,1,1,4,4.767299,2.212690,2.554609,0.009508,0.999955,3.573544,2.051493
n2_fork_59be69f1,1,2,4,5.239479,2.055199,3.184280,0.843254,0.537515,3.573544,2.051493
n2_fork_59be69f1,1,3,4,5.396970,2.212690,3.184280,0.009508,0.999955,3.573544,2.051493
n2_fork_5af9e942,0,0,2,7.655885,1.007532,6.648353,0.268849,-0.963182,8.554886,8.586085
n2_fork_5af9e942,0,1,2,7.809799,1.007532,6.802267,0.268849,-0.963182,8.554886,8.586085
n2_fork_5af9e942,1,0,4,2.913125,2.033026,0.880099,-0.790573,-0.612368,6.064101,8.054245
n2_fork_5af9e942,1,1,4,3.605826,2.725727,0.880099,-0.975478,-0.220097,6.064101,8.054245
n2_fork_5af9e942,1,2,4,3.969787,2.033026,1.936761,-0.790573,-0.612368,6.064101,8.054245
n2_fork_5af9e942,1,3,4,4.662488,2.725727,1.936761,-0.975478,-0.220097,6.064101,8.054245
n2_fork_5e5d8778,0,0,4,13.900657,6.310691,7.589966,0.767722,-0.640783,4.709724,8.104992
n2_fork_5e5d8778,0,1,4,13.981338,6.391373,7.589966,0.943054,-0.332640,4.709724,8.104992
n2_fork_5e5d8778,0,2,4,14.083443,6.310691,7.772752,0.767722,-0.640783,4.709724,8.104992
n2_fork_5e5d8778,0,3,4,14.164125,6.391373,7.772752,0.943054,-0.332640,4.709724,8.104992
n2_fork_5e5d8778,1,0,4,20.295115,10.737901,9.557214,0.818154,-0.574999,1.320747,2.879286
n2_fork_5e5d8778,1,1,4,20.581589,11.024375,9.557214,0.831511,0.555509,1.320747,2.879286
n2_fork_5e5d8778,1,2,4,21.616926,10.737901,10.879025,0.818154,-0.574999,1.320747,2.879286
n2_fork_5e5d8778,1,3,4,21.903400,11.024375,10.879025,0.831511,0.555509,1.320747,2.879286
n2_fork_6fbe7a22,0,0,1,7.050882,3.917246,3.133635,-0.919896,-0.392163,8.554886,8.586085
n2_fork_6fbe7a22,1,0,4,2.913125,2.033026,0.880099,-0.790573,-0.612368,6.064101,8.054245
n2_fork_6fbe7a22,1,1,4,3.605826,2.725727,0.880099,-0.975478,-0.220097,6.064101,8.054245
n2_fork_6fbe7a22,1,2,4,3.969787,2.033026,1.936761,-0.790573,-0.612368,6.064101,8.054245
n2_fork_6fbe7a22,1,3,4,4.662488,2.725727,1.936761,-0.975478,-0.220097,6.064101,8.054245
n2_fork_78dd8814,0,0,4,4.405129,4.004658,0.400471,0.543744,-0.839251,2.606457,4.398262
n2_fork_78dd8814,0,1,4,4.478523,4.078052,0.400471,0.530084,-0.847945,2.606457,4.398262
n2_fork_78dd8814,0,2,4,5.577879,4.004658,1.573221,0.543744,-0.839251,2.606457,4.398262
n2_fork_78dd8814,0,3,4,5.651273,4.078052,1.573221,0.530084,-0.847945,2.606457,4.398262
n2_fork_78dd8814,1,0,4,7.799305,2.941769,4.857535,-0.893234,0.449592,6.483674,2.305595
n2_fork_78dd8814,1,1,4,7.802566,2.945030,4.857535,-0.901961,0.431818,6.483674,2.305595
n2_fork_78dd8814,1,2,4,8.762220,2.941769,5.820450,-0.893234,0.449592,6.483674,2.305595
n2_fork_78dd8814,1,3,4,8.765481,2.945030,5.820450,-0.901961,0.431818,6.483674,2.305595
n2_fork_7fa3c756,0,0,1,3.129730,1.468448,1.661282,-0.513665,-0.857991,4.569994,7.135290
n2_fork_7fa3c756,1,0,2,7.625177,4.617865,3.007311,-0.597534,0.801844,6.723510,3.139971
n2_fork_7fa3c756,1,1,2,8.108186,4.617865,3.490320,-0.597534,0.801844,6.723510,3.139971
n2_fork_90028812,0,0,4,8.009826,5.009011,3.000814,0.281089,-0.959682,2.688367,2.143048
n2_fork_90028812,0,1,4,9.224058,5.009011,4.215046,0.281089,-0.959682,2.688367,2.143048
n2_fork_90028812,0,2,4,11.109442,8.108628,3.000814,0.160694,0.987004,2.688367,2.143048
n2_fork_90028812,0,3,4,12.323674,8.108628,4.215046,0.160694,0.987004,2.688367,2.143048
n2_fork_90028812,1,0,4,11.427658,3.465899,7.961759,-0.201126,-0.979565,7.315719,4.214095
n2_fork_90028812,1,1,4,12.196566,3.465899,8.730667,-0.201126,-0.979565,7.315719,4.214095
n2_fork_90028812,1,2,4,12.538794,4.577036,7.961759,-0.436912,-0.899504,7.315719,4.214095
n2_fork_90028812,1,3,4,13.307703,4.577036,8.730667,-0.436912,-0.899504,7.315719,4.214095
n2_fork_97ecd536,0,0,4,11.160412,4.552947,6.607466,-0.993674,-0.112301,6.902174,3.446167
n2_fork_97ecd536,0,1,4,11.336051,4.552947,6.783104,-0.993674,-0.112301,6.902174,3.446167
n2_fork_97ecd536,0,2,4,11.850535,5.243069,6.607466,-0.909863,0.414908,6.902174,3.446167
n2_fork_97ecd536,0,3,4,12.026173,5.243069,6.783104,-0.909863,0.414908,6.902174,3.446167
