uid,instance_seed,n_agents,dep_mode,size,n_obstacles,couple_prob,couple_dist,method,status,team_time,flow_time,distance,wait,valid,agent_clearance,obstacle_clearance,dep_violations,n_switches,runtime_s,lower_bound,ratio_to_bound,git_commit,planner_seed,timeout_s,n_modes,n_feasible_modes,chosen_is_fastest_feasible,note,n_amax_violations,n_amax_viol_stop,max_accel,phys_fp
n2_none_0cadfc8f,9,2,none,12.0,4-6,1.0,0.55,wm_planner,ok,10.1,16.4,16.911,0.452,True,2.0722,0.429,0,1,1.769,9.8,1.0306,445f7ff,1,300.0,16,16,True,,0,0,13.1622,43ec5c75ad5c
n2_none_0cadfc8f,9,2,none,12.0,4-6,1.0,0.55,wm_planner,ok,10.1,16.9,16.919,0.937,True,2.0722,0.3461,0,1,1.801,9.8,1.0306,445f7ff,2,300.0,16,16,True,,0,0,13.1622,43ec5c75ad5c
n2_none_1278d0a3,7,2,none,12.0,4-6,1.0,0.55,wm_planner,ok,14.5,26.5,28.12,1.226,True,0.9295,0.3695,0,1,4.354,13.9,1.0432,445f7ff,1,300.0,16,16,True,,0,0,12.0,43ec5c75ad5c
n2_none_d4bf9836,0,2,none,12.0,6-8,0.0,0.55,lower_bound,ok,15.8,,,,,,,,,0.0,15.8,1.0,445f7ff,0,300.0,,,,,,,,43ec5c75ad5c
n2_none_d4bf9836,0,2,none,12.0,6-8,0.0,0.55,sequential,ok,22.5,38.3,23.879,15.8,True,3.5093,0.4152,0,,0.008,15.8,1.4241,445f7ff,0,300.0,,,,,,,,43ec5c75ad5c
n2_none_d4bf9836,0,2,none,12.0,6-8,0.0,0.55,wm_planner,ok,16.3,22.9,23.824,0.697,True,3.3434,0.3212,0,0,2.742,15.8,1.0316,445f7ff,0,300.0,16,16,True,,0,0,12.0,43ec5c75ad5c
n2_none_9a2d5a86,8,2,none,12.0,4-6,1.0,0.55,lower_bound,ok,16.2,,,,,,,,,0.0,16.2,1.0,445f7ff,0,300.0,,,,,,,,43ec5c75ad5c
n2_none_9a2d5a86,8,2,none,12.0,4-6,1.0,0.55,sequential,ok,31.4,47.6,34.933,16.2,True,1.2994,0.3425,0,,0.011,16.2,1.9383,445f7ff,0,300.0,,,,,,,,43ec5c75ad5c
n2_none_9a2d5a86,8,2,none,12.0,4-6,1.0,0.55,wm_planner,ok,16.6,32.9,35.316,1.579,True,1.0351,0.4006,0,2,3.966,16.2,1.0247,445f7ff,0,300.0,16,16,True,,0,0,12.0,43ec5c75ad5c
n2_none_1278d0a3,7,2,none,12.0,4-6,1.0,0.55,wm_planner,ok,14.9,26.8,28.259,1.405,True,0.9324,0.3695,0,1,4.454,13.9,1.0719,445f7ff,2,300.0,16,16,True,,0,0,12.0,43ec5c75ad5c
n2_none_d73ee289,5,2,none,12.0,4-6,1.0,0.55,lower_bound,ok,20.0,,,,,,,,,0.0,20.0,1.0,445f7ff,0,300.0,,,,,,,,43ec5c75ad5c
n2_none_d73ee289,5,2,none,12.0,4-6,1.0,0.55,sequential,ok,29.3,38.6,31.599,9.3,True,0.7838,0.4045,0,,0.019,20.0,1.465,445f7ff,0,300.0,,,,,,,,43ec5c75ad5c
n2_none_d73ee289,5,2,none,12.0,4-6,1.0,0.55,wm_planner,unfinished:deadlock: no team progress,23.0,34.4,28.352,8.037,False,0.8972,0.4428,0,2,6.105,20.0,1.15,445f7ff,0,300.0,16,16,True,deadlock: no team progress,0,0,20.3907,43ec5c75ad5c
n2_none_45058cc7,2,2,none,12.0,6-8,0.0,0.55,lower_bound,ok,11.6,,,,,,,,,0.0,11.6,1.0,445f7ff,0,300.0,,,,,,,,43ec5c75ad5c
n2_none_45058cc7,2,2,none,12.0,6-8,0.0,0.55,sequential,ok,16.4,28.0,16.492,11.6,True,6.4936,0.3764,0,,0.006,11.6,1.4138,445f7ff,0,300.0,,,,,,,,43ec5c75ad5c
n2_none_45058cc7,2,2,none,12.0,6-8,0.0,0.55,wm_planner,ok,11.9,16.7,16.668,0.469,True,4.7293,0.3202,0,0,1.763,11.6,1.0259,445f7ff,0,300.0,16,16,True,,0,0,13.9439,43ec5c75ad5c
n2_none_9a2d5a86,8,2,none,12.0,4-6,1.0,0.55,wm_planner,ok,16.9,33.5,35.648,1.902,True,0.9994,0.3408,0,0,4.028,16.2,1.0432,445f7ff,1,300.0,16,16,True,,0,0,12.389,43ec5c75ad5c
n2_none_45058cc7,2,2,none,12.0,6-8,0.0,0.55,wm_planner,ok,11.9,16.7,16.668,0.469,True,4.7293,0.3202,0,0,1.783,11.6,1.0259,445f7ff,1,300.0,16,16,True,,0,0,13.9439,43ec5c75ad5c
n2_none_45058cc7,2,2,none,12.0,6-8,0.0,0.55,wm_planner,ok,11.9,16.7,16.668,0.469,True,4.7293,0.3202,0,0,1.756,11.6,1.0259,445f7ff,2,300.0,16,16,True,,0,0,13.9439,43ec5c75ad5c
n2_none_d4bf9836,0,2,none,12.0,6-8,0.0,0.55,wm_planner,ok,16.3,22.9,23.824,0.697,True,3.3434,0.3212,0,0,3.872,15.8,1.0316,445f7ff,1,300.0,16,16,True,,0,0,12.0,43ec5c75ad5c
n2_none_b51d12a4,1,2,none,12.0,6-8,0.0,0.55,lower_bound,ok,17.9,,,,,,,,,0.0,17.9,1.0,445f7ff,0,300.0,,,,,,,,43ec5c75ad5c
n2_none_b51d12a4,1,2,none,12.0,6-8,0.0,0.55,sequential,ok,27.1,45.0,28.924,17.9,True,4.6891,0.3564,0,,0.01,17.9,1.514,445f7ff,0,300.0,,,,,,,,43ec5c75ad5c
n2_none_b51d12a4,1,2,none,12.0,6-8,0.0,0.55,wm_planner,ok,18.0,27.4,29.024,0.462,True,4.5819,0.3261,0,0,3.076,17.9,1.0056,445f7ff,0,300.0,16,16,True,,0,0,12.0,43ec5c75ad5c
n2_none_b51d12a4,1,2,none,12.0,6-8,0.0,0.55,wm_planner,ok,18.0,27.4,29.024,0.462,True,4.5819,0.3261,0,0,3.063,17.9,1.0056,445f7ff,1,300.0,16,16,True,,0,0,12.0,43ec5c75ad5c
n2_none_d4bf9836,0,2,none,12.0,6-8,0.0,0.55,wm_planner,ok,16.3,22.9,23.824,0.697,True,3.3434,0.3212,0,0,3.848,15.8,1.0316,445f7ff,2,300.0,16,16,True,,0,0,12.0,43ec5c75ad5c
n2_none_b51d12a4,1,2,none,12.0,6-8,0.0,0.55,wm_planner,ok,18.0,27.4,29.024,0.462,True,4.5819,0.3261,0,0,3.153,17.9,1.0056,445f7ff,2,300.0,16,16,True,,0,0,12.0,43ec5c75ad5c
n2_none_70a1e280,5,2,none,12.0,6-8,0.0,0.55,lower_bound,ok,7.5,,,,,,,,,0.0,7.5,1.0,445f7ff,0,300.0,,,,,,,,43ec5c75ad5c
n2_none_70a1e280,5,2,none,12.0,6-8,0.0,0.55,sequential,ok,14.7,21.9,13.637,7.2,True,2.322,0.4719,0,,0.005,7.5,1.96,445f7ff,0,300.0,,,,,,,,43ec5c75ad5c
n2_none_70a1e280,5,2,none,12.0,6-8,0.0,0.55,wm_planner,ok,7.5,14.7,13.6,0.289,True,3.5125,0.4396,0,0,1.315,7.5,1.0,445f7ff,0,300.0,16,16,True,,0,0,12.0,43ec5c75ad5c
n2_none_70a1e280,5,2,none,12.0,6-8,0.0,0.55,wm_planner,ok,7.5,14.7,13.6,0.289,True,3.5125,0.4396,0,0,1.331,7.5,1.0,445f7ff,1,300.0,16,16,True,,0,0,12.0,43ec5c75ad5c
n2_none_70a1e280,5,2,none,12.0,6-8,0.0,0.55,wm_planner,ok,7.5,14.7,13.6,0.289,True,3.5125,0.4396,0,0,1.311,7.5,1.0,445f7ff,2,300.0,16,16,True,,0,0,12.0,43ec5c75ad5c
n2_none_9a2d5a86,8,2,none,12.0,4-6,1.0,0.55,wm_planner,ok,16.9,33.5,35.648,1.902,True,0.9994,0.3408,0,0,5.703,16.2,1.0432,445f7ff,2,300.0,16,16,True,,0,0,12.389,43ec5c75ad5c
n2_none_e5adf074,3,2,none,12.0,6-8,0.0,0.55,wm_planner,ok,14.0,25.7,26.901,1.407,True,0.9243,0.3887,0,2,3.017,13.7,1.0219,445f7ff,1,300.0,16,16,True,,0,0,12.0,43ec5c75ad5c
n2_none_e5adf074,3,2,none,12.0,6-8,0.0,0.55,wm_planner,ok,14.2,25.2,26.773,1.003,True,1.2764,0.431,0,1,3.028,13.7,1.0365,445f7ff,2,300.0,16,16,False,,0,0,12.0,43ec5c75ad5c
n2_none_bb49de53,6,2,none,12.0,6-8,0.0,0.55,wm_planner,ok,11.0,21.9,23.152,0.685,True,5.6073,0.4314,0,0,2.388,10.9,1.0092,445f7ff,1,300.0,16,16,True,,0,0,13.2737,43ec5c75ad5c
n2_none_dc1766c4,4,2,none,12.0,6-8,0.0,0.55,wm_planner,ok,17.5,27.7,29.577,0.381,True,2.3022,0.3311,0,0,3.295,17.6,0.9943,445f7ff,2,300.0,16,16,True,,0,0,12.0,43ec5c75ad5c
n2_none_bb49de53,6,2,none,12.0,6-8,0.0,0.55,wm_planner,ok,11.0,21.9,23.152,0.685,True,5.6073,0.4314,0,0,2.396,10.9,1.0092,445f7ff,2,300.0,16,16,True,,0,0,13.2737,43ec5c75ad5c
n2_none_e5adf074,3,2,none,12.0,6-8,0.0,0.55,lower_bound,ok,13.7,,,,,,,,,0.0,13.7,1.0,445f7ff,0,300.0,,,,,,,,43ec5c75ad5c
n2_none_e5adf074,3,2,none,12.0,6-8,0.0,0.55,sequential,ok,24.1,34.5,26.227,10.4,True,0.9293,0.3761,0,,0.011,13.7,1.7591,445f7ff,0,300.0,,,,,,,,43ec5c75ad5c
n2_none_e5adf074,3,2,none,12.0,6-8,0.0,0.55,wm_planner,ok,14.2,25.2,26.839,0.948,True,1.2764,0.431,0,1,4.267,13.7,1.0365,445f7ff,0,300.0,16,16,False,,0,0,12.0,43ec5c75ad5c
n2_none_dc1766c4,4,2,none,12.0,6-8,0.0,0.55,wm_planner,ok,17.5,27.7,29.577,0.381,True,2.3022,0.3311,0,0,4.162,17.6,0.9943,445f7ff,1,300.0,16,16,True,,0,0,12.0,43ec5c75ad5c
n2_none_1120d942,9,2,none,12.0,6-8,0.0,0.55,wm_planner,ok,11.3,19.7,19.777,0.942,True,3.4755,0.3221,0,0,2.057,10.6,1.066,445f7ff,1,300.0,16,16,True,,0,0,12.0,43ec5c75ad5c
n2_none_bb49de53,6,2,none,12.0,6-8,0.0,0.55,lower_bound,ok,10.9,,,,,,,,,0.0,10.9,1.0,445f7ff,0,300.0,,,,,,,,43ec5c75ad5c
n2_none_bb49de53,6,2,none,12.0,6-8,0.0,0.55,sequential,no_solution,,,,,,,,,,,10.9,,445f7ff,0,300.0,,,,,,,,43ec5c75ad5c
n2_none_bb49de53,6,2,none,12.0,6-8,0.0,0.55,wm_planner,ok,11.0,21.9,23.152,0.685,True,5.6073,0.4314,0,0,3.333,10.9,1.0092,445f7ff,0,300.0,16,16,True,,0,0,13.2737,43ec5c75ad5c
n2_none_dc1766c4,4,2,none,12.0,6-8,0.0,0.55,lower_bound,ok,17.6,,,,,,,,,0.0,17.6,1.0,445f7ff,0,300.0,,,,,,,,43ec5c75ad5c
n2_none_dc1766c4,4,2,none,12.0,6-8,0.0,0.55,sequential,no_solution,,,,,,,,,,,17.6,,445f7ff,0,300.0,,,,,,,,43ec5c75ad5c
n2_none_dc1766c4,4,2,none,12.0,6-8,0.0,0.55,wm_planner,ok,17.5,27.7,29.577,0.381,True,2.3022,0.3311,0,0,4.654,17.6,0.9943,445f7ff,0,300.0,16,16,True,,0,0,12.0,43ec5c75ad5c
n2_none_361fe2ad,8,2,none,12.0,6-8,0.0,0.55,wm_planner,ok,18.1,30.6,34.406,0.428,True,2.5463,0.4,0,1,3.615,17.8,1.0169,445f7ff,1,300.0,16,16,True,,0,0,16.0444,43ec5c75ad5c
n2_none_361fe2ad,8,2,none,12.0,6-8,0.0,0.55,lower_bound,ok,17.8,,,,,,,,,0.0,17.8,1.0,445f7ff,0,300.0,,,,,,,,43ec5c75ad5c
n2_none_361fe2ad,8,2,none,12.0,6-8,0.0,0.55,sequential,ok,30.3,42.8,34.195,12.5,True,2.5463,0.3694,0,,0.011,17.8,1.7022,445f7ff,0,300.0,,,,,,,,43ec5c75ad5c
n2_none_361fe2ad,8,2,none,12.0,6-8,0.0,0.55,wm_planner,ok,18.0,30.5,34.376,0.353,True,2.5463,0.4,0,1,3.729,17.8,1.0112,445f7ff,0,300.0,16,16,True,,0,0,14.8169,43ec5c75ad5c
n2_none_1120d942,9,2,none,12.0,6-8,0.0,0.55,wm_planner,ok,11.3,19.7,19.777,0.942,True,3.4755,0.3221,0,0,2.092,10.6,1.066,445f7ff,2,300.0,16,16,True,,0,0,12.0,43ec5c75ad5c
n2_none_1120d942,9,2,none,12.0,6-8,0.0,0.55,lower_bound,ok,10.6,,,,,,,,,0.0,10.6,1.0,445f7ff,0,300.0,,,,,,,,43ec5c75ad5c
n2_none_1120d942,9,2,none,12.0,6-8,0.0,0.55,sequential,no_solution,,,,,,,,,,,10.6,,445f7ff,0,300.0,,,,,,,,43ec5c75ad5c
n2_none_1120d942,9,2,none,12.0,6-8,0.0,0.55,wm_planner,ok,11.3,19.7,19.774,0.942,True,3.4755,0.3221,0,0,2.947,10.6,1.066,445f7ff,0,300.0,16,16,True,,0,0,12.0,43ec5c75ad5c
n2_none_746b3748,7,2,none,12.0,6-8,0.0,0.55,wm_planner,ok,20.2,36.8,36.832,3.821,True,0.9223,0.3235,0,1,4.616,18.8,1.0745,445f7ff,1,300.0,16,16,True,,0,0,19.8289,43ec5c75ad5c
n2_none_746b3748,7,2,none,12.0,6-8,0.0,0.55,wm_planner,ok,20.2,37.1,37.397,3.627,True,0.9228,0.3235,0,2,4.442,18.8,1.0745,445f7ff,2,300.0,16,16,True,,0,0,19.8289,43ec5c75ad5c
n2_none_4555b949,0,2,none,12.0,6-8,1.0,0.55,lower_bound,ok,15.4,,,,,,,,,0.0,15.4,1.0,445f7ff,0,300.0,,,,,,,,43ec5c75ad5c
n2_none_4555b949,0,2,none,12.0,6-8,1.0,0.55,sequential,ok,21.7,37.1,23.879,15.4,True,3.5093,0.4152,0,,0.008,15.4,1.4091,445f7ff,0,300.0,,,,,,,,43ec5c75ad5c
n2_none_4555b949,0,2,none,12.0,6-8,1.0,0.55,wm_planner,ok,15.9,22.1,23.824,0.697,True,3.3434,0.3212,0,0,2.709,15.4,1.0325,445f7ff,0,300.0,16,16,True,,0,0,12.0,43ec5c75ad5c
n2_none_4555b949,0,2,none,12.0,6-8,1.0,0.55,wm_planner,ok,15.9,22.1,23.824,0.697,True,3.3434,0.3212,0,0,2.732,15.4,1.0325,445f7ff,1,300.0,16,16,True,,0,0,12.0,43ec5c75ad5c
n2_none_361fe2ad,8,2,none,12.0,6-8,0.0,0.55,wm_planner,ok,18.1,30.6,34.414,0.428,True,2.5463,0.4,0,1,4.981,17.8,1.0169,445f7ff,2,300.0,16,16,True,,0,0,16.0444,43ec5c75ad5c
n2_none_4555b949,0,2,none,12.0,6-8,1.0,0.55,wm_planner,ok,15.9,22.1,23.824,0.697,True,3.3434,0.3212,0,0,3.462,15.4,1.0325,445f7ff,2,300.0,16,16,True,,0,0,12.0,43ec5c75ad5c
n2_none_8890b361,2,2,none,12.0,6-8,1.0,0.55,wm_planner,ok,12.5,24.8,24.167,2.813,True,0.9303,0.3202,0,2,2.796,12.0,1.0417,445f7ff,1,300.0,16,16,True,,0,0,13.3859,43ec5c75ad5c
n2_none_8890b361,2,2,none,12.0,6-8,1.0,0.55,wm_planner,ok,12.7,25.2,24.326,3.047,True,0.9336,0.3202,0,1,2.89,12.0,1.0583,445f7ff,2,300.0,16,16,True,,0,0,12.0,43ec5c75ad5c
n2_none_746b3748,7,2,none,12.0,6-8,0.0,0.55,lower_bound,ok,18.8,,,,,,,,,0.0,18.8,1.0,445f7ff,0,300.0,,,,,,,,43ec5c75ad5c
n2_none_746b3748,7,2,none,12.0,6-8,0.0,0.55,sequential,no_solution,,,,,,,,,,,18.8,,445f7ff,0,300.0,,,,,,,,43ec5c75ad5c
n2_none_746b3748,7,2,none,12.0,6-8,0.0,0.55,wm_planner,ok,20.2,37.1,37.499,3.567,True,0.9228,0.3235,0,2,6.318,18.8,1.0745,445f7ff,0,300.0,16,16,True,,0,0,19.8289,43ec5c75ad5c
n2_none_677f52a4,1,2,none,12.0,6-8,1.0,0.55,lower_bound,ok,19.6,,,,,,,,,0.0,19.6,1.0,445f7ff,0,300.0,,,,,,,,43ec5c75ad5c
n2_none_677f52a4,1,2,none,12.0,6-8,1.0,0.55,sequential,ok,37.1,54.6,41.397,17.5,True,4.4922,0.3729,0,,0.012,19.6,1.8929,445f7ff,0,300.0,,,,,,,,43ec5c75ad5c
n2_none_677f52a4,1,2,none,12.0,6-8,1.0,0.55,wm_planner,ok,19.8,37.4,41.539,0.476,True,1.0324,0.3318,0,0,4.52,19.6,1.0102,445f7ff,0,300.0,16,16,True,,0,0,14.2225,43ec5c75ad5c
n2_none_b3523c89,3,2,none,12.0,6-8,1.0,0.55,lower_bound,ok,14.8,,,,,,,,,0.0,14.8,1.0,445f7ff,0,300.0,,,,,,,,43ec5c75ad5c
n2_none_b3523c89,3,2,none,12.0,6-8,1.0,0.55,sequential,ok,25.2,35.6,27.082,10.4,True,0.9374,0.4184,0,,0.008,14.8,1.7027,445f7ff,0,300.0,,,,,,,,43ec5c75ad5c
n2_none_b3523c89,3,2,none,12.0,6-8,1.0,0.55,wm_planner,ok,15.1,27.2,27.546,1.929,True,0.9225,0.4212,0,3,3.365,14.8,1.0203,445f7ff,0,300.0,16,16,True,,0,0,14.5333,43ec5c75ad5c
n2_none_8890b361,2,2,none,12.0,6-8,1.0,0.55,lower_bound,ok,12.0,,,,,,,,,0.0,12.0,1.0,445f7ff,0,300.0,,,,,,,,43ec5c75ad5c
n2_none_8890b361,2,2,none,12.0,6-8,1.0,0.55,sequential,ok,21.8,33.8,23.497,12.0,True,6.2277,0.3764,0,,0.011,12.0,1.8167,445f7ff,0,300.0,,,,,,,,43ec5c75ad5c
n2_none_8890b361,2,2,none,12.0,6-8,1.0,0.55,wm_planner,ok,12.5,24.8,23.936,2.972,True,0.9289,0.3202,0,0,3.632,12.0,1.0417,445f7ff,0,300.0,16,16,True,,0,0,12.0,43ec5c75ad5c
n2_none_677f52a4,1,2,none,12.0,6-8,1.0,0.55,wm_planner,ok,19.8,37.4,41.539,0.476,True,1.0324,0.3318,0,0,4.485,19.6,1.0102,445f7ff,1,300.0,16,16,True,,0,0,14.2225,43ec5c75ad5c
n2_none_451c8b1c,5,2,none,12.0,6-8,1.0,0.55,wm_planner,ok,8.4,16.3,14.71,1.386,True,0.9256,0.3893,0,0,2.087,7.9,1.0633,445f7ff,1,300.0,16,16,True,,0,0,13.5527,43ec5c75ad5c
n2_none_451c8b1c,5,2,none,12.0,6-8,1.0,0.55,lower_bound,ok,7.9,,,,,,,,,0.0,7.9,1.0,445f7ff,0,300.0,,,,,,,,43ec5c75ad5c
n2_none_451c8b1c,5,2,none,12.0,6-8,1.0,0.55,sequential,ok,14.7,21.5,14.055,6.8,True,2.322,0.4177,0,,0.005,7.9,1.8608,445f7ff,0,300.0,,,,,,,,43ec5c75ad5c
n2_none_451c8b1c,5,2,none,12.0,6-8,1.0,0.55,wm_planner,ok,8.1,16.0,14.272,1.398,True,0.7015,0.39,0,2,2.239,7.9,1.0253,445f7ff,0,300.0,16,16,True,,0,0,12.0,43ec5c75ad5c
n2_none_451c8b1c,5,2,none,12.0,6-8,1.0,0.55,wm_planner,ok,8.3,16.1,14.508,1.355,True,0.9329,0.3893,0,1,1.73,7.9,1.0506,445f7ff,2,300.0,16,16,True,,0,0,12.0,43ec5c75ad5c
n2_none_0f271953,4,2,none,12.0,6-8,1.0,0.55,wm_planner,ok,18.3,32.2,33.941,1.574,True,0.9413,0.4311,0,1,4.025,18.0,1.0167,445f7ff,1,300.0,16,16,True,,0,0,12.0,43ec5c75ad5c
n2_none_0f271953,4,2,none,12.0,6-8,1.0,0.55,wm_planner,ok,18.2,32.2,34.48,1.193,True,0.9315,0.4311,0,3,3.999,18.0,1.0111,445f7ff,2,300.0,16,16,True,,0,0,12.3142,43ec5c75ad5c
n2_none_b3523c89,3,2,none,12.0,6-8,1.0,0.55,wm_planner,ok,15.2,27.5,28.028,1.888,True,0.9224,0.3215,0,4,4.862,14.8,1.027,445f7ff,1,300.0,16,16,True,,0,0,16.417,43ec5c75ad5c
n2_none_b3523c89,3,2,none,12.0,6-8,1.0,0.55,wm_planner,ok,15.1,27.2,27.445,2.013,True,0.9241,0.4212,0,3,4.727,14.8,1.0203,445f7ff,2,300.0,16,16,True,,0,0,12.0,43ec5c75ad5c
n2_none_0f271953,4,2,none,12.0,6-8,1.0,0.55,lower_bound,ok,18.0,,,,,,,,,0.0,18.0,1.0,445f7ff,0,300.0,,,,,,,,43ec5c75ad5c
n2_none_0f271953,4,2,none,12.0,6-8,1.0,0.55,sequential,no_solution,,,,,,,,,,,18.0,,445f7ff,0,300.0,,,,,,,,43ec5c75ad5c
n2_none_0f271953,4,2,none,12.0,6-8,1.0,0.55,wm_planner,ok,18.2,32.1,34.274,1.213,True,0.9315,0.4311,0,2,3.996,18.0,1.0111,445f7ff,0,300.0,16,16,True,,0,0,12.0,43ec5c75ad5c
n2_none_a2a4f7c9,6,2,none,12.0,6-8,1.0,0.55,wm_planner,ok,11.7,23.1,23.152,0.685,True,5.6073,0.4314,0,0,2.406,11.3,1.0354,445f7ff,2,300.0,16,16,True,,0,0,13.2737,43ec5c75ad5c
n2_none_677f52a4,1,2,none,12.0,6-8,1.0,0.55,wm_planner,ok,19.8,37.4,41.539,0.476,True,1.0324,0.3318,0,0,6.27,19.6,1.0102,445f7ff,2,300.0,16,16,True,,0,0,14.2225,43ec5c75ad5c
n2_none_a2a4f7c9,6,2,none,12.0,6-8,1.0,0.55,lower_bound,ok,11.3,,,,,,,,,0.0,11.3,1.0,445f7ff,0,300.0,,,,,,,,43ec5c75ad5c
n2_none_a2a4f7c9,6,2,none,12.0,6-8,1.0,0.55,sequential,no_solution,,,,,,,,,,,11.3,,445f7ff,0,300.0,,,,,,,,43ec5c75ad5c
n2_none_a2a4f7c9,6,2,none,12.0,6-8,1.0,0.55,wm_planner,ok,11.7,23.1,23.152,0.685,True,5.6073,0.4314,0,0,2.478,11.3,1.0354,445f7ff,0,300.0,16,16,True,,0,0,13.2737,43ec5c75ad5c
n2_none_a2a4f7c9,6,2,none,12.0,6-8,1.0,0.55,wm_planner,ok,11.7,23.1,23.152,0.685,True,5.6073,0.4314,0,0,3.328,11.3,1.0354,445f7ff,1,300.0,16,16,True,,0,0,13.2737,43ec5c75ad5c
n2_none_60c0d2c1,7,2,none,12.0,6-8,1.0,0.55,wm_planner,ok,19.2,30.6,32.796,1.327,True,0.9382,0.3248,0,1,3.739,18.4,1.0435,445f7ff,2,300.0,16,16,True,,0,0,14.2505,43ec5c75ad5c
n2_none_60c0d2c1,7,2,none,12.0,6-8,1.0,0.55,lower_bound,ok,18.4,,,,,,,,,0.0,18.4,1.0,445f7ff,0,300.0,,,,,,,,43ec5c75ad5c
n2_none_60c0d2c1,7,2,none,12.0,6-8,1.0,0.55,sequential,no_solution,,,,,,,,,,,18.4,,445f7ff,0,300.0,,,,,,,,43ec5c75ad5c
n2_none_60c0d2c1,7,2,none,12.0,6-8,1.0,0.55,wm_planner,ok,19.1,30.8,32.773,1.549,True,0.9284,0.3217,0,0,3.721,18.4,1.038,445f7ff,0,300.0,16,16,True,,0,0,14.2505,43ec5c75ad5c
n2_none_e7ea6659,9,2,none,12.0,6-8,1.0,0.55,lower_bound,ok,11.4,,,,,,,,,0.0,11.4,1.0,445f7ff,0,300.0,,,,,,,,43ec5c75ad5c
n2_none_e7ea6659,9,2,none,12.0,6-8,1.0,0.55,sequential,no_solution,,,,,,,,,,,11.4,,445f7ff,0,300.0,,,,,,,,43ec5c75ad5c
n2_none_e7ea6659,9,2,none,12.0,6-8,1.0,0.55,wm_planner,ok,13.3,26.0,24.83,2.67,True,0.9592,0.3221,0,2,2.922,11.4,1.1667,445f7ff,0,300.0,16,16,False,,0,0,12.0,43ec5c75ad5c
n2_none_e7ea6659,9,2,none,12.0,6-8,1.0,0.55,wm_planner,ok,13.7,26.7,24.796,3.404,True,0.9296,0.3227,0,3,3.023,11.4,1.2018,445f7ff,1,300.0,16,16,False,,0,0,12.814,43ec5c75ad5c
n2_none_31ad74c9,8,2,none,12.0,6-8,1.0,0.55,wm_planner,ok,18.5,31.4,34.414,0.428,True,2.4913,0.4,0,1,3.624,18.2,1.0165,445f7ff,2,300.0,16,16,True,,0,0,16.0444,43ec5c75ad5c
n2_none_31ad74c9,8,2,none,12.0,6-8,1.0,0.55,lower_bound,ok,18.2,,,,,,,,,0.0,18.2,1.0,445f7ff,0,300.0,,,,,,,,43ec5c75ad5c
n2_none_31ad74c9,8,2,none,12.0,6-8,1.0,0.55,sequential,ok,31.1,44.0,34.195,12.9,True,2.5463,0.3694,0,,0.01,18.2,1.7088,445f7ff,0,300.0,,,,,,,,43ec5c75ad5c
n2_none_31ad74c9,8,2,none,12.0,6-8,1.0,0.55,wm_planner,ok,18.4,31.3,34.376,0.353,True,2.5463,0.4,0,1,4.521,18.2,1.011,445f7ff,0,300.0,16,16,True,,0,0,14.8169,43ec5c75ad5c
n2_none_e7ea6659,9,2,none,12.0,6-8,1.0,0.55,wm_planner,ok,14.3,27.1,25.959,2.769,True,0.9298,0.3332,0,4,3.246,11.4,1.2544,445f7ff,2,300.0,16,16,False,,0,0,12.0,43ec5c75ad5c
n2_none_60c0d2c1,7,2,none,12.0,6-8,1.0,0.55,wm_planner,ok,19.2,30.6,32.796,1.327,True,0.9382,0.3248,0,1,5.185,18.4,1.0435,445f7ff,1,300.0,16,16,True,,0,0,14.2505,43ec5c75ad5c
n3_chain_dc578e78,1,3,chain,8.0,2-3,0.0,0.55,wm_planner,ok,11.9,28.6,23.738,5.426,True,1.5083,0.3214,0,0,2.997,11.1,1.0721,445f7ff,1,300.0,16,16,True,,0,0,12.0,43ec5c75ad5c
n2_none_31ad74c9,8,2,none,12.0,6-8,1.0,0.55,wm_planner,ok,18.5,31.4,34.406,0.428,True,2.5463,0.4,0,1,5.067,18.2,1.0165,445f7ff,1,300.0,16,16,True,,0,0,16.0444,43ec5c75ad5c
n3_chain_dc578e78,1,3,chain,8.0,2-3,0.0,0.55,lower_bound,ok,11.1,,,,,,,,,0.0,11.1,1.0,445f7ff,0,300.0,,,,,,,,43ec5c75ad5c
n3_chain_dc578e78,1,3,chain,8.0,2-3,0.0,0.55,sequential,ok,23.5,44.4,23.523,20.9,True,0.9965,0.3447,0,,0.018,11.1,2.1171,445f7ff,0,300.0,,,,,,,,43ec5c75ad5c
n3_chain_dc578e78,1,3,chain,8.0,2-3,0.0,0.55,wm_planner,ok,11.9,28.6,23.738,5.426,True,1.5083,0.3214,0,0,4.061,11.1,1.0721,445f7ff,0,300.0,16,16,True,,0,0,12.0,43ec5c75ad5c
n3_chain_dc578e78,1,3,chain,8.0,2-3,0.0,0.55,wm_planner,ok,11.9,28.6,23.738,5.426,True,1.5083,0.3214,0,0,4.122,11.1,1.0721,445f7ff,2,300.0,16,16,True,,0,0,12.0,43ec5c75ad5c
n3_chain_1e11489c,2,3,chain,8.0,2-3,0.0,0.55,wm_planner,ok,11.9,24.4,23.231,1.99,True,0.9363,0.3534,0,0,2.841,11.1,1.0721,445f7ff,1,300.0,16,16,True,,0,0,12.0,43ec5c75ad5c
