uid,instance_seed,n_agents,dep_mode,size,n_obstacles,couple_prob,couple_dist,method,status,team_time,flow_time,distance,wait,valid,agent_clearance,obstacle_clearance,dep_violations,n_switches,runtime_s,lower_bound,ratio_to_bound,git_commit,planner_seed,timeout_s,n_modes,n_feasible_modes,chosen_is_fastest_feasible,note,n_amax_violations,n_amax_viol_stop,n_amax_viol_block,n_amax_viol_snap,n_amax_viol_project,n_project_active,n_blocked,n_free_steps_calls,n_agent_violations,n_obstacle_violations,min_agent_clearance,min_obstacle_clearance,first_violation_t,n_evals,n_stalled_evals,max_accel,phys_fp
n4_none_49a981a7,5,4,none,8.0,2-3,0.0,0.55,wm_planner,ok,10.7,27.3,23.982,2.272,True,0.9864,0.3278,0,1,5.288,10.2,1.049,950e503,1,300.0,16,16,True,,0,0,0,0,0,171,0,221,0,0,0.986401,0.3278,-1,96,4,13.2752,65eb7c9d9016
n4_none_364a8825,2,4,none,8.0,2-3,0.0,0.55,wm_planner,ok,12.7,33.0,29.43,3.857,True,0.9369,0.3203,0,2,8.333,11.5,1.1043,950e503,2,300.0,16,16,True,,0,0,0,0,0,200,0,282,0,0,0.936863,0.32028,-1,112,1,15.3723,65eb7c9d9016
n4_none_49a981a7,5,4,none,8.0,2-3,0.0,0.55,lower_bound,ok,10.2,,,,,,,,,0.0,10.2,1.0,950e503,0,300.0,,,,,,,,,,,,,,,,,,,,,65eb7c9d9016
n4_none_49a981a7,5,4,none,8.0,2-3,0.0,0.55,sequential,ok,25.1,58.4,23.458,33.3,True,1.0085,0.3921,0,,0.024,10.2,2.4608,950e503,0,300.0,,,,,,,,,,,,,0,0,1.008516,0.392057,-1,,,,65eb7c9d9016
n4_none_49a981a7,5,4,none,8.0,2-3,0.0,0.55,wm_planner,ok,10.7,26.8,24.042,1.704,True,1.0078,0.337,0,0,6.559,10.2,1.049,950e503,0,300.0,16,16,True,,0,0,0,0,0,186,0,216,0,0,1.007761,0.337027,-1,96,3,14.1705,65eb7c9d9016
n4_none_ad356f8d,0,4,none,8.0,2-3,0.0,0.55,lower_bound,ok,10.5,,,,,,,,,0.0,10.5,1.0,950e503,0,300.0,,,,,,,,,,,,,,,,,,,,,65eb7c9d9016
n4_none_ad356f8d,0,4,none,8.0,2-3,0.0,0.55,sequential,no_solution,,,,,,,,,,,10.5,,950e503,0,300.0,,,,,,,,,,,,,,,,,,,,,65eb7c9d9016
n4_none_ad356f8d,0,4,none,8.0,2-3,0.0,0.55,wm_planner,ok,13.4,46.7,40.838,7.657,True,0.7171,0.3207,0,0,15.532,10.5,1.2762,950e503,0,300.0,16,16,False,,0,0,0,0,0,291,0,415,0,0,0.71708,0.320717,-1,120,13,16.1379,65eb7c9d9016
n4_none_49a981a7,5,4,none,8.0,2-3,0.0,0.55,wm_planner,ok,10.7,26.7,23.947,1.721,True,0.9865,0.3278,0,0,7.389,10.2,1.049,950e503,2,300.0,16,16,True,,0,0,0,0,0,181,0,215,0,0,0.986479,0.3278,-1,96,2,13.4594,65eb7c9d9016
n4_none_f363615e,6,4,none,8.0,2-3,0.0,0.55,wm_planner,ok,10.6,32.7,30.803,2.495,True,0.9317,0.328,0,1,6.422,9.4,1.1277,950e503,1,300.0,16,16,True,,0,0,0,0,0,214,0,279,0,0,0.931711,0.328018,-1,96,2,13.1939,65eb7c9d9016
n4_none_ad356f8d,0,4,none,8.0,2-3,0.0,0.55,wm_planner,unfinished:deadlock: no team progress,23.0,67.0,43.437,25.706,False,0.9326,0.3203,0,5,19.048,10.5,2.1905,950e503,1,300.0,16,16,True,deadlock: no team progress,0,0,0,0,0,278,0,618,0,0,0.932569,0.320293,-1,192,112,20.4877,65eb7c9d9016
n4_none_f363615e,6,4,none,8.0,2-3,0.0,0.55,lower_bound,ok,9.4,,,,,,,,,0.0,9.4,1.0,950e503,0,300.0,,,,,,,,,,,,,,,,,,,,,65eb7c9d9016
n4_none_f363615e,6,4,none,8.0,2-3,0.0,0.55,sequential,no_solution,,,,,,,,,,,9.4,,950e503,0,300.0,,,,,,,,,,,,,,,,,,,,,65eb7c9d9016
n4_none_f363615e,6,4,none,8.0,2-3,0.0,0.55,wm_planner,ok,10.8,34.3,31.883,3.196,True,1.0349,0.3265,0,1,9.24,9.4,1.1489,950e503,0,300.0,16,16,False,,0,0,0,0,0,208,0,295,0,0,1.034907,0.326507,-1,96,1,14.4518,65eb7c9d9016
n4_none_d0e988dd,4,4,none,8.0,2-3,0.0,0.55,lower_bound,ok,14.7,,,,,,,,,0.0,14.7,1.0,950e503,0,300.0,,,,,,,,,,,,,,,,,,,,,65eb7c9d9016
n4_none_d0e988dd,4,4,none,8.0,2-3,0.0,0.55,sequential,no_solution,,,,,,,,,,,14.7,,950e503,0,300.0,,,,,,,,,,,,,,,,,,,,,65eb7c9d9016
n4_none_d0e988dd,4,4,none,8.0,2-3,0.0,0.55,wm_planner,ok,23.0,54.5,48.865,8.793,True,0.9205,0.3365,0,5,14.109,14.7,1.5646,950e503,0,300.0,16,15,True,,0,0,0,0,0,309,0,493,0,0,0.920491,0.336524,-1,192,44,23.6729,65eb7c9d9016
n4_none_ad74652a,3,4,none,8.0,2-3,0.0,0.55,wm_planner,ok,15.7,48.6,47.675,4.719,True,0.9388,0.3257,0,3,15.569,12.2,1.2869,950e503,1,300.0,16,16,True,,0,0,0,0,0,346,0,442,0,0,0.938848,0.325749,-1,136,24,13.8213,65eb7c9d9016
n4_none_f363615e,6,4,none,8.0,2-3,0.0,0.55,wm_planner,ok,10.6,34.1,31.38,3.44,True,0.9231,0.3503,0,1,9.611,9.4,1.1277,950e503,2,300.0,16,16,False,,0,0,0,0,0,211,0,293,0,0,0.9231,0.350319,-1,96,2,21.2072,65eb7c9d9016
n4_none_fcc35871,7,4,none,8.0,2-3,0.0,0.55,lower_bound,ok,10.8,,,,,,,,,0.0,10.8,1.0,950e503,0,300.0,,,,,,,,,,,,,,,,,,,,,65eb7c9d9016
n4_none_fcc35871,7,4,none,8.0,2-3,0.0,0.55,sequential,no_solution,,,,,,,,,,,10.8,,950e503,0,300.0,,,,,,,,,,,,,,,,,,,,,65eb7c9d9016
n4_none_fcc35871,7,4,none,8.0,2-3,0.0,0.55,wm_planner,ok,12.1,44.6,39.902,6.697,True,0.9221,0.3204,0,1,9.053,10.8,1.1204,950e503,0,300.0,16,16,True,,0,0,0,0,0,257,0,398,0,0,0.922132,0.320389,-1,112,1,18.3461,65eb7c9d9016
n4_none_ad74652a,3,4,none,8.0,2-3,0.0,0.55,wm_planner,ok,15.2,50.4,48.027,6.161,True,0.9214,0.3229,0,2,16.437,12.2,1.2459,950e503,2,300.0,16,16,False,,0,0,0,0,0,332,0,460,0,0,0.921446,0.322943,-1,136,16,20.0004,65eb7c9d9016
n4_none_fcc35871,7,4,none,8.0,2-3,0.0,0.55,wm_planner,ok,12.5,44.5,41.762,5.155,True,0.9257,0.3549,0,2,9.119,10.8,1.1574,950e503,2,300.0,16,16,False,,0,0,0,0,0,282,0,397,0,0,0.925662,0.354853,-1,112,2,12.3522,65eb7c9d9016
n4_none_ad74652a,3,4,none,8.0,2-3,0.0,0.55,lower_bound,ok,12.2,,,,,,,,,0.0,12.2,1.0,950e503,0,300.0,,,,,,,,,,,,,,,,,,,,,65eb7c9d9016
n4_none_ad74652a,3,4,none,8.0,2-3,0.0,0.55,sequential,no_solution,,,,,,,,,,,12.2,,950e503,0,300.0,,,,,,,,,,,,,,,,,,,,,65eb7c9d9016
n4_none_ad74652a,3,4,none,8.0,2-3,0.0,0.55,wm_planner,ok,18.7,54.1,53.355,5.502,True,0.9256,0.3206,0,3,18.381,12.2,1.5328,950e503,0,300.0,16,16,False,,0,0,0,0,0,390,0,497,0,0,0.925552,0.320569,-1,160,31,23.7057,65eb7c9d9016
n4_none_d0e988dd,4,4,none,8.0,2-3,0.0,0.55,wm_planner,ok,21.2,53.0,46.158,9.536,True,0.9268,0.3239,0,5,17.243,14.7,1.4422,950e503,1,300.0,16,15,True,,0,0,0,0,0,264,0,478,0,0,0.926839,0.323888,-1,184,52,19.1097,65eb7c9d9016
n4_none_d0e988dd,4,4,none,8.0,2-3,0.0,0.55,wm_planner,unfinished:deadlock: no team progress,26.0,60.5,36.09,26.131,False,0.9242,0.321,0,2,17.722,14.7,1.7687,950e503,2,300.0,16,16,True,deadlock: no team progress,0,0,0,0,0,246,0,561,0,0,0.924161,0.321042,-1,216,118,14.4332,65eb7c9d9016
n4_none_028e9845,8,4,none,8.0,2-3,0.0,0.55,lower_bound,ok,13.1,,,,,,,,,0.0,13.1,1.0,950e503,0,300.0,,,,,,,,,,,,,,,,,,,,,65eb7c9d9016
n4_none_028e9845,8,4,none,8.0,2-3,0.0,0.55,sequential,no_solution,,,,,,,,,,,13.1,,950e503,0,300.0,,,,,,,,,,,,,,,,,,,,,65eb7c9d9016
n4_none_028e9845,8,4,none,8.0,2-3,0.0,0.55,wm_planner,ok,14.9,47.5,42.39,8.402,True,0.9229,0.3216,0,2,11.795,13.1,1.1374,950e503,0,300.0,16,13,False,,0,0,0,0,0,231,0,435,0,0,0.922899,0.321643,-1,128,9,13.9235,65eb7c9d9016
n4_none_028e9845,8,4,none,8.0,2-3,0.0,0.55,wm_planner,ok,14.2,46.1,43.658,5.922,True,0.9282,0.3255,0,2,11.046,13.1,1.084,950e503,2,300.0,16,14,False,,0,0,0,0,0,263,0,421,0,0,0.928172,0.325544,-1,128,4,17.0005,65eb7c9d9016
n4_none_89fe5f1c,9,4,none,8.0,2-3,0.0,0.55,lower_bound,ok,11.7,,,,,,,,,0.0,11.7,1.0,950e503,0,300.0,,,,,,,,,,,,,,,,,,,,,65eb7c9d9016
n4_none_89fe5f1c,9,4,none,8.0,2-3,0.0,0.55,sequential,ok,32.7,79.0,33.563,46.3,True,0.7488,0.3527,0,,0.025,11.7,2.7949,950e503,0,300.0,,,,,,,,,,,,,0,0,0.748846,0.352685,-1,,,,65eb7c9d9016
n4_none_89fe5f1c,9,4,none,8.0,2-3,0.0,0.55,wm_planner,ok,14.6,41.6,37.297,6.384,True,0.9245,0.3212,0,1,11.465,11.7,1.2479,950e503,0,300.0,16,16,True,,0,0,0,0,0,255,0,372,0,0,0.924455,0.321222,-1,128,16,13.4335,65eb7c9d9016
n4_none_028e9845,8,4,none,8.0,2-3,0.0,0.55,wm_planner,ok,14.1,42.6,41.431,4.254,True,0.9761,0.3255,0,1,14.887,13.1,1.0763,950e503,1,300.0,16,16,False,,0,0,0,0,0,314,0,386,0,0,0.976079,0.325544,-1,128,0,13.0716,65eb7c9d9016
n4_none_b6545ed2,1,4,none,8.0,2-3,1.0,0.55,lower_bound,ok,10.5,,,,,,,,,0.0,10.5,1.0,950e503,0,300.0,,,,,,,,,,,,,,,,,,,,,65eb7c9d9016
n4_none_b6545ed2,1,4,none,8.0,2-3,1.0,0.55,sequential,no_solution,,,,,,,,,,,10.5,,950e503,0,300.0,,,,,,,,,,,,,,,,,,,,,65eb7c9d9016
n4_none_b6545ed2,1,4,none,8.0,2-3,1.0,0.55,wm_planner,ok,11.4,36.9,34.851,3.279,True,0.9231,0.3241,0,1,8.018,10.5,1.0857,950e503,0,300.0,16,16,True,,0,0,0,0,0,247,0,321,0,0,0.923117,0.324143,-1,104,0,16.6512,65eb7c9d9016
n4_none_3aa697a0,2,4,none,8.0,2-3,1.0,0.55,wm_planner,ok,14.2,30.6,27.268,2.861,True,0.9307,0.3351,0,2,6.58,11.9,1.1933,950e503,1,300.0,16,15,False,,0,0,0,0,0,203,0,254,0,0,0.930694,0.335062,-1,128,10,15.5411,65eb7c9d9016
n4_none_89fe5f1c,9,4,none,8.0,2-3,0.0,0.55,wm_planner,ok,13.4,41.4,37.065,6.346,True,0.9347,0.3212,0,1,12.247,11.7,1.1453,950e503,1,300.0,16,16,True,,0,0,0,0,0,255,0,370,0,0,0.934697,0.321222,-1,120,14,13.1826,65eb7c9d9016
n4_none_3aa697a0,2,4,none,8.0,2-3,1.0,0.55,lower_bound,ok,11.9,,,,,,,,,0.0,11.9,1.0,950e503,0,300.0,,,,,,,,,,,,,,,,,,,,,65eb7c9d9016
n4_none_3aa697a0,2,4,none,8.0,2-3,1.0,0.55,sequential,no_solution,,,,,,,,,,,11.9,,950e503,0,300.0,,,,,,,,,,,,,,,,,,,,,65eb7c9d9016
n4_none_3aa697a0,2,4,none,8.0,2-3,1.0,0.55,wm_planner,ok,14.6,34.3,29.952,4.402,True,0.9385,0.4225,0,1,7.578,11.9,1.2269,950e503,0,300.0,16,15,True,,0,0,0,0,0,199,0,291,0,0,0.938469,0.422493,-1,128,12,15.4963,65eb7c9d9016
n4_none_b6545ed2,1,4,none,8.0,2-3,1.0,0.55,wm_planner,ok,11.6,35.6,34.12,2.568,True,0.9252,0.3313,0,2,9.48,10.5,1.1048,950e503,1,300.0,16,16,False,,0,0,0,0,0,243,0,308,0,0,0.925245,0.331295,-1,104,0,16.6839,65eb7c9d9016
n4_none_fcc35871,7,4,none,8.0,2-3,0.0,0.55,wm_planner,unfinished:deadlock: no team progress,44.0,76.2,59.0,23.609,False,0.74,0.3201,0,11,19.706,10.8,4.0741,950e503,1,300.0,16,15,True,deadlock: no team progress,0,0,0,0,0,326,0,726,0,0,0.739951,0.320051,-1,360,232,23.2289,65eb7c9d9016
n4_none_89fe5f1c,9,4,none,8.0,2-3,0.0,0.55,wm_planner,ok,12.9,41.5,38.733,5.074,True,0.9128,0.3212,0,1,12.31,11.7,1.1026,950e503,2,300.0,16,16,True,,0,0,0,0,0,244,0,371,0,0,0.912842,0.321222,-1,112,17,12.0,65eb7c9d9016
n4_none_b6545ed2,1,4,none,8.0,2-3,1.0,0.55,wm_planner,ok,12.3,36.7,34.199,3.541,True,0.7725,0.3306,0,1,10.518,10.5,1.1714,950e503,2,300.0,16,16,False,,0,0,0,0,0,232,0,319,0,0,0.772469,0.330647,-1,112,1,16.8469,65eb7c9d9016
n4_none_3aa697a0,2,4,none,8.0,2-3,1.0,0.55,wm_planner,ok,14.8,35.5,30.111,5.377,True,0.9385,0.4136,0,0,10.452,11.9,1.2437,950e503,2,300.0,16,13,True,,0,0,0,0,0,193,0,303,0,0,0.938469,0.413639,-1,128,11,13.1438,65eb7c9d9016
n4_none_d11e5516,0,4,none,8.0,2-3,1.0,0.55,wm_planner,unfinished:deadlock: no team progress,22.0,61.2,43.173,21.023,False,0.9207,0.3218,0,3,16.452,10.4,2.1154,950e503,2,300.0,16,16,True,deadlock: no team progress,0,0,0,0,0,283,0,568,0,0,0.920655,0.321821,-1,184,114,21.6869,65eb7c9d9016
n4_none_d11e5516,0,4,none,8.0,2-3,1.0,0.55,lower_bound,ok,10.4,,,,,,,,,0.0,10.4,1.0,950e503,0,300.0,,,,,,,,,,,,,,,,,,,,,65eb7c9d9016
n4_none_d11e5516,0,4,none,8.0,2-3,1.0,0.55,sequential,no_solution,,,,,,,,,,,10.4,,950e503,0,300.0,,,,,,,,,,,,,,,,,,,,,65eb7c9d9016
n4_none_d11e5516,0,4,none,8.0,2-3,1.0,0.55,wm_planner,unfinished:deadlock: no team progress,21.0,57.7,38.965,20.947,False,0.9239,0.3207,0,2,20.05,10.4,2.0192,950e503,0,300.0,16,16,True,deadlock: no team progress,0,0,0,0,0,211,0,533,0,0,0.923946,0.320717,-1,176,111,19.6311,65eb7c9d9016
n4_none_d11e5516,0,4,none,8.0,2-3,1.0,0.55,wm_planner,unfinished:deadlock: no team progress,21.0,59.4,40.944,21.043,False,0.9564,0.3213,0,1,20.46,10.4,2.0192,950e503,1,300.0,16,16,True,deadlock: no team progress,0,0,0,0,0,268,0,550,0,0,0.956443,0.321267,-1,176,97,13.93,65eb7c9d9016
n4_none_dac2b48e,6,4,none,8.0,2-3,1.0,0.55,wm_planner,ok,13.0,38.5,35.948,3.985,True,0.9414,0.3246,0,2,8.457,10.6,1.2264,950e503,1,300.0,16,16,False,,0,0,0,0,0,246,0,337,0,0,0.941391,0.324619,-1,112,12,16.1045,65eb7c9d9016
n4_none_5c947930,5,4,none,8.0,2-3,1.0,0.55,wm_planner,unfinished:deadlock: no team progress,19.0,42.5,32.391,10.005,False,0.9826,0.3278,0,1,10.81,11.5,1.6522,950e503,1,300.0,16,16,True,deadlock: no team progress,0,0,0,0,0,228,0,369,0,0,0.982643,0.3278,-1,160,91,15.1713,65eb7c9d9016
n4_none_dac2b48e,6,4,none,8.0,2-3,1.0,0.55,lower_bound,ok,10.6,,,,,,,,,0.0,10.6,1.0,950e503,0,300.0,,,,,,,,,,,,,,,,,,,,,65eb7c9d9016
n4_none_dac2b48e,6,4,none,8.0,2-3,1.0,0.55,sequential,no_solution,,,,,,,,,,,10.6,,950e503,0,300.0,,,,,,,,,,,,,,,,,,,,,65eb7c9d9016
n4_none_dac2b48e,6,4,none,8.0,2-3,1.0,0.55,wm_planner,ok,12.7,41.0,39.112,3.837,True,0.9629,0.3224,0,1,10.688,10.6,1.1981,950e503,0,300.0,16,16,False,,0,0,0,0,0,271,0,362,0,0,0.962934,0.322431,-1,112,13,18.2959,65eb7c9d9016
n4_none_8f2465d5,4,4,none,8.0,2-3,1.0,0.55,wm_planner,ok,18.4,48.2,45.943,5.681,True,0.9205,0.3239,0,3,12.817,14.3,1.2867,950e503,1,300.0,16,16,True,,0,0,0,0,0,315,0,438,0,0,0.920473,0.323888,-1,160,23,19.1097,65eb7c9d9016
n4_none_5c947930,5,4,none,8.0,2-3,1.0,0.55,wm_planner,unfinished:deadlock: no team progress,21.0,48.4,35.625,13.256,False,0.9469,0.3201,0,2,12.22,11.5,1.8261,950e503,2,300.0,16,16,True,deadlock: no team progress,0,0,0,0,0,220,0,428,0,0,0.946897,0.320077,-1,176,94,14.5155,65eb7c9d9016
n4_none_aea15523,3,4,none,8.0,2-3,1.0,0.55,lower_bound,ok,12.6,,,,,,,,,0.0,12.6,1.0,950e503,0,300.0,,,,,,,,,,,,,,,,,,,,,65eb7c9d9016
n4_none_aea15523,3,4,none,8.0,2-3,1.0,0.55,sequential,no_solution,,,,,,,,,,,12.6,,950e503,0,300.0,,,,,,,,,,,,,,,,,,,,,65eb7c9d9016
n4_none_aea15523,3,4,none,8.0,2-3,1.0,0.55,wm_planner,ok,17.0,53.0,48.033,8.409,True,0.925,0.3259,0,3,15.701,12.6,1.3492,950e503,0,300.0,16,16,True,,0,0,0,0,0,281,0,482,0,0,0.925008,0.3259,-1,144,27,14.48,65eb7c9d9016
n4_none_aea15523,3,4,none,8.0,2-3,1.0,0.55,wm_planner,ok,16.1,49.0,47.668,4.689,True,0.9735,0.3257,0,3,15.06,12.6,1.2778,950e503,1,300.0,16,16,True,,0,0,0,0,0,347,0,442,0,0,0.97349,0.325749,-1,144,26,13.8213,65eb7c9d9016
n4_none_8f2465d5,4,4,none,8.0,2-3,1.0,0.55,lower_bound,ok,14.3,,,,,,,,,0.0,14.3,1.0,950e503,0,300.0,,,,,,,,,,,,,,,,,,,,,65eb7c9d9016
n4_none_8f2465d5,4,4,none,8.0,2-3,1.0,0.55,sequential,no_solution,,,,,,,,,,,14.3,,950e503,0,300.0,,,,,,,,,,,,,,,,,,,,,65eb7c9d9016
n4_none_8f2465d5,4,4,none,8.0,2-3,1.0,0.55,wm_planner,ok,19.2,54.1,49.313,8.805,True,0.931,0.3203,0,5,15.231,14.3,1.3427,950e503,0,300.0,16,16,False,,0,0,0,0,0,317,0,497,0,0,0.931033,0.320251,-1,168,12,23.6729,65eb7c9d9016
n4_none_8f2465d5,4,4,none,8.0,2-3,1.0,0.55,wm_planner,ok,23.3,54.2,47.67,10.29,True,0.9225,0.3325,0,4,14.542,14.3,1.6294,950e503,2,300.0,16,16,True,,0,0,0,0,0,295,0,498,0,0,0.922462,0.332479,-1,200,55,16.957,65eb7c9d9016
n4_none_5c947930,5,4,none,8.0,2-3,1.0,0.55,lower_bound,ok,11.5,,,,,,,,,0.0,11.5,1.0,950e503,0,300.0,,,,,,,,,,,,,,,,,,,,,65eb7c9d9016
n4_none_5c947930,5,4,none,8.0,2-3,1.0,0.55,sequential,ok,33.4,82.1,33.012,48.7,True,0.9386,0.3921,0,,0.025,11.5,2.9043,950e503,0,300.0,,,,,,,,,,,,,0,0,0.938606,0.392057,-1,,,,65eb7c9d9016
n4_none_5c947930,5,4,none,8.0,2-3,1.0,0.55,wm_planner,unfinished:deadlock: no team progress,22.0,50.8,32.802,18.035,False,0.92,0.341,0,6,15.206,11.5,1.913,950e503,0,300.0,16,16,False,deadlock: no team progress,0,0,0,0,0,218,0,452,0,0,0.920012,0.340986,-1,184,110,20.9006,65eb7c9d9016
n4_none_aea15523,3,4,none,8.0,2-3,1.0,0.55,wm_planner,ok,16.0,49.3,47.837,4.891,True,0.9277,0.3289,0,2,16.87,12.6,1.2698,950e503,2,300.0,16,16,False,,0,0,0,0,0,343,0,445,0,0,0.927664,0.328949,-1,136,29,15.0758,65eb7c9d9016
n4_none_b1efc690,7,4,none,8.0,2-3,1.0,0.55,lower_bound,ok,11.2,,,,,,,,,0.0,11.2,1.0,950e503,0,300.0,,,,,,,,,,,,,,,,,,,,,65eb7c9d9016
n4_none_b1efc690,7,4,none,8.0,2-3,1.0,0.55,sequential,no_solution,,,,,,,,,,,11.2,,950e503,0,300.0,,,,,,,,,,,,,,,,,,,,,65eb7c9d9016
n4_none_b1efc690,7,4,none,8.0,2-3,1.0,0.55,wm_planner,ok,12.7,48.7,40.447,10.08,True,0.9244,0.3409,0,3,10.751,11.2,1.1339,950e503,0,300.0,16,16,True,,0,0,0,0,0,253,0,435,0,0,0.924388,0.340868,-1,112,6,16.9453,65eb7c9d9016
n4_none_dac2b48e,6,4,none,8.0,2-3,1.0,0.55,wm_planner,ok,11.7,40.2,38.091,3.918,True,0.9248,0.3201,0,2,11.723,10.6,1.1038,950e503,2,300.0,16,16,True,,0,0,0,0,0,254,0,354,0,0,0.924791,0.320103,-1,104,19,16.1862,65eb7c9d9016
n4_none_b1efc690,7,4,none,8.0,2-3,1.0,0.55,wm_planner,ok,12.9,44.7,39.143,7.04,True,0.7491,0.322,0,2,10.173,11.2,1.1518,950e503,2,300.0,16,16,True,,0,0,0,0,0,250,0,395,0,0,0.749073,0.322016,-1,112,6,13.4153,65eb7c9d9016
n4_none_10862367,1,4,none,8.0,4-6,0.0,0.55,wm_planner,ok,9.6,26.8,24.851,1.919,True,1.7321,0.3262,0,0,5.135,8.6,1.1163,950e503,1,300.0,16,16,True,,0,0,0,0,0,182,0,224,0,0,1.732108,0.326247,-1,88,19,13.9988,65eb7c9d9016
n4_none_f9234c91,0,4,none,8.0,4-6,0.0,0.55,wm_planner,ok,11.7,34.2,29.164,5.209,True,0.9224,0.329,0,2,7.654,10.6,1.1038,950e503,1,300.0,16,15,True,,0,0,0,0,0,190,0,294,0,0,0.922424,0.329043,-1,104,26,14.5978,65eb7c9d9016
n4_none_b1efc690,7,4,none,8.0,2-3,1.0,0.55,wm_planner,ok,12.7,42.0,40.852,2.931,True,0.7491,0.3389,0,1,12.48,11.2,1.1339,950e503,1,300.0,16,15,True,,0,0,0,0,0,305,0,368,0,0,0.749073,0.33891,-1,112,16,22.4338,65eb7c9d9016
n4_none_10862367,1,4,none,8.0,4-6,0.0,0.55,lower_bound,ok,8.6,,,,,,,,,0.0,8.6,1.0,950e503,0,300.0,,,,,,,,,,,,,,,,,,,,,65eb7c9d9016
n4_none_10862367,1,4,none,8.0,4-6,0.0,0.55,sequential,no_solution,,,,,,,,,,,8.6,,950e503,0,300.0,,,,,,,,,,,,,,,,,,,,,65eb7c9d9016
n4_none_10862367,1,4,none,8.0,4-6,0.0,0.55,wm_planner,ok,9.7,27.4,24.907,2.453,True,1.4506,0.3205,0,2,6.946,8.6,1.1279,950e503,0,300.0,16,16,True,,0,0,0,0,0,163,0,230,0,0,1.450599,0.320475,-1,88,24,16.015,65eb7c9d9016
n4_none_8917e24f,9,4,none,8.0,2-3,1.0,0.55,wm_planner,ok,12.6,40.4,37.132,4.929,True,0.9239,0.3212,0,3,8.899,11.3,1.115,950e503,2,300.0,16,16,True,,0,0,0,0,0,243,0,356,0,0,0.923932,0.321222,-1,112,30,12.6607,65eb7c9d9016
n4_none_f9234c91,0,4,none,8.0,4-6,0.0,0.55,lower_bound,ok,10.6,,,,,,,,,0.0,10.6,1.0,950e503,0,300.0,,,,,,,,,,,,,,,,,,,,,65eb7c9d9016
n4_none_f9234c91,0,4,none,8.0,4-6,0.0,0.55,sequential,no_solution,,,,,,,,,,,10.6,,950e503,0,300.0,,,,,,,,,,,,,,,,,,,,,65eb7c9d9016
n4_none_f9234c91,0,4,none,8.0,4-6,0.0,0.55,wm_planner,ok,13.3,40.8,33.547,8.176,True,0.7001,0.3237,0,2,8.951,10.6,1.2547,950e503,0,300.0,16,15,True,,0,0,0,0,0,179,0,360,0,0,0.700101,0.323743,-1,120,43,18.2997,65eb7c9d9016
n4_none_baee9fd8,8,4,none,8.0,2-3,1.0,0.55,wm_planner,ok,13.5,43.3,41.338,4.651,True,0.7776,0.3322,0,1,10.59,11.9,1.1345,950e503,2,300.0,16,16,False,,0,0,0,0,0,292,0,389,0,0,0.777639,0.332167,-1,120,1,23.8282,65eb7c9d9016
n4_none_baee9fd8,8,4,none,8.0,2-3,1.0,0.55,wm_planner,ok,13.6,44.2,41.452,5.425,True,0.928,0.3225,0,2,11.403,11.9,1.1429,950e503,1,300.0,16,16,True,,0,0,0,0,0,300,0,398,0,0,0.92803,0.32255,-1,120,3,13.0716,65eb7c9d9016
n4_none_10862367,1,4,none,8.0,4-6,0.0,0.55,wm_planner,ok,9.6,26.7,24.956,1.774,True,1.3889,0.3256,0,1,6.44,8.6,1.1163,950e503,2,300.0,16,16,True,,0,0,0,0,0,182,0,223,0,0,1.388894,0.325643,-1,88,20,16.015,65eb7c9d9016
n4_none_a86d4856,2,4,none,8.0,4-6,0.0,0.55,lower_bound,ok,8.7,,,,,,,,,0.0,8.7,1.0,950e503,0,300.0,,,,,,,,,,,,,,,,,,,,,65eb7c9d9016
n4_none_a86d4856,2,4,none,8.0,4-6,0.0,0.55,sequential,no_solution,,,,,,,,,,,8.7,,950e503,0,300.0,,,,,,,,,,,,,,,,,,,,,65eb7c9d9016
n4_none_a86d4856,2,4,none,8.0,4-6,0.0,0.55,wm_planner,ok,9.2,31.8,28.049,3.044,True,0.9841,0.3851,0,1,7.139,8.7,1.0575,950e503,0,300.0,16,16,True,,0,0,0,0,0,183,0,262,0,0,0.984134,0.385142,-1,88,2,12.0,65eb7c9d9016
n4_none_8917e24f,9,4,none,8.0,2-3,1.0,0.55,wm_planner,ok,13.4,41.8,37.274,6.206,True,0.9301,0.3212,0,1,11.832,11.3,1.1858,950e503,1,300.0,16,16,True,,0,0,0,0,0,248,0,370,0,0,0.930149,0.321222,-1,120,11,14.8026,65eb7c9d9016
n4_none_8917e24f,9,4,none,8.0,2-3,1.0,0.55,lower_bound,ok,11.3,,,,,,,,,0.0,11.3,1.0,950e503,0,300.0,,,,,,,,,,,,,,,,,,,,,65eb7c9d9016
n4_none_8917e24f,9,4,none,8.0,2-3,1.0,0.55,sequential,ok,33.1,79.4,33.563,46.3,True,0.7488,0.3527,0,,0.038,11.3,2.9292,950e503,0,300.0,,,,,,,,,,,,,0,0,0.748846,0.352685,-1,,,,65eb7c9d9016
n4_none_8917e24f,9,4,none,8.0,2-3,1.0,0.55,wm_planner,ok,14.6,41.6,37.215,6.042,True,0.9245,0.3212,0,1,12.54,11.3,1.292,950e503,0,300.0,16,16,True,,0,0,0,0,0,256,0,368,0,0,0.924455,0.321222,-1,128,16,13.4335,65eb7c9d9016
