uid,instance_seed,n_agents,dep_mode,size,n_obstacles,couple_prob,couple_dist,method,status,team_time,flow_time,distance,wait,valid,agent_clearance,obstacle_clearance,dep_violations,n_switches,runtime_s,lower_bound,ratio_to_bound,git_commit,planner_seed,timeout_s,n_modes,n_feasible_modes,chosen_is_fastest_feasible,note,n_amax_violations,n_amax_viol_stop,n_amax_viol_block,n_amax_viol_snap,n_amax_viol_project,n_project_active,n_blocked,n_free_steps_calls,n_agent_violations,n_obstacle_violations,min_agent_clearance,min_obstacle_clearance,first_violation_t,n_evals,n_stalled_evals,max_accel,phys_fp
n2_chain_9e2fbfe5,6,2,chain,8.0,2-3,1.0,0.55,wm_planner,ok,12.7,21.1,17.113,3.751,True,0.9237,0.3908,0,4,5.558,10.5,1.2095,1cabda9,2,300.0,16,16,True,,3,2,0,1,0,84,0,625,0,0,0.92367,0.390778,-1,112,0,10.2327,b414b4637808
n2_chain_78a396e2,8,2,chain,8.0,2-3,1.0,0.55,wm_planner,unfinished:deadlock: no team progress,17.0,28.4,13.47,15.593,False,2.7472,0.3391,0,1,6.926,12.1,1.405,1cabda9,1,300.0,16,16,False,deadlock: no team progress,2,1,0,1,0,85,0,771,0,0,2.747216,0.339121,-1,144,0,6.5206,b414b4637808
n2_chain_3c3d12e3,9,2,chain,8.0,2-3,1.0,0.55,wm_planner,ok,14.9,26.0,19.346,6.787,True,0.9206,0.4061,0,5,5.772,12.2,1.2213,1cabda9,1,300.0,16,16,True,,5,2,2,1,0,100,2,775,0,0,0.920582,0.406113,-1,128,0,12.0,b414b4637808
n2_chain_78a396e2,8,2,chain,8.0,2-3,1.0,0.55,wm_planner,ok,17.1,30.9,20.552,11.049,True,0.9219,0.3424,0,3,6.81,12.1,1.4132,1cabda9,2,300.0,16,16,True,,5,2,2,1,0,94,2,939,0,0,0.921869,0.342364,-1,152,0,10.0282,b414b4637808
n2_chain_78a396e2,8,2,chain,8.0,2-3,1.0,0.55,lower_bound,ok,12.1,,,,,,,,,0.0,12.1,1.0,1cabda9,0,300.0,,,,,,,,,,,,,,,,,,,,,b414b4637808
n2_chain_78a396e2,8,2,chain,8.0,2-3,1.0,0.55,sequential,ok,18.5,28.3,18.458,9.8,True,1.1895,0.4006,0,,0.008,12.1,1.5289,1cabda9,0,300.0,,,,,,,,,,,,,0,0,1.189462,0.40057,-1,,,,b414b4637808
n2_chain_78a396e2,8,2,chain,8.0,2-3,1.0,0.55,wm_planner,unfinished:deadlock: no team progress,17.0,28.4,13.748,15.361,False,2.6764,0.3202,0,1,8.08,12.1,1.405,1cabda9,0,300.0,16,16,True,deadlock: no team progress,0,0,0,0,0,84,0,641,0,0,2.676441,0.320179,-1,144,0,3.0,b414b4637808
n2_chain_f6ec0587,0,2,chain,8.0,4-6,0.0,0.55,wm_planner,ok,13.1,23.4,17.045,6.912,True,1.2581,0.3423,0,3,5.169,11.8,1.1102,1cabda9,2,300.0,16,16,True,,6,2,1,3,0,92,1,723,0,0,1.258136,0.342255,-1,120,0,11.97,b414b4637808
n2_chain_3c3d12e3,9,2,chain,8.0,2-3,1.0,0.55,lower_bound,ok,12.2,,,,,,,,,0.0,12.2,1.0,1cabda9,0,300.0,,,,,,,,,,,,,,,,,,,,,b414b4637808
n2_chain_3c3d12e3,9,2,chain,8.0,2-3,1.0,0.55,sequential,ok,18.1,26.6,17.64,8.5,True,1.0228,0.4104,0,,0.008,12.2,1.4836,1cabda9,0,300.0,,,,,,,,,,,,,0,0,1.022767,0.410424,-1,,,,b414b4637808
n2_chain_3c3d12e3,9,2,chain,8.0,2-3,1.0,0.55,wm_planner,ok,14.4,24.8,19.345,5.562,True,0.9251,0.3918,0,3,7.027,12.2,1.1803,1cabda9,0,300.0,16,16,True,,3,1,1,1,0,109,1,768,0,0,0.925053,0.391796,-1,128,0,12.0,b414b4637808
n2_chain_f56c6588,1,2,chain,8.0,4-6,0.0,0.55,wm_planner,unfinished:deadlock: no team progress,14.0,21.9,11.964,9.187,False,2.829,0.3318,0,0,4.761,9.2,1.5217,1cabda9,2,300.0,16,16,True,deadlock: no team progress,5,2,1,2,0,73,1,587,0,0,2.829011,0.331756,-1,120,0,10.2017,b414b4637808
n2_chain_f56c6588,1,2,chain,8.0,4-6,0.0,0.55,lower_bound,ok,9.2,,,,,,,,,0.0,9.2,1.0,1cabda9,0,300.0,,,,,,,,,,,,,,,,,,,,,b414b4637808
n2_chain_f56c6588,1,2,chain,8.0,4-6,0.0,0.55,sequential,ok,16.0,23.2,15.59,7.2,True,3.0239,0.4082,0,,0.008,9.2,1.7391,1cabda9,0,300.0,,,,,,,,,,,,,0,0,3.023868,0.408193,-1,,,,b414b4637808
n2_chain_f56c6588,1,2,chain,8.0,4-6,0.0,0.55,wm_planner,unfinished:deadlock: no team progress,14.0,21.9,11.964,9.187,False,2.829,0.3318,0,0,5.556,9.2,1.5217,1cabda9,0,300.0,16,16,True,deadlock: no team progress,5,2,1,2,0,73,1,587,0,0,2.829011,0.331756,-1,120,0,10.2017,b414b4637808
n2_chain_3c3d12e3,9,2,chain,8.0,2-3,1.0,0.55,wm_planner,ok,14.2,24.6,19.216,5.508,True,0.9202,0.3791,0,4,6.718,12.2,1.1639,1cabda9,2,300.0,16,16,True,,3,2,1,0,0,113,1,757,0,0,0.920225,0.379131,-1,128,0,9.0843,b414b4637808
n2_chain_f56c6588,1,2,chain,8.0,4-6,0.0,0.55,wm_planner,unfinished:deadlock: no team progress,14.0,21.9,11.964,9.187,False,2.829,0.3318,0,0,5.672,9.2,1.5217,1cabda9,1,300.0,16,16,True,deadlock: no team progress,5,2,1,2,0,73,1,587,0,0,2.829011,0.331756,-1,120,0,10.2017,b414b4637808
n2_chain_c42bb4a6,2,2,chain,8.0,4-6,0.0,0.55,wm_planner,unfinished:deadlock: no team progress,17.0,22.5,12.709,9.568,False,1.1633,0.3207,0,2,5.251,11.9,1.4286,1cabda9,1,300.0,16,16,True,deadlock: no team progress,5,2,1,2,0,75,1,562,0,0,1.163267,0.320695,-1,144,0,9.0,b414b4637808
n2_chain_c42bb4a6,2,2,chain,8.0,4-6,0.0,0.55,lower_bound,ok,11.9,,,,,,,,,0.0,11.9,1.0,1cabda9,0,300.0,,,,,,,,,,,,,,,,,,,,,b414b4637808
n2_chain_c42bb4a6,2,2,chain,8.0,4-6,0.0,0.55,sequential,ok,15.8,20.9,15.829,5.1,True,0.7629,0.3974,0,,0.005,11.9,1.3277,1cabda9,0,300.0,,,,,,,,,,,,,0,0,0.762874,0.397357,-1,,,,b414b4637808
n2_chain_c42bb4a6,2,2,chain,8.0,4-6,0.0,0.55,wm_planner,unfinished:deadlock: no team progress,17.0,23.0,12.91,9.867,False,1.1272,0.3256,0,0,5.47,11.9,1.4286,1cabda9,0,300.0,16,16,True,deadlock: no team progress,5,2,2,1,0,75,2,575,0,0,1.127222,0.325621,-1,144,0,9.7921,b414b4637808
n2_chain_f6ec0587,0,2,chain,8.0,4-6,0.0,0.55,wm_planner,ok,13.3,24.5,17.651,7.5,True,1.2433,0.3423,0,3,7.143,11.8,1.1271,1cabda9,1,300.0,16,16,True,,4,1,1,2,0,92,1,741,0,0,1.24329,0.342255,-1,120,0,9.0,b414b4637808
n2_chain_f6ec0587,0,2,chain,8.0,4-6,0.0,0.55,lower_bound,ok,11.8,,,,,,,,,0.0,11.8,1.0,1cabda9,0,300.0,,,,,,,,,,,,,,,,,,,,,b414b4637808
n2_chain_f6ec0587,0,2,chain,8.0,4-6,0.0,0.55,sequential,no_solution,,,,,,,,,,,11.8,,1cabda9,0,300.0,,,,,,,,,,,,,,,,,,,,,b414b4637808
n2_chain_f6ec0587,0,2,chain,8.0,4-6,0.0,0.55,wm_planner,ok,13.6,24.4,17.121,7.861,True,1.1249,0.3423,0,2,7.363,11.8,1.1525,1cabda9,0,300.0,16,16,True,,5,2,1,2,0,90,1,746,0,0,1.12486,0.342255,-1,120,0,9.7409,b414b4637808
n2_chain_c42bb4a6,2,2,chain,8.0,4-6,0.0,0.55,wm_planner,unfinished:deadlock: no team progress,17.0,22.5,12.722,9.549,False,1.1633,0.3207,0,3,6.67,11.9,1.4286,1cabda9,2,300.0,16,16,True,deadlock: no team progress,5,2,1,2,0,59,1,553,0,0,1.163267,0.320695,-1,144,0,9.1963,b414b4637808
n2_chain_23cd6768,3,2,chain,8.0,4-6,0.0,0.55,wm_planner,ok,11.7,20.7,14.038,7.092,True,1.4489,0.3725,0,3,4.936,9.9,1.1818,1cabda9,1,300.0,16,16,True,,7,2,1,4,0,72,1,595,0,0,1.448897,0.37251,-1,104,0,9.0228,b414b4637808
n2_chain_23cd6768,3,2,chain,8.0,4-6,0.0,0.55,wm_planner,ok,11.7,20.7,14.039,7.09,True,1.4489,0.3717,0,2,4.574,9.9,1.1818,1cabda9,2,300.0,16,16,True,,7,2,1,4,0,72,1,595,0,0,1.448897,0.371703,-1,104,0,9.0228,b414b4637808
n2_chain_0df40746,6,2,chain,8.0,4-6,0.0,0.55,wm_planner,ok,8.7,15.2,12.053,2.45,True,2.5767,0.4311,0,1,3.478,7.8,1.1154,1cabda9,2,300.0,16,16,True,,4,2,0,2,0,66,0,460,0,0,2.576713,0.431094,-1,80,0,9.6463,b414b4637808
n2_chain_02d7ec57,4,2,chain,8.0,4-6,0.0,0.55,wm_planner,ok,11.9,21.9,17.978,3.83,True,4.1336,0.3435,0,1,4.733,10.7,1.1121,1cabda9,1,300.0,16,16,True,,5,1,1,3,0,119,1,682,0,0,4.133568,0.343474,-1,104,0,9.8572,b414b4637808
n2_chain_23cd6768,3,2,chain,8.0,4-6,0.0,0.55,lower_bound,ok,9.9,,,,,,,,,0.0,9.9,1.0,1cabda9,0,300.0,,,,,,,,,,,,,,,,,,,,,b414b4637808
n2_chain_23cd6768,3,2,chain,8.0,4-6,0.0,0.55,sequential,no_solution,,,,,,,,,,,9.9,,1cabda9,0,300.0,,,,,,,,,,,,,,,,,,,,,b414b4637808
n2_chain_23cd6768,3,2,chain,8.0,4-6,0.0,0.55,wm_planner,ok,11.7,20.1,14.063,6.506,True,1.1868,0.3725,0,4,5.455,9.9,1.1818,1cabda9,0,300.0,16,16,True,,7,2,1,4,0,87,1,601,0,0,1.186778,0.37251,-1,104,0,9.0304,b414b4637808
n2_chain_0df40746,6,2,chain,8.0,4-6,0.0,0.55,lower_bound,ok,7.8,,,,,,,,,0.0,7.8,1.0,1cabda9,0,300.0,,,,,,,,,,,,,,,,,,,,,b414b4637808
n2_chain_0df40746,6,2,chain,8.0,4-6,0.0,0.55,sequential,ok,12.9,18.0,11.851,5.1,True,3.4504,0.4604,0,,0.004,7.8,1.6538,1cabda9,0,300.0,,,,,,,,,,,,,0,0,3.450364,0.460442,-1,,,,b414b4637808
n2_chain_0df40746,6,2,chain,8.0,4-6,0.0,0.55,wm_planner,ok,8.7,14.9,12.098,2.117,True,2.5767,0.4311,0,1,4.057,7.8,1.1154,1cabda9,0,300.0,16,16,True,,3,2,0,1,0,66,0,456,0,0,2.576713,0.431094,-1,80,0,9.6463,b414b4637808
n2_chain_0df40746,6,2,chain,8.0,4-6,0.0,0.55,wm_planner,ok,8.7,14.9,12.098,2.117,True,2.5767,0.4311,0,1,4.398,7.8,1.1154,1cabda9,1,300.0,16,16,True,,3,2,0,1,0,66,0,456,0,0,2.576713,0.431094,-1,80,0,9.6463,b414b4637808
n2_chain_1ab9d9ae,5,2,chain,8.0,4-6,0.0,0.55,lower_bound,ok,15.4,,,,,,,,,0.0,15.4,1.0,1cabda9,0,300.0,,,,,,,,,,,,,,,,,,,,,b414b4637808
n2_chain_1ab9d9ae,5,2,chain,8.0,4-6,0.0,0.55,sequential,ok,17.0,25.7,16.388,8.7,True,2.8221,0.3846,0,,0.008,15.4,1.1039,1cabda9,0,300.0,,,,,,,,,,,,,0,0,2.822072,0.384601,-1,,,,b414b4637808
n2_chain_1ab9d9ae,5,2,chain,8.0,4-6,0.0,0.55,wm_planner,ok,16.9,26.6,16.282,9.966,True,2.7986,0.3318,0,2,5.551,15.4,1.0974,1cabda9,0,300.0,16,16,True,,4,2,1,1,0,90,1,729,0,0,2.79858,0.331809,-1,144,0,9.0,b414b4637808
n2_chain_1ab9d9ae,5,2,chain,8.0,4-6,0.0,0.55,wm_planner,ok,16.9,26.6,16.282,9.966,True,2.7986,0.3318,0,2,5.606,15.4,1.0974,1cabda9,2,300.0,16,16,True,,4,2,1,1,0,90,1,729,0,0,2.79858,0.331809,-1,144,0,9.0,b414b4637808
n2_chain_1ab9d9ae,5,2,chain,8.0,4-6,0.0,0.55,wm_planner,ok,17.3,27.1,16.427,10.299,True,2.7986,0.3318,0,1,5.732,15.4,1.1234,1cabda9,1,300.0,16,16,True,,5,1,1,3,0,98,1,758,0,0,2.79858,0.331809,-1,152,0,9.0,b414b4637808
n2_chain_02d7ec57,4,2,chain,8.0,4-6,0.0,0.55,wm_planner,ok,11.9,21.9,17.966,3.822,True,4.1336,0.349,0,2,6.312,10.7,1.1121,1cabda9,2,300.0,16,16,True,,6,1,1,4,0,120,1,682,0,0,4.133568,0.349031,-1,104,0,9.8572,b414b4637808
n2_chain_02d7ec57,4,2,chain,8.0,4-6,0.0,0.55,lower_bound,ok,10.7,,,,,,,,,0.0,10.7,1.0,1cabda9,0,300.0,,,,,,,,,,,,,,,,,,,,,b414b4637808
n2_chain_02d7ec57,4,2,chain,8.0,4-6,0.0,0.55,sequential,ok,18.3,29.0,17.875,10.7,True,5.0304,0.4259,0,,0.01,10.7,1.7103,1cabda9,0,300.0,,,,,,,,,,,,,0,0,5.030359,0.425879,-1,,,,b414b4637808
n2_chain_02d7ec57,4,2,chain,8.0,4-6,0.0,0.55,wm_planner,ok,11.9,21.9,17.966,3.822,True,4.1336,0.349,0,2,6.467,10.7,1.1121,1cabda9,0,300.0,16,16,True,,6,1,1,4,0,120,1,682,0,0,4.133568,0.349031,-1,104,0,9.8572,b414b4637808
n2_chain_b60bf26e,7,2,chain,8.0,4-6,0.0,0.55,lower_bound,ok,13.2,,,,,,,,,0.0,13.2,1.0,1cabda9,0,300.0,,,,,,,,,,,,,,,,,,,,,b414b4637808
n2_chain_b60bf26e,7,2,chain,8.0,4-6,0.0,0.55,sequential,ok,19.9,26.6,20.674,6.7,True,2.1357,0.3519,0,,0.007,13.2,1.5076,1cabda9,0,300.0,,,,,,,,,,,,,0,0,2.135728,0.351859,-1,,,,b414b4637808
n2_chain_b60bf26e,7,2,chain,8.0,4-6,0.0,0.55,wm_planner,ok,15.6,23.2,21.913,2.65,True,2.2088,0.3351,0,1,5.353,13.2,1.1818,1cabda9,0,300.0,16,16,True,,1,0,0,1,0,141,0,803,0,0,2.208778,0.335069,-1,136,0,3.8303,b414b4637808
n2_chain_b60bf26e,7,2,chain,8.0,4-6,0.0,0.55,wm_planner,ok,15.6,23.2,21.913,2.65,True,2.2088,0.3351,0,1,5.143,13.2,1.1818,1cabda9,2,300.0,16,16,True,,1,0,0,1,0,141,0,803,0,0,2.208778,0.335069,-1,136,0,3.8303,b414b4637808
n2_chain_cc71d41d,8,2,chain,8.0,4-6,0.0,0.55,wm_planner,ok,11.4,16.9,12.6,4.53,True,0.931,0.3402,0,2,3.878,9.5,1.2,1cabda9,2,300.0,16,16,True,,6,2,1,3,0,54,1,529,0,0,0.930955,0.340245,-1,104,0,8.1108,b414b4637808
n2_chain_cc71d41d,8,2,chain,8.0,4-6,0.0,0.55,lower_bound,ok,9.5,,,,,,,,,0.0,9.5,1.0,1cabda9,0,300.0,,,,,,,,,,,,,,,,,,,,,b414b4637808
n2_chain_cc71d41d,8,2,chain,8.0,4-6,0.0,0.55,sequential,ok,12.4,17.0,12.2,4.6,True,0.9439,0.3824,0,,0.005,9.5,1.3053,1cabda9,0,300.0,,,,,,,,,,,,,0,0,0.943878,0.382391,-1,,,,b414b4637808
n2_chain_cc71d41d,8,2,chain,8.0,4-6,0.0,0.55,wm_planner,ok,11.3,16.7,12.616,4.257,True,0.9281,0.3424,0,3,4.32,9.5,1.1895,1cabda9,0,300.0,16,16,True,,5,2,1,2,0,60,1,525,0,0,0.928146,0.342353,-1,104,0,9.5079,b414b4637808
n2_chain_b60bf26e,7,2,chain,8.0,4-6,0.0,0.55,wm_planner,ok,15.6,23.2,21.913,2.65,True,2.2088,0.3351,0,1,6.734,13.2,1.1818,1cabda9,1,300.0,16,16,True,,1,0,0,1,0,141,0,803,0,0,2.208778,0.335069,-1,136,0,3.8303,b414b4637808
n2_chain_e453c916,9,2,chain,8.0,4-6,0.0,0.55,wm_planner,ok,11.1,20.3,17.615,3.319,True,0.9989,0.3346,0,4,4.481,9.4,1.1809,1cabda9,2,300.0,16,16,True,,7,2,1,4,0,107,1,660,0,0,0.99889,0.33463,-1,104,0,11.5162,b414b4637808
n2_chain_cc71d41d,8,2,chain,8.0,4-6,0.0,0.55,wm_planner,ok,12.2,18.6,13.346,5.578,True,0.9203,0.3424,0,2,5.266,9.5,1.2842,1cabda9,1,300.0,16,16,True,,5,2,1,2,0,48,1,586,0,0,0.920318,0.342353,-1,112,0,11.2517,b414b4637808
n2_chain_e453c916,9,2,chain,8.0,4-6,0.0,0.55,lower_bound,ok,9.4,,,,,,,,,0.0,9.4,1.0,1cabda9,0,300.0,,,,,,,,,,,,,,,,,,,,,b414b4637808
n2_chain_e453c916,9,2,chain,8.0,4-6,0.0,0.55,sequential,ok,16.7,24.4,16.919,7.7,True,1.3764,0.3822,0,,0.005,9.4,1.7766,1cabda9,0,300.0,,,,,,,,,,,,,0,0,1.376428,0.382174,-1,,,,b414b4637808
n2_chain_e453c916,9,2,chain,8.0,4-6,0.0,0.55,wm_planner,ok,10.6,19.3,17.442,2.463,True,2.0357,0.3346,0,2,5.019,9.4,1.1277,1cabda9,0,300.0,16,16,True,,7,2,1,4,0,116,1,641,0,0,2.035679,0.33463,-1,96,0,11.9009,b414b4637808
n2_chain_1659db46,0,2,chain,8.0,4-6,1.0,0.55,lower_bound,ok,11.8,,,,,,,,,0.0,11.8,1.0,1cabda9,0,300.0,,,,,,,,,,,,,,,,,,,,,b414b4637808
n2_chain_1659db46,0,2,chain,8.0,4-6,1.0,0.55,sequential,no_solution,,,,,,,,,,,11.8,,1cabda9,0,300.0,,,,,,,,,,,,,,,,,,,,,b414b4637808
n2_chain_1659db46,0,2,chain,8.0,4-6,1.0,0.55,wm_planner,ok,13.6,19.7,17.122,2.76,True,0.9721,0.3423,0,2,4.552,11.8,1.1525,1cabda9,0,300.0,16,16,True,,3,2,0,1,0,92,0,641,0,0,0.972052,0.342255,-1,120,0,8.5909,b414b4637808
n2_chain_1659db46,0,2,chain,8.0,4-6,1.0,0.55,wm_planner,ok,13.1,19.2,17.045,2.312,True,1.1865,0.3423,0,3,4.347,11.8,1.1102,1cabda9,2,300.0,16,16,True,,4,2,0,2,0,94,0,629,0,0,1.186456,0.342255,-1,120,0,9.7531,b414b4637808
n2_chain_e453c916,9,2,chain,8.0,4-6,0.0,0.55,wm_planner,ok,10.6,19.3,17.427,2.476,True,2.0496,0.3317,0,1,5.725,9.4,1.1277,1cabda9,1,300.0,16,16,True,,7,2,1,4,0,115,1,639,0,0,2.049588,0.331651,-1,96,0,10.5524,b414b4637808
n2_chain_310849fd,1,2,chain,8.0,4-6,1.0,0.55,lower_bound,ok,9.9,,,,,,,,,0.0,9.9,1.0,1cabda9,0,300.0,,,,,,,,,,,,,,,,,,,,,b414b4637808
n2_chain_310849fd,1,2,chain,8.0,4-6,1.0,0.55,sequential,ok,17.1,24.3,17.341,7.2,True,3.7735,0.3913,0,,0.006,9.9,1.7273,1cabda9,0,300.0,,,,,,,,,,,,,0,0,3.773492,0.39125,-1,,,,b414b4637808
n2_chain_310849fd,1,2,chain,8.0,4-6,1.0,0.55,wm_planner,ok,10.7,18.5,17.464,1.67,True,1.0801,0.347,0,1,4.418,9.9,1.0808,1cabda9,0,300.0,16,16,False,,3,2,0,1,0,113,0,622,0,0,1.080064,0.346971,-1,96,0,10.2017,b414b4637808
n2_chain_310849fd,1,2,chain,8.0,4-6,1.0,0.55,wm_planner,ok,10.7,18.5,17.489,1.625,True,1.1011,0.3436,0,1,4.421,9.9,1.0808,1cabda9,1,300.0,16,16,True,,4,2,0,2,0,117,0,621,0,0,1.101083,0.343615,-1,96,0,10.2017,b414b4637808
n2_chain_1659db46,0,2,chain,8.0,4-6,1.0,0.55,wm_planner,ok,13.5,20.3,17.62,2.918,True,1.3356,0.3423,0,3,5.752,11.8,1.1441,1cabda9,1,300.0,16,16,True,,5,2,0,3,0,97,0,655,0,0,1.335621,0.342255,-1,120,0,7.6676,b414b4637808
n2_chain_310849fd,1,2,chain,8.0,4-6,1.0,0.55,wm_planner,ok,10.8,19.4,18.145,1.965,True,1.0391,0.3774,0,2,5.726,9.9,1.0909,1cabda9,2,300.0,16,16,True,,5,2,0,3,0,121,0,653,0,0,1.039144,0.377443,-1,96,0,10.2017,b414b4637808
n2_chain_ad20fe6a,2,2,chain,8.0,4-6,1.0,0.55,lower_bound,ok,7.7,,,,,,,,,0.0,7.7,1.0,1cabda9,0,300.0,,,,,,,,,,,,,,,,,,,,,b414b4637808
n2_chain_ad20fe6a,2,2,chain,8.0,4-6,1.0,0.55,sequential,ok,13.2,20.9,12.352,7.7,True,3.0951,0.421,0,,0.007,7.7,1.7143,1cabda9,0,300.0,,,,,,,,,,,,,0,0,3.095127,0.421,-1,,,,b414b4637808
n2_chain_ad20fe6a,2,2,chain,8.0,4-6,1.0,0.55,wm_planner,ok,11.6,23.0,16.259,6.734,True,0.925,0.3503,0,3,6.936,7.7,1.5065,1cabda9,0,300.0,16,16,True,,5,2,1,2,0,68,1,706,0,0,0.925031,0.350268,-1,104,0,8.4935,b414b4637808
n2_chain_ad20fe6a,2,2,chain,8.0,4-6,1.0,0.55,wm_planner,ok,11.4,22.7,17.035,5.8,True,0.9219,0.357,0,4,5.694,7.7,1.4805,1cabda9,1,300.0,16,16,True,,6,2,1,3,0,59,1,712,0,0,0.921946,0.356955,-1,104,0,9.5248,b414b4637808
n2_chain_96b21b0c,4,2,chain,8.0,4-6,1.0,0.55,lower_bound,ok,9.9,,,,,,,,,0.0,9.9,1.0,1cabda9,0,300.0,,,,,,,,,,,,,,,,,,,,,b414b4637808
n2_chain_96b21b0c,4,2,chain,8.0,4-6,1.0,0.55,sequential,ok,17.5,27.4,17.875,9.9,True,5.0304,0.4259,0,,0.006,9.9,1.7677,1cabda9,0,300.0,,,,,,,,,,,,,0,0,5.030359,0.425879,-1,,,,b414b4637808
n2_chain_96b21b0c,4,2,chain,8.0,4-6,1.0,0.55,wm_planner,ok,11.2,20.4,17.984,3.114,True,4.1336,0.3576,0,2,4.97,9.9,1.1313,1cabda9,0,300.0,16,16,True,,6,1,1,4,0,118,1,669,0,0,4.133568,0.357624,-1,104,0,9.8572,b414b4637808
n2_chain_b7b3274d,3,2,chain,8.0,4-6,1.0,0.55,lower_bound,ok,12.9,,,,,,,,,0.0,12.9,1.0,1cabda9,0,300.0,,,,,,,,,,,,,,,,,,,,,b414b4637808
n2_chain_b7b3274d,3,2,chain,8.0,4-6,1.0,0.55,sequential,no_solution,,,,,,,,,,,12.9,,1cabda9,0,300.0,,,,,,,,,,,,,,,,,,,,,b414b4637808
n2_chain_b7b3274d,3,2,chain,8.0,4-6,1.0,0.55,wm_planner,ok,15.1,24.8,22.304,4.318,True,0.936,0.3631,0,3,5.982,12.9,1.1705,1cabda9,0,300.0,16,16,True,,5,2,1,2,0,115,1,852,0,0,0.93595,0.36313,-1,136,0,9.2555,b414b4637808
n2_chain_ad20fe6a,2,2,chain,8.0,4-6,1.0,0.55,wm_planner,ok,11.5,22.8,17.078,5.876,True,0.9301,0.3493,0,3,6.704,7.7,1.4935,1cabda9,2,300.0,16,16,True,,5,2,2,1,0,75,2,711,0,0,0.93014,0.349278,-1,104,0,9.7919,b414b4637808
n2_chain_b7b3274d,3,2,chain,8.0,4-6,1.0,0.55,wm_planner,ok,15.1,24.2,21.294,4.554,True,0.9587,0.3591,0,2,5.835,12.9,1.1705,1cabda9,2,300.0,16,16,True,,3,1,0,2,0,124,0,824,0,0,0.958741,0.359097,-1,136,0,4.9267,b414b4637808
n2_chain_96b21b0c,4,2,chain,8.0,4-6,1.0,0.55,wm_planner,ok,11.2,20.4,17.984,3.114,True,4.1336,0.3576,0,2,5.697,9.9,1.1313,1cabda9,2,300.0,16,16,True,,6,1,1,4,0,118,1,669,0,0,4.133568,0.357624,-1,104,0,9.8572,b414b4637808
n2_chain_b7b3274d,3,2,chain,8.0,4-6,1.0,0.55,wm_planner,ok,14.8,24.5,21.666,4.577,True,0.9214,0.3591,0,1,6.894,12.9,1.1473,1cabda9,1,300.0,16,16,True,,2,1,0,1,0,128,0,830,0,0,0.921436,0.359097,-1,128,0,5.4023,b414b4637808
n2_chain_037af541,6,2,chain,8.0,4-6,1.0,0.55,wm_planner,ok,10.6,19.4,14.841,4.762,True,0.7986,0.4327,0,3,4.335,8.9,1.191,1cabda9,1,300.0,16,16,True,,6,2,2,2,0,72,2,604,0,0,0.798637,0.432743,-1,96,0,9.4224,b414b4637808
n2_chain_96b21b0c,4,2,chain,8.0,4-6,1.0,0.55,wm_planner,ok,11.1,20.3,17.96,3.022,True,4.1336,0.3457,0,1,6.353,9.9,1.1212,1cabda9,1,300.0,16,16,True,,6,1,1,4,0,119,1,666,0,0,4.133568,0.345666,-1,104,0,9.8572,b414b4637808
n2_chain_037af541,6,2,chain,8.0,4-6,1.0,0.55,lower_bound,ok,8.9,,,,,,,,,0.0,8.9,1.0,1cabda9,0,300.0,,,,,,,,,,,,,,,,,,,,,b414b4637808
n2_chain_037af541,6,2,chain,8.0,4-6,1.0,0.55,sequential,ok,14.0,21.4,13.702,7.4,True,2.2414,0.4604,0,,0.006,8.9,1.573,1cabda9,0,300.0,,,,,,,,,,,,,0,0,2.241413,0.460442,-1,,,,b414b4637808
n2_chain_037af541,6,2,chain,8.0,4-6,1.0,0.55,wm_planner,ok,11.2,20.6,14.855,5.891,True,0.7425,0.4388,0,1,6.051,8.9,1.2584,1cabda9,0,300.0,16,16,True,,7,2,2,3,0,77,2,624,0,0,0.742481,0.438843,-1,104,0,11.035,b414b4637808
n2_chain_ff7df9a1,5,2,chain,8.0,4-6,1.0,0.55,lower_bound,ok,12.5,,,,,,,,,0.0,12.5,1.0,1cabda9,0,300.0,,,,,,,,,,,,,,,,,,,,,b414b4637808
n2_chain_ff7df9a1,5,2,chain,8.0,4-6,1.0,0.55,sequential,no_solution,,,,,,,,,,,12.5,,1cabda9,0,300.0,,,,,,,,,,,,,,,,,,,,,b414b4637808
n2_chain_ff7df9a1,5,2,chain,8.0,4-6,1.0,0.55,wm_planner,ok,14.2,25.2,21.326,5.917,True,0.7002,0.3398,0,3,6.186,12.5,1.136,1cabda9,0,300.0,16,16,True,,5,2,1,1,1,140,1,840,0,0,0.700154,0.339835,-1,128,0,9.2853,b414b4637808
n2_chain_ff7df9a1,5,2,chain,8.0,4-6,1.0,0.55,wm_planner,ok,15.1,26.9,21.524,7.468,True,0.9223,0.3203,0,5,6.982,12.5,1.208,1cabda9,1,300.0,16,16,True,,3,1,1,1,0,135,1,870,0,0,0.922265,0.320279,-1,136,0,9.2853,b414b4637808
n2_chain_037af541,6,2,chain,8.0,4-6,1.0,0.55,wm_planner,ok,12.8,22.6,17.564,5.679,True,0.9213,0.4377,0,4,6.378,8.9,1.4382,1cabda9,2,300.0,16,16,True,,5,2,1,2,0,80,1,727,0,0,0.921273,0.437688,-1,112,0,9.2885,b414b4637808
