uid,method,planner_seed,ok_a,ok_b,team_time_a,team_time_b,diff
n2_chain_62c41682,wm_planner,0,True,True,11.7,11.7,0.0
n2_chain_62c41682,wm_planner,1,True,True,11.7,11.7,0.0
n2_chain_62c41682,wm_planner,2,True,True,11.7,11.7,0.0
n2_chain_631adeb0,lower_bound,0,True,True,10.4,10.4,0.0
n2_chain_631adeb0,sequential,0,True,True,16.0,16.0,0.0
n2_chain_631adeb0,wm_planner,0,True,True,10.4,10.4,0.0
n2_chain_631adeb0,wm_planner,1,True,True,10.4,10.4,0.0
n2_chain_631adeb0,wm_planner,2,True,True,10.4,10.4,0.0
n2_chain_65221d00,lower_bound,0,True,True,8.3,8.3,0.0
n2_chain_65221d00,sequential,0,True,True,16.3,16.3,0.0
n2_chain_65221d00,wm_planner,0,True,True,8.3,8.3,0.0
n2_chain_65221d00,wm_planner,1,True,True,8.3,8.3,0.0
n2_chain_65221d00,wm_planner,2,True,True,8.3,8.3,0.0
n2_chain_653c30fd,lower_bound,0,True,True,9.6,9.6,0.0
n2_chain_653c30fd,sequential,0,True,True,14.7,14.7,0.0
n2_chain_653c30fd,wm_planner,0,True,True,10.0,10.0,0.0
n2_chain_653c30fd,wm_planner,1,True,True,10.0,10.0,0.0
n2_chain_653c30fd,wm_planner,2,True,True,10.0,10.0,0.0
n2_chain_66a35431,lower_bound,0,True,True,10.3,10.3,0.0
n2_chain_66a35431,sequential,0,True,True,17.9,17.9,0.0
n2_chain_66a35431,wm_planner,0,True,True,11.0,10.9,-0.09999999999999964
n2_chain_66a35431,wm_planner,1,True,True,11.0,11.1,0.09999999999999964
n2_chain_66a35431,wm_planner,2,True,True,10.9,10.9,0.0
n2_chain_6c9abd41,lower_bound,0,True,True,13.9,13.9,0.0
n2_chain_6c9abd41,sequential,0,True,True,23.1,23.1,0.0
n2_chain_6c9abd41,wm_planner,0,True,True,13.9,13.9,0.0
n2_chain_6c9abd41,wm_planner,1,True,True,13.9,13.9,0.0
n2_chain_6c9abd41,wm_planner,2,True,True,13.9,13.9,0.0
n2_chain_6e33da4f,lower_bound,0,True,True,13.7,13.7,0.0
n2_chain_6e33da4f,sequential,0,True,True,23.9,23.9,0.0
n2_chain_6e33da4f,wm_planner,0,True,True,14.7,14.6,-0.09999999999999964
n2_chain_6e33da4f,wm_planner,1,True,True,14.6,13.9,-0.6999999999999993
n2_chain_6e33da4f,wm_planner,2,True,True,14.6,14.6,0.0
n2_chain_6f1a01c0,lower_bound,0,True,True,15.4,15.4,0.0
n2_chain_6f1a01c0,sequential,0,False,False,,,
n2_chain_6f1a01c0,wm_planner,0,True,True,17.0,16.8,-0.1999999999999993
n2_chain_6f1a01c0,wm_planner,1,True,True,17.3,16.9,-0.40000000000000213
n2_chain_6f1a01c0,wm_planner,2,True,True,17.2,16.8,-0.3999999999999986
n2_chain_7195b1bf,lower_bound,0,True,True,18.8,18.8,0.0
n2_chain_7195b1bf,sequential,0,True,True,29.3,29.3,0.0
n2_chain_7195b1bf,wm_planner,0,True,True,18.8,18.7,-0.10000000000000142
n2_chain_7195b1bf,wm_planner,1,True,True,18.8,18.7,-0.10000000000000142
n2_chain_7195b1bf,wm_planner,2,True,True,18.8,18.7,-0.10000000000000142
n2_chain_74963e0b,lower_bound,0,True,True,8.7,8.7,0.0
n2_chain_74963e0b,sequential,0,True,True,10.7,10.7,0.0
n2_chain_74963e0b,wm_planner,0,True,True,9.4,9.4,0.0
n2_chain_74963e0b,wm_planner,1,True,True,9.5,9.5,0.0
n2_chain_74963e0b,wm_planner,2,True,True,9.4,9.5,0.09999999999999964
n2_chain_7845e46f,lower_bound,0,True,True,14.0,14.0,0.0
n2_chain_7845e46f,sequential,0,True,True,25.4,25.4,0.0
n2_chain_7845e46f,wm_planner,0,True,True,14.6,14.6,0.0
n2_chain_7845e46f,wm_planner,1,True,True,14.6,14.6,0.0
n2_chain_7845e46f,wm_planner,2,True,True,14.6,14.6,0.0
n2_chain_78a396e2,lower_bound,0,True,True,12.1,12.1,0.0
n2_chain_78a396e2,sequential,0,True,True,18.5,18.5,0.0
n2_chain_78a396e2,wm_planner,0,True,True,13.9,13.5,-0.40000000000000036
n2_chain_78a396e2,wm_planner,1,True,True,13.3,14.6,1.299999999999999
n2_chain_78a396e2,wm_planner,2,True,True,13.5,15.3,1.8000000000000007
n2_chain_792c1994,lower_bound,0,True,True,7.5,7.5,0.0
n2_chain_792c1994,sequential,0,True,True,9.8,9.8,0.0
n2_chain_792c1994,wm_planner,0,True,True,7.6,7.6,0.0
n2_chain_792c1994,wm_planner,1,True,True,7.6,7.6,0.0
n2_chain_792c1994,wm_planner,2,True,True,7.6,7.6,0.0
n2_chain_7970095e,lower_bound,0,True,True,10.7,10.7,0.0
n2_chain_7970095e,sequential,0,False,False,,,
n2_chain_7970095e,wm_planner,0,True,True,14.8,14.8,0.0
n2_chain_7970095e,wm_planner,1,True,True,14.4,14.6,0.1999999999999993
n2_chain_7970095e,wm_planner,2,True,True,13.9,15.0,1.0999999999999996
n2_chain_7a6e3522,lower_bound,0,True,True,9.1,9.1,0.0
n2_chain_7a6e3522,sequential,0,False,False,,,
n2_chain_7a6e3522,wm_planner,0,True,True,9.3,9.3,0.0
n2_chain_7a6e3522,wm_planner,1,True,True,9.3,9.3,0.0
n2_chain_7a6e3522,wm_planner,2,True,True,9.3,9.3,0.0
n2_chain_7c1181be,lower_bound,0,True,True,14.8,14.8,0.0
n2_chain_7c1181be,sequential,0,True,True,24.7,24.7,0.0
n2_chain_7c1181be,wm_planner,0,True,True,14.8,14.8,0.0
n2_chain_7c1181be,wm_planner,1,True,True,14.8,14.8,0.0
n2_chain_7c1181be,wm_planner,2,True,True,14.8,14.8,0.0
n2_chain_7dbdddb5,lower_bound,0,True,True,12.0,12.0,0.0
n2_chain_7dbdddb5,sequential,0,True,True,21.8,21.8,0.0
n2_chain_7dbdddb5,wm_planner,0,True,True,12.5,12.5,0.0
n2_chain_7dbdddb5,wm_planner,1,True,True,12.5,12.5,0.0
n2_chain_7dbdddb5,wm_planner,2,True,True,12.7,12.5,-0.1999999999999993
n2_chain_7e07b912,lower_bound,0,True,True,10.9,10.9,0.0
n2_chain_7e07b912,sequential,0,False,False,,,
n2_chain_7e07b912,wm_planner,0,True,True,12.3,12.1,-0.20000000000000107
n2_chain_7e07b912,wm_planner,1,True,True,12.0,12.0,0.0
n2_chain_7e07b912,wm_planner,2,True,True,12.4,12.1,-0.3000000000000007
n2_chain_7ef8320b,lower_bound,0,True,True,18.2,18.2,0.0
n2_chain_7ef8320b,sequential,0,True,True,31.1,31.1,0.0
n2_chain_7ef8320b,wm_planner,0,True,True,18.4,18.4,0.0
n2_chain_7ef8320b,wm_planner,1,True,True,18.5,18.5,0.0
n2_chain_7ef8320b,wm_planner,2,True,True,18.5,18.5,0.0
n2_chain_810c8d4a,lower_bound,0,True,True,10.2,10.2,0.0
n2_chain_810c8d4a,sequential,0,True,True,17.4,17.4,0.0
n2_chain_810c8d4a,wm_planner,0,True,True,11.3,11.3,0.0
n2_chain_810c8d4a,wm_planner,1,True,True,11.3,11.3,0.0
n2_chain_810c8d4a,wm_planner,2,True,True,11.4,11.4,0.0
n2_chain_81917cd2,lower_bound,0,True,True,15.0,15.0,0.0
n2_chain_81917cd2,sequential,0,False,False,,,
n2_chain_81917cd2,wm_planner,0,True,True,15.8,16.0,0.1999999999999993
n2_chain_81917cd2,wm_planner,1,True,True,15.6,15.6,0.0
n2_chain_81917cd2,wm_planner,2,True,True,15.6,15.6,0.0
n2_chain_84847a1e,lower_bound,0,True,True,8.7,8.7,0.0
n2_chain_84847a1e,sequential,0,True,True,11.9,11.9,0.0
n2_chain_84847a1e,wm_planner,0,True,True,9.7,9.7,0.0
n2_chain_84847a1e,wm_planner,1,True,True,9.7,9.7,0.0
n2_chain_84847a1e,wm_planner,2,True,True,9.7,9.7,0.0
n2_chain_874989c6,lower_bound,0,True,True,11.0,11.0,0.0
n2_chain_874989c6,sequential,0,True,True,19.1,19.1,0.0
n2_chain_874989c6,wm_planner,0,True,True,11.3,11.2,-0.10000000000000142
n2_chain_874989c6,wm_planner,1,True,True,11.4,11.0,-0.40000000000000036
n2_chain_874989c6,wm_planner,2,True,True,11.4,11.1,-0.3000000000000007
n2_chain_8ce73f4a,lower_bound,0,True,True,17.8,17.8,0.0
n2_chain_8ce73f4a,sequential,0,True,True,30.3,30.3,0.0
n2_chain_8ce73f4a,wm_planner,0,True,True,18.4,18.7,0.3000000000000007
n2_chain_8ce73f4a,wm_planner,1,True,True,18.4,18.5,0.10000000000000142
n2_chain_8ce73f4a,wm_planner,2,True,True,18.4,18.7,0.3000000000000007
n2_chain_8d78fbd4,lower_bound,0,True,True,8.7,8.7,0.0
n2_chain_8d78fbd4,sequential,0,True,True,10.7,10.7,0.0
n2_chain_8d78fbd4,wm_planner,0,True,True,9.4,9.4,0.0
n2_chain_8d78fbd4,wm_planner,1,True,True,9.5,9.5,0.0
n2_chain_8d78fbd4,wm_planner,2,True,True,9.4,9.5,0.09999999999999964
n2_chain_8e2a30af,lower_bound,0,True,True,10.6,10.6,0.0
n2_chain_8e2a30af,sequential,0,True,True,19.9,19.9,0.0
n2_chain_8e2a30af,wm_planner,0,True,True,10.7,10.7,0.0
n2_chain_8e2a30af,wm_planner,1,True,True,10.7,10.7,0.0
n2_chain_8e2a30af,wm_planner,2,True,True,10.8,10.8,0.0
n2_chain_8eb9508a,lower_bound,0,True,True,17.6,17.6,0.0
n2_chain_8eb9508a,sequential,0,False,False,,,
n2_chain_8eb9508a,wm_planner,0,True,True,17.5,17.5,0.0
n2_chain_8eb9508a,wm_planner,1,True,True,17.5,17.5,0.0
n2_chain_8eb9508a,wm_planner,2,True,True,17.5,17.5,0.0
n2_chain_8f91686f,lower_bound,0,True,True,15.6,15.6,0.0
n2_chain_8f91686f,sequential,0,True,True,23.0,23.0,0.0
n2_chain_8f91686f,wm_planner,0,True,True,16.4,16.7,0.3000000000000007
n2_chain_8f91686f,wm_planner,1,True,True,16.5,16.6,0.10000000000000142
n2_chain_8f91686f,wm_planner,2,True,True,16.4,16.4,0.0
n2_chain_8fee468a,lower_bound,0,True,True,11.2,11.2,0.0
n2_chain_8fee468a,sequential,0,True,True,20.3,20.3,0.0
n2_chain_8fee468a,wm_planner,0,True,True,11.3,11.5,0.1999999999999993
n2_chain_8fee468a,wm_planner,1,True,True,11.4,11.5,0.09999999999999964
n2_chain_8fee468a,wm_planner,2,True,True,11.3,11.5,0.1999999999999993
n2_chain_93b2c625,lower_bound,0,True,True,11.6,11.6,0.0
n2_chain_93b2c625,sequential,0,True,True,22.6,22.6,0.0
n2_chain_93b2c625,wm_planner,0,True,True,12.0,12.0,0.0
n2_chain_93b2c625,wm_planner,1,True,True,12.0,12.0,0.0
n2_chain_93b2c625,wm_planner,2,True,True,12.0,12.0,0.0
n2_chain_94c06314,lower_bound,0,True,True,12.1,12.1,0.0
n2_chain_94c06314,sequential,0,False,False,,,
n2_chain_94c06314,wm_planner,0,True,True,13.7,13.8,0.10000000000000142
n2_chain_94c06314,wm_planner,1,True,True,13.7,13.8,0.10000000000000142
n2_chain_94c06314,wm_planner,2,True,True,13.7,13.8,0.10000000000000142
n2_chain_960f314e,lower_bound,0,True,True,15.6,15.6,0.0
n2_chain_960f314e,sequential,0,True,True,25.9,25.9,0.0
n2_chain_960f314e,wm_planner,0,True,True,16.1,16.1,0.0
n2_chain_960f314e,wm_planner,1,True,True,16.1,16.1,0.0
n2_chain_960f314e,wm_planner,2,True,True,16.1,16.1,0.0
n2_chain_96b21b0c,lower_bound,0,True,True,9.9,9.9,0.0
n2_chain_96b21b0c,sequential,0,True,True,17.5,17.5,0.0
n2_chain_96b21b0c,wm_planner,0,True,True,10.4,10.3,-0.09999999999999964
n2_chain_96b21b0c,wm_planner,1,True,True,10.2,10.3,0.10000000000000142
n2_chain_96b21b0c,wm_planner,2,True,True,10.4,10.3,-0.09999999999999964
n2_chain_96f0c179,lower_bound,0,True,True,14.7,14.7,0.0
n2_chain_96f0c179,sequential,0,True,True,24.5,24.5,0.0
n2_chain_96f0c179,wm_planner,0,True,True,15.7,16.4,0.6999999999999993
n2_chain_96f0c179,wm_planner,1,True,True,15.5,15.8,0.3000000000000007
n2_chain_96f0c179,wm_planner,2,True,True,15.6,15.6,0.0
n2_chain_97197cd4,lower_bound,0,True,True,9.1,9.1,0.0
n2_chain_97197cd4,sequential,0,True,True,16.3,16.3,0.0
n2_chain_97197cd4,wm_planner,0,True,True,9.2,9.2,0.0
n2_chain_97197cd4,wm_planner,1,True,True,9.2,9.2,0.0
n2_chain_97197cd4,wm_planner,2,True,True,9.2,9.2,0.0
n2_chain_971dcf72,lower_bound,0,True,True,8.1,8.1,0.0
n2_chain_971dcf72,sequential,0,True,True,16.1,16.1,0.0
n2_chain_971dcf72,wm_planner,0,True,True,9.1,9.3,0.20000000000000107
n2_chain_971dcf72,wm_planner,1,True,True,9.1,9.1,0.0
n2_chain_971dcf72,wm_planner,2,True,True,9.3,9.3,0.0
n2_chain_97c43344,lower_bound,0,True,True,15.4,15.4,0.0
n2_chain_97c43344,sequential,0,True,True,21.7,21.7,0.0
n2_chain_97c43344,wm_planner,0,True,True,15.9,15.9,0.0
n2_chain_97c43344,wm_planner,1,True,True,15.9,15.9,0.0
n2_chain_97c43344,wm_planner,2,True,True,15.9,15.9,0.0
n2_chain_97c5c984,lower_bound,0,True,True,14.0,14.0,0.0
n2_chain_97c5c984,sequential,0,True,True,23.2,23.2,0.0
n2_chain_97c5c984,wm_planner,0,False,True,13.0,15.1,2.0999999999999996
n2_chain_97c5c984,wm_planner,1,True,True,15.1,15.1,0.0
n2_chain_97c5c984,wm_planner,2,False,True,15.0,15.1,0.09999999999999964
n2_chain_9db623ea,lower_bound,0,True,True,10.1,10.1,0.0
n2_chain_9db623ea,sequential,0,True,True,11.8,11.8,0.0
n2_chain_9db623ea,wm_planner,0,True,True,10.5,10.5,0.0
n2_chain_9db623ea,wm_planner,1,True,True,10.5,10.5,0.0
n2_chain_9db623ea,wm_planner,2,True,True,10.5,10.5,0.0
n2_chain_9e2fbfe5,lower_bound,0,True,True,10.5,10.5,0.0
n2_chain_9e2fbfe5,sequential,0,True,True,14.6,14.6,0.0
n2_chain_9e2fbfe5,wm_planner,0,True,True,11.0,11.0,0.0
n2_chain_9e2fbfe5,wm_planner,1,True,True,11.0,11.0,0.0
n2_chain_9e2fbfe5,wm_planner,2,True,True,11.0,11.0,0.0
n2_chain_a0835bea,lower_bound,0,True,True,7.5,7.5,0.0
n2_chain_a0835bea,sequential,0,True,True,12.1,12.1,0.0
n2_chain_a0835bea,wm_planner,0,True,True,10.0,8.4,-1.5999999999999996
n2_chain_a0835bea,wm_planner,1,False,True,13.0,8.7,-4.300000000000001
n2_chain_a0835bea,wm_planner,2,True,True,10.0,8.8,-1.1999999999999993
n2_chain_a574eda7,lower_bound,0,True,True,7.3,7.3,0.0
n2_chain_a574eda7,sequential,0,True,True,14.5,14.5,0.0
n2_chain_a574eda7,wm_planner,0,True,True,7.7,7.7,0.0
n2_chain_a574eda7,wm_planner,1,True,True,8.1,7.7,-0.39999999999999947
n2_chain_a574eda7,wm_planner,2,True,True,7.8,7.8,0.0
n2_chain_a6e7a4c6,lower_bound,0,True,True,10.2,10.2,0.0
n2_chain_a6e7a4c6,sequential,0,True,True,18.3,18.3,0.0
n2_chain_a6e7a4c6,wm_planner,0,True,True,10.4,10.4,0.0
n2_chain_a6e7a4c6,wm_planner,1,True,True,10.4,10.6,0.1999999999999993
n2_chain_a6e7a4c6,wm_planner,2,True,True,10.6,10.6,0.0
n2_chain_a788bf35,lower_bound,0,True,True,14.0,14.0,0.0
n2_chain_a788bf35,sequential,0,True,True,24.0,24.0,0.0
n2_chain_a788bf35,wm_planner,0,True,True,14.9,14.9,0.0
n2_chain_a788bf35,wm_planner,1,True,True,14.9,14.9,0.0
n2_chain_a788bf35,wm_planner,2,False,True,21.0,14.9,-6.1
n2_chain_a9a6f99d,lower_bound,0,True,True,16.8,16.8,0.0
n2_chain_a9a6f99d,sequential,0,True,True,22.9,22.9,0.0
n2_chain_a9a6f99d,wm_planner,0,True,True,18.2,18.8,0.6000000000000014
n2_chain_a9a6f99d,wm_planner,1,True,True,18.2,18.8,0.6000000000000014
n2_chain_a9a6f99d,wm_planner,2,True,True,18.4,18.8,0.40000000000000213
n2_chain_aa3bf00e,lower_bound,0,True,True,10.1,10.1,0.0
n2_chain_aa3bf00e,sequential,0,True,True,14.1,14.1,0.0
n2_chain_aa3bf00e,wm_planner,0,True,True,11.0,11.0,0.0
n2_chain_aa3bf00e,wm_planner,1,True,True,11.0,11.0,0.0
n2_chain_aa3bf00e,wm_planner,2,True,True,11.0,11.0,0.0
n2_chain_ac62a6a2,lower_bound,0,True,True,13.2,13.2,0.0
n2_chain_ac62a6a2,sequential,0,True,True,18.0,18.0,0.0
n2_chain_ac62a6a2,wm_planner,0,True,True,13.9,14.0,0.09999999999999964
n2_chain_ac62a6a2,wm_planner,1,True,True,14.0,14.0,0.0
n2_chain_ac62a6a2,wm_planner,2,True,True,14.1,14.1,0.0
n2_chain_ad20fe6a,lower_bound,0,True,True,7.7,7.7,0.0
n2_chain_ad20fe6a,sequential,0,True,True,13.2,13.2,0.0
n2_chain_ad20fe6a,wm_planner,0,True,True,8.0,8.0,0.0
n2_chain_ad20fe6a,wm_planner,1,True,True,8.4,8.4,0.0
n2_chain_ad20fe6a,wm_planner,2,True,True,8.7,8.1,-0.5999999999999996
n2_chain_add0f77c,lower_bound,0,True,True,11.1,11.1,0.0
n2_chain_add0f77c,sequential,0,True,True,17.9,17.9,0.0
n2_chain_add0f77c,wm_planner,0,True,True,11.4,11.4,0.0
n2_chain_add0f77c,wm_planner,1,True,True,11.4,11.4,0.0
n2_chain_add0f77c,wm_planner,2,True,True,11.5,11.5,0.0
n2_chain_af13c85c,lower_bound,0,True,True,17.5,17.5,0.0
n2_chain_af13c85c,sequential,0,True,True,27.1,27.1,0.0
n2_chain_af13c85c,wm_planner,0,False,False,25.0,27.0,2.0
n2_chain_af13c85c,wm_planner,1,False,False,24.0,27.0,3.0
n2_chain_af13c85c,wm_planner,2,False,False,25.0,27.0,2.0
n2_chain_b20c95e7,lower_bound,0,True,True,11.0,11.0,0.0
n2_chain_b20c95e7,sequential,0,True,True,16.0,16.0,0.0
n2_chain_b20c95e7,wm_planner,0,True,True,11.3,11.3,0.0
n2_chain_b20c95e7,wm_planner,1,True,True,11.3,11.3,0.0
n2_chain_b20c95e7,wm_planner,2,True,True,11.3,11.3,0.0
n2_chain_b29ed71e,lower_bound,0,True,True,12.0,12.0,0.0
n2_chain_b29ed71e,sequential,0,True,True,17.2,17.2,0.0
n2_chain_b29ed71e,wm_planner,0,True,True,12.1,12.0,-0.09999999999999964
n2_chain_b29ed71e,wm_planner,1,True,True,12.0,12.0,0.0
n2_chain_b29ed71e,wm_planner,2,True,True,12.1,12.0,-0.09999999999999964
n2_chain_b44930f8,lower_bound,0,True,True,7.0,7.0,0.0
n2_chain_b44930f8,sequential,0,True,True,10.4,10.4,0.0
n2_chain_b44930f8,wm_planner,0,True,True,7.4,7.4,0.0
n2_chain_b44930f8,wm_planner,1,True,True,7.4,7.4,0.0
n2_chain_b44930f8,wm_planner,2,True,True,7.4,7.4,0.0
n2_chain_b60bf26e,lower_bound,0,True,True,13.2,13.2,0.0
n2_chain_b60bf26e,sequential,0,True,True,19.9,19.9,0.0
n2_chain_b60bf26e,wm_planner,0,True,True,13.8,13.8,0.0
n2_chain_b60bf26e,wm_planner,1,True,True,13.6,13.6,0.0
n2_chain_b60bf26e,wm_planner,2,True,True,14.4,14.4,0.0
n2_chain_b6c997d2,lower_bound,0,True,True,14.5,14.5,0.0
n2_chain_b6c997d2,sequential,0,True,True,24.7,24.7,0.0
n2_chain_b6c997d2,wm_planner,0,True,True,14.6,14.6,0.0
n2_chain_b6c997d2,wm_planner,1,True,True,14.6,14.6,0.0
n2_chain_b6c997d2,wm_planner,2,True,True,14.7,14.6,-0.09999999999999964
n2_chain_b7aa14e6,lower_bound,0,True,True,15.5,15.5,0.0
n2_chain_b7aa14e6,sequential,0,True,True,22.2,22.2,0.0
n2_chain_b7aa14e6,wm_planner,0,True,True,15.9,15.9,0.0
n2_chain_b7aa14e6,wm_planner,1,True,True,15.9,16.1,0.20000000000000107
n2_chain_b7aa14e6,wm_planner,2,True,True,16.1,16.1,0.0
n2_chain_b7b3274d,lower_bound,0,True,True,12.9,12.9,0.0
n2_chain_b7b3274d,sequential,0,False,False,,,
n2_chain_b7b3274d,wm_planner,0,True,True,14.2,13.9,-0.29999999999999893
n2_chain_b7b3274d,wm_planner,1,True,True,14.2,14.1,-0.09999999999999964
n2_chain_b7b3274d,wm_planner,2,True,True,14.2,14.1,-0.09999999999999964
n2_chain_b827c25e,lower_bound,0,True,True,17.1,17.1,0.0
n2_chain_b827c25e,sequential,0,False,False,,,
n2_chain_b827c25e,wm_planner,0,False,True,19.0,19.3,0.3000000000000007
n2_chain_b827c25e,wm_planner,1,False,True,19.0,19.4,0.3999999999999986
n2_chain_b827c25e,wm_planner,2,True,True,20.0,19.7,-0.3000000000000007
n2_chain_beb6ff2d,lower_bound,0,True,True,11.0,11.0,0.0
n2_chain_beb6ff2d,sequential,0,True,True,17.9,17.9,0.0
n2_chain_beb6ff2d,wm_planner,0,True,True,11.8,11.8,0.0
n2_chain_beb6ff2d,wm_planner,1,True,True,11.8,11.8,0.0
n2_chain_beb6ff2d,wm_planner,2,True,True,11.8,11.8,0.0
n2_chain_c031ca4a,lower_bound,0,True,True,9.4,9.4,0.0
n2_chain_c031ca4a,sequential,0,True,True,13.6,13.6,0.0
n2_chain_c031ca4a,wm_planner,0,False,True,13.0,13.1,0.09999999999999964
n2_chain_c031ca4a,wm_planner,1,False,True,13.0,13.1,0.09999999999999964
n2_chain_c031ca4a,wm_planner,2,False,True,13.0,13.1,0.09999999999999964
n2_chain_c08d4520,lower_bound,0,True,True,11.0,11.0,0.0
n2_chain_c08d4520,sequential,0,False,False,,,
n2_chain_c08d4520,wm_planner,0,True,True,12.1,12.3,0.20000000000000107
n2_chain_c08d4520,wm_planner,1,True,True,12.3,12.2,-0.10000000000000142
n2_chain_c08d4520,wm_planner,2,True,True,13.5,13.5,0.0
n2_chain_c42bb4a6,lower_bound,0,True,True,11.9,11.9,0.0
n2_chain_c42bb4a6,sequential,0,True,True,15.8,15.8,0.0
n2_chain_c42bb4a6,wm_planner,0,False,False,17.0,18.0,1.0
n2_chain_c42bb4a6,wm_planner,1,False,True,18.0,14.5,-3.5
n2_chain_c42bb4a6,wm_planner,2,False,True,18.0,14.5,-3.5
n2_chain_c4e0ceed,lower_bound,0,True,True,16.8,16.8,0.0
n2_chain_c4e0ceed,sequential,0,True,True,31.8,31.8,0.0
n2_chain_c4e0ceed,wm_planner,0,True,True,18.0,18.0,0.0
n2_chain_c4e0ceed,wm_planner,1,True,True,18.0,18.0,0.0
n2_chain_c4e0ceed,wm_planner,2,True,True,18.0,18.0,0.0
n2_chain_c66aa2b5,lower_bound,0,True,True,21.7,21.7,0.0
n2_chain_c66aa2b5,sequential,0,True,True,37.1,37.1,0.0
n2_chain_c66aa2b5,wm_planner,0,True,True,24.9,22.8,-2.099999999999998
n2_chain_c66aa2b5,wm_planner,1,True,True,22.8,23.7,0.8999999999999986
n2_chain_c66aa2b5,wm_planner,2,True,True,23.1,23.0,-0.10000000000000142
n2_chain_c6c53e90,lower_bound,0,True,True,10.9,10.9,0.0
n2_chain_c6c53e90,sequential,0,True,True,16.8,16.8,0.0
n2_chain_c6c53e90,wm_planner,0,False,True,13.0,11.0,-2.0
n2_chain_c6c53e90,wm_planner,1,False,False,13.0,15.0,2.0
n2_chain_c6c53e90,wm_planner,2,False,False,13.0,14.0,1.0
n2_chain_c6c90b1b,lower_bound,0,True,True,12.9,12.9,0.0
n2_chain_c6c90b1b,sequential,0,True,True,18.5,18.5,0.0
n2_chain_c6c90b1b,wm_planner,0,True,True,13.5,13.2,-0.3000000000000007
n2_chain_c6c90b1b,wm_planner,1,True,True,13.2,13.2,0.0
n2_chain_c6c90b1b,wm_planner,2,True,True,13.2,13.2,0.0
n2_chain_c864a2eb,lower_bound,0,True,True,17.5,17.5,0.0
n2_chain_c864a2eb,sequential,0,True,True,20.9,20.9,0.0
n2_chain_c864a2eb,wm_planner,0,False,True,18.0,19.3,1.3000000000000007
n2_chain_c864a2eb,wm_planner,1,True,True,21.0,19.2,-1.8000000000000007
n2_chain_c864a2eb,wm_planner,2,True,True,19.4,19.3,-0.09999999999999787
n2_chain_ca107d3f,lower_bound,0,True,True,18.4,18.4,0.0
n2_chain_ca107d3f,sequential,0,True,True,29.0,29.0,0.0
n2_chain_ca107d3f,wm_planner,0,True,True,19.1,19.1,0.0
n2_chain_ca107d3f,wm_planner,1,True,True,19.2,19.2,0.0
n2_chain_ca107d3f,wm_planner,2,True,True,19.2,19.2,0.0
n2_chain_cc71d41d,lower_bound,0,True,True,9.5,9.5,0.0
n2_chain_cc71d41d,sequential,0,True,True,12.4,12.4,0.0
n2_chain_cc71d41d,wm_planner,0,True,True,10.5,10.4,-0.09999999999999964
n2_chain_cc71d41d,wm_planner,1,True,True,10.5,10.3,-0.1999999999999993
n2_chain_cc71d41d,wm_planner,2,True,True,10.5,10.3,-0.1999999999999993
n2_chain_cde36878,lower_bound,0,True,True,15.1,15.1,0.0
n2_chain_cde36878,sequential,0,True,True,18.3,18.3,0.0
n2_chain_cde36878,wm_planner,0,True,True,15.8,15.9,0.09999999999999964
n2_chain_cde36878,wm_planner,1,True,True,15.9,15.8,-0.09999999999999964
n2_chain_cde36878,wm_planner,2,True,True,16.0,16.0,0.0
n2_chain_cfeafdf3,lower_bound,0,True,True,7.4,7.4,0.0
n2_chain_cfeafdf3,sequential,0,True,True,13.3,13.3,0.0
n2_chain_cfeafdf3,wm_planner,0,True,True,8.3,8.3,0.0
n2_chain_cfeafdf3,wm_planner,1,True,True,8.2,8.2,0.0
n2_chain_cfeafdf3,wm_planner,2,True,True,8.2,8.7,0.5
n2_chain_d42c7a25,lower_bound,0,True,True,16.9,16.9,0.0
n2_chain_d42c7a25,sequential,0,True,True,20.3,20.3,0.0
n2_chain_d42c7a25,wm_planner,0,True,True,16.9,16.9,0.0
n2_chain_d42c7a25,wm_planner,1,True,True,16.9,16.9,0.0
n2_chain_d42c7a25,wm_planner,2,True,True,16.9,16.9,0.0
n2_chain_d498c15f,lower_bound,0,True,True,15.8,15.8,0.0
n2_chain_d498c15f,sequential,0,True,True,22.5,22.5,0.0
n2_chain_d498c15f,wm_planner,0,True,True,16.3,16.3,0.0
n2_chain_d498c15f,wm_planner,1,True,True,16.3,16.3,0.0
n2_chain_d498c15f,wm_planner,2,True,True,16.3,16.3,0.0
n2_chain_d4cd2878,lower_bound,0,True,True,8.8,8.8,0.0
n2_chain_d4cd2878,sequential,0,True,True,16.1,16.1,0.0
n2_chain_d4cd2878,wm_planner,0,True,True,8.8,8.8,0.0
n2_chain_d4cd2878,wm_planner,1,True,True,8.8,8.8,0.0
n2_chain_d4cd2878,wm_planner,2,True,True,8.8,8.8,0.0
n2_chain_d5b7e448,lower_bound,0,True,True,10.3,10.3,0.0
n2_chain_d5b7e448,sequential,0,True,True,17.1,17.1,0.0
n2_chain_d5b7e448,wm_planner,0,True,True,10.5,10.4,-0.09999999999999964
n2_chain_d5b7e448,wm_planner,1,True,True,10.4,10.4,0.0
n2_chain_d5b7e448,wm_planner,2,True,True,10.4,10.4,0.0
n2_chain_d9c88caf,lower_bound,0,True,True,7.4,7.4,0.0
n2_chain_d9c88caf,sequential,0,True,True,10.8,10.8,0.0
