uid,instance_seed,n_agents,dep_mode,size,n_obstacles,couple_prob,couple_dist,method,status,team_time,flow_time,distance,wait,valid,agent_clearance,obstacle_clearance,dep_violations,n_switches,runtime_s,lower_bound,ratio_to_bound,git_commit,planner_seed,timeout_s,n_modes,n_feasible_modes,chosen_is_fastest_feasible,note,n_amax_violations,n_amax_viol_stop,n_amax_viol_block,n_amax_viol_snap,n_amax_viol_project,n_project_active,n_blocked,max_accel,phys_fp
n4_fork_def0d37c,9,4,fork,8.0,2-3,1.0,0.55,sequential,no_solution,,,,,,,,,,,11.3,,fb5c257,0,300.0,,,,,,,,,,,,,2070da06d4a0
n4_fork_def0d37c,9,4,fork,8.0,2-3,1.0,0.55,wm_planner,unfinished:deadlock: no team progress,20.0,54.1,38.854,17.129,False,0.9227,0.3202,0,5,7.528,11.3,1.7699,fb5c257,0,300.0,16,16,False,deadlock: no team progress,12,3,4,5,0,185,4,12.0,2070da06d4a0
n4_fork_0bdd2be1,0,4,fork,8.0,4-6,0.0,0.55,lower_bound,ok,10.6,,,,,,,,,0.0,10.6,1.0,fb5c257,0,300.0,,,,,,,,,,,,,2070da06d4a0
n4_fork_0bdd2be1,0,4,fork,8.0,4-6,0.0,0.55,sequential,no_solution,,,,,,,,,,,10.6,,fb5c257,0,300.0,,,,,,,,,,,,,2070da06d4a0
n4_fork_0bdd2be1,0,4,fork,8.0,4-6,0.0,0.55,wm_planner,ok,13.7,52.2,29.112,23.412,True,0.841,0.3207,0,4,7.087,10.6,1.2925,fb5c257,0,300.0,16,16,False,,10,3,4,3,0,136,4,12.0,2070da06d4a0
n4_fork_6da0e355,8,4,fork,8.0,2-3,1.0,0.55,wm_planner,ok,14.6,48.6,41.118,10.188,True,0.9271,0.3209,0,6,9.166,11.9,1.2269,fb5c257,2,300.0,16,16,True,,7,4,2,1,0,202,2,12.0,2070da06d4a0
n4_fork_0bdd2be1,0,4,fork,8.0,4-6,0.0,0.55,wm_planner,ok,15.2,52.2,32.629,20.46,True,0.7633,0.3231,0,5,7.187,10.6,1.434,fb5c257,2,300.0,16,16,False,,10,3,4,3,0,162,4,12.0,2070da06d4a0
n4_fork_0bdd2be1,0,4,fork,8.0,4-6,0.0,0.55,wm_planner,ok,14.0,53.0,30.002,23.472,True,0.91,0.325,0,4,7.501,10.6,1.3208,fb5c257,1,300.0,16,16,True,,10,3,3,4,0,145,3,12.0,2070da06d4a0
n4_fork_def0d37c,9,4,fork,8.0,2-3,1.0,0.55,wm_planner,unfinished:deadlock: no team progress,20.0,61.5,30.938,32.615,False,0.9248,0.3201,0,1,8.966,11.3,1.7699,fb5c257,2,300.0,16,16,True,deadlock: no team progress,8,3,5,0,0,155,5,12.0,2070da06d4a0
n4_fork_5fc6be73,2,4,fork,8.0,4-6,0.0,0.55,lower_bound,ok,10.9,,,,,,,,,0.0,10.9,1.0,fb5c257,0,300.0,,,,,,,,,,,,,2070da06d4a0
n4_fork_5fc6be73,2,4,fork,8.0,4-6,0.0,0.55,sequential,no_solution,,,,,,,,,,,10.9,,fb5c257,0,300.0,,,,,,,,,,,,,2070da06d4a0
n4_fork_5fc6be73,2,4,fork,8.0,4-6,0.0,0.55,wm_planner,ok,12.6,38.1,28.906,8.679,True,0.9232,0.3206,0,2,4.773,10.9,1.156,fb5c257,0,300.0,16,16,True,,7,2,1,4,0,185,1,12.0,2070da06d4a0
n4_fork_d824544c,1,4,fork,8.0,4-6,0.0,0.55,wm_planner,ok,14.0,40.4,25.964,14.636,True,1.7257,0.3314,0,2,5.156,10.7,1.3084,fb5c257,2,300.0,16,16,True,,10,4,3,3,0,119,3,12.0,2070da06d4a0
n4_fork_def0d37c,9,4,fork,8.0,2-3,1.0,0.55,wm_planner,ok,16.0,56.7,43.137,16.153,True,0.9222,0.321,0,6,10.146,11.3,1.4159,fb5c257,1,300.0,16,16,True,,10,3,5,2,0,145,5,12.0,2070da06d4a0
n4_fork_d824544c,1,4,fork,8.0,4-6,0.0,0.55,wm_planner,unfinished:deadlock: no team progress,17.0,44.9,24.097,20.628,False,1.2806,0.32,0,1,8.338,10.7,1.5888,fb5c257,1,300.0,16,16,True,deadlock: no team progress,11,4,5,2,0,121,5,12.0,2070da06d4a0
n4_fork_6da0e355,8,4,fork,8.0,2-3,1.0,0.55,wm_planner,unfinished:deadlock: no team progress,18.0,66.0,26.734,40.585,False,0.7001,0.3319,0,2,15.101,11.9,1.5126,fb5c257,1,300.0,16,16,True,deadlock: no team progress,11,3,2,2,4,418,2,10.3986,2070da06d4a0
n4_fork_ce6f8a27,3,4,fork,8.0,4-6,0.0,0.55,wm_planner,ok,14.4,55.2,47.466,10.333,True,0.8446,0.3204,0,7,7.179,12.0,1.2,fb5c257,1,300.0,16,16,True,,8,3,1,4,0,228,1,9.0,2070da06d4a0
n4_fork_ce6f8a27,3,4,fork,8.0,4-6,0.0,0.55,wm_planner,ok,14.4,56.1,48.406,10.377,True,0.764,0.3203,0,6,7.265,12.0,1.2,fb5c257,2,300.0,16,16,True,,5,4,0,1,0,225,0,6.3145,2070da06d4a0
n4_fork_5fc6be73,2,4,fork,8.0,4-6,0.0,0.55,wm_planner,unfinished:deadlock: no team progress,19.0,47.8,26.814,21.63,False,0.9239,0.3204,0,2,9.264,10.9,1.7431,fb5c257,1,300.0,16,16,False,deadlock: no team progress,6,3,1,2,0,155,1,12.0,2070da06d4a0
n4_fork_ce6f8a27,3,4,fork,8.0,4-6,0.0,0.55,lower_bound,ok,12.0,,,,,,,,,0.0,12.0,1.0,fb5c257,0,300.0,,,,,,,,,,,,,2070da06d4a0
n4_fork_ce6f8a27,3,4,fork,8.0,4-6,0.0,0.55,sequential,no_solution,,,,,,,,,,,12.0,,fb5c257,0,300.0,,,,,,,,,,,,,2070da06d4a0
n4_fork_ce6f8a27,3,4,fork,8.0,4-6,0.0,0.55,wm_planner,ok,15.5,59.4,43.408,17.88,True,0.73,0.32,0,5,7.777,12.0,1.2917,fb5c257,0,300.0,16,16,True,,9,3,2,4,0,207,2,12.0,2070da06d4a0
n4_fork_5fc6be73,2,4,fork,8.0,4-6,0.0,0.55,wm_planner,unfinished:deadlock: no team progress,19.0,47.0,26.558,21.058,False,0.9764,0.3254,0,1,8.899,10.9,1.7431,fb5c257,2,300.0,16,16,True,deadlock: no team progress,7,3,1,3,0,177,1,12.0,2070da06d4a0
n4_fork_b6bc17e0,5,4,fork,8.0,4-6,0.0,0.55,lower_bound,ok,12.6,,,,,,,,,0.0,12.6,1.0,fb5c257,0,300.0,,,,,,,,,,,,,2070da06d4a0
n4_fork_b6bc17e0,5,4,fork,8.0,4-6,0.0,0.55,sequential,no_solution,,,,,,,,,,,12.6,,fb5c257,0,300.0,,,,,,,,,,,,,2070da06d4a0
n4_fork_b6bc17e0,5,4,fork,8.0,4-6,0.0,0.55,wm_planner,ok,14.5,52.1,39.78,13.617,True,0.9212,0.395,0,2,6.248,12.6,1.1508,fb5c257,0,300.0,16,16,True,,10,4,4,2,0,249,4,12.0,2070da06d4a0
n4_fork_b6bc17e0,5,4,fork,8.0,4-6,0.0,0.55,wm_planner,ok,14.9,54.8,41.053,15.293,True,0.9234,0.4039,0,2,7.299,12.6,1.1825,fb5c257,2,300.0,16,16,True,,10,4,3,3,0,250,3,12.0,2070da06d4a0
n4_fork_b6bc17e0,5,4,fork,8.0,4-6,0.0,0.55,wm_planner,ok,15.2,55.8,40.424,16.825,True,0.7014,0.32,0,5,7.435,12.6,1.2063,fb5c257,1,300.0,16,16,True,,5,2,2,1,0,256,2,12.0,2070da06d4a0
n4_fork_9acbc95b,4,4,fork,8.0,4-6,0.0,0.55,lower_bound,ok,15.3,,,,,,,,,0.0,15.3,1.0,fb5c257,0,300.0,,,,,,,,,,,,,2070da06d4a0
n4_fork_9acbc95b,4,4,fork,8.0,4-6,0.0,0.55,sequential,no_solution,,,,,,,,,,,15.3,,fb5c257,0,300.0,,,,,,,,,,,,,2070da06d4a0
n4_fork_9acbc95b,4,4,fork,8.0,4-6,0.0,0.55,wm_planner,ok,20.7,74.4,47.849,30.348,True,0.9261,0.3219,0,5,10.17,15.3,1.3529,fb5c257,0,300.0,16,16,True,,12,4,5,3,0,248,5,12.0,2070da06d4a0
n4_fork_9acbc95b,4,4,fork,8.0,4-6,0.0,0.55,wm_planner,unfinished:deadlock: no team progress,25.0,77.2,44.506,35.885,False,0.8726,0.3211,0,3,10.897,15.3,1.634,fb5c257,2,300.0,16,16,True,deadlock: no team progress,12,4,6,2,0,230,6,12.0,2070da06d4a0
n4_fork_340e8d8e,6,4,fork,8.0,4-6,0.0,0.55,lower_bound,ok,11.0,,,,,,,,,0.0,11.0,1.0,fb5c257,0,300.0,,,,,,,,,,,,,2070da06d4a0
n4_fork_340e8d8e,6,4,fork,8.0,4-6,0.0,0.55,sequential,no_solution,,,,,,,,,,,11.0,,fb5c257,0,300.0,,,,,,,,,,,,,2070da06d4a0
n4_fork_340e8d8e,6,4,fork,8.0,4-6,0.0,0.55,wm_planner,ok,19.7,57.3,37.618,20.954,True,0.9262,0.3202,0,7,10.082,11.0,1.7909,fb5c257,0,300.0,16,16,True,,14,4,5,5,0,135,57,12.0,2070da06d4a0
n4_fork_340e8d8e,6,4,fork,8.0,4-6,0.0,0.55,wm_planner,ok,18.0,57.3,37.487,21.115,True,0.9236,0.3204,0,6,10.421,11.0,1.6364,fb5c257,1,300.0,16,16,True,,9,4,2,3,0,136,54,12.0,2070da06d4a0
n4_fork_cfdeedf2,7,4,fork,8.0,4-6,0.0,0.55,wm_planner,ok,16.4,52.3,40.016,14.038,True,1.4773,0.3202,0,4,6.417,13.6,1.2059,fb5c257,2,300.0,16,16,True,,7,4,3,0,0,219,3,12.0,2070da06d4a0
n4_fork_cfdeedf2,7,4,fork,8.0,4-6,0.0,0.55,wm_planner,ok,16.6,55.3,41.197,16.008,True,1.0176,0.3223,0,6,6.716,13.6,1.2206,fb5c257,1,300.0,16,16,True,,9,4,2,3,0,219,2,12.0,2070da06d4a0
n4_fork_d1bc08ce,8,4,fork,8.0,4-6,0.0,0.55,wm_planner,ok,14.0,46.6,34.927,13.301,True,0.7924,0.3207,0,4,6.207,10.6,1.3208,fb5c257,1,300.0,16,16,True,,5,3,2,0,0,131,2,10.8271,2070da06d4a0
n4_fork_340e8d8e,6,4,fork,8.0,4-6,0.0,0.55,wm_planner,ok,16.7,50.0,36.692,14.494,True,0.9231,0.3201,0,6,9.166,11.0,1.5182,fb5c257,2,300.0,16,16,True,,12,4,4,4,0,169,55,12.0,2070da06d4a0
n4_fork_d1bc08ce,8,4,fork,8.0,4-6,0.0,0.55,wm_planner,ok,15.1,44.0,31.9,13.295,True,0.9201,0.328,0,4,7.479,10.6,1.4245,fb5c257,2,300.0,16,16,True,,9,4,2,3,0,139,2,9.0,2070da06d4a0
n4_fork_54fd887d,9,4,fork,8.0,4-6,0.0,0.55,wm_planner,ok,15.9,52.8,31.522,20.393,True,0.9281,0.3213,0,3,6.542,12.1,1.314,fb5c257,2,300.0,16,16,False,,10,4,4,2,0,166,4,12.0,2070da06d4a0
n4_fork_54fd887d,9,4,fork,8.0,4-6,0.0,0.55,lower_bound,ok,12.1,,,,,,,,,0.0,12.1,1.0,fb5c257,0,300.0,,,,,,,,,,,,,2070da06d4a0
n4_fork_54fd887d,9,4,fork,8.0,4-6,0.0,0.55,sequential,no_solution,,,,,,,,,,,12.1,,fb5c257,0,300.0,,,,,,,,,,,,,2070da06d4a0
n4_fork_54fd887d,9,4,fork,8.0,4-6,0.0,0.55,wm_planner,unfinished:deadlock: no team progress,22.0,58.1,28.182,28.368,False,0.9253,0.3202,0,3,7.236,12.1,1.8182,fb5c257,0,300.0,16,16,True,deadlock: no team progress,12,4,4,4,0,155,4,12.0,2070da06d4a0
n4_fork_cfdeedf2,7,4,fork,8.0,4-6,0.0,0.55,lower_bound,ok,13.6,,,,,,,,,0.0,13.6,1.0,fb5c257,0,300.0,,,,,,,,,,,,,2070da06d4a0
n4_fork_cfdeedf2,7,4,fork,8.0,4-6,0.0,0.55,sequential,no_solution,,,,,,,,,,,13.6,,fb5c257,0,300.0,,,,,,,,,,,,,2070da06d4a0
n4_fork_cfdeedf2,7,4,fork,8.0,4-6,0.0,0.55,wm_planner,ok,18.2,55.6,39.992,17.287,True,1.1591,0.3223,0,7,9.058,13.6,1.3382,fb5c257,0,300.0,16,16,True,,10,4,2,4,0,231,2,12.0,2070da06d4a0
n4_fork_d1bc08ce,8,4,fork,8.0,4-6,0.0,0.55,lower_bound,ok,10.6,,,,,,,,,0.0,10.6,1.0,fb5c257,0,300.0,,,,,,,,,,,,,2070da06d4a0
n4_fork_d1bc08ce,8,4,fork,8.0,4-6,0.0,0.55,sequential,no_solution,,,,,,,,,,,10.6,,fb5c257,0,300.0,,,,,,,,,,,,,2070da06d4a0
n4_fork_d1bc08ce,8,4,fork,8.0,4-6,0.0,0.55,wm_planner,ok,14.5,44.8,34.884,11.589,True,0.9198,0.3395,0,6,8.452,10.6,1.3679,fb5c257,0,300.0,16,16,True,,9,3,1,5,0,157,1,9.5855,2070da06d4a0
n4_fork_54fd887d,9,4,fork,8.0,4-6,0.0,0.55,wm_planner,ok,17.9,52.7,33.052,18.978,True,0.843,0.3202,0,5,7.203,12.1,1.4793,fb5c257,1,300.0,16,16,True,,10,3,3,4,0,192,3,12.0,2070da06d4a0
n4_fork_9acbc95b,4,4,fork,8.0,4-6,0.0,0.55,wm_planner,unfinished:deadlock: no team progress,27.0,78.7,45.52,36.531,False,0.9205,0.3208,0,4,15.88,15.3,1.7647,fb5c257,1,300.0,16,16,True,deadlock: no team progress,14,4,4,6,0,239,4,12.0,2070da06d4a0
n4_fork_5b26bff4,0,4,fork,8.0,4-6,1.0,0.55,lower_bound,ok,10.6,,,,,,,,,0.0,10.6,1.0,fb5c257,0,300.0,,,,,,,,,,,,,2070da06d4a0
n4_fork_5b26bff4,0,4,fork,8.0,4-6,1.0,0.55,sequential,no_solution,,,,,,,,,,,10.6,,fb5c257,0,300.0,,,,,,,,,,,,,2070da06d4a0
n4_fork_5b26bff4,0,4,fork,8.0,4-6,1.0,0.55,wm_planner,unfinished:deadlock: no team progress,16.0,43.0,25.461,16.378,False,0.9202,0.3388,0,2,6.041,10.6,1.5094,fb5c257,0,300.0,16,16,False,deadlock: no team progress,10,3,3,4,0,137,3,12.0,2070da06d4a0
n4_fork_24151fad,1,4,fork,8.0,4-6,1.0,0.55,wm_planner,ok,9.6,32.4,24.135,8.983,True,1.0494,0.321,0,3,4.014,7.0,1.3714,fb5c257,2,300.0,16,16,True,,8,4,3,1,0,105,3,12.0,2070da06d4a0
n4_fork_24151fad,1,4,fork,8.0,4-6,1.0,0.55,wm_planner,ok,10.2,34.9,24.939,10.786,True,0.9281,0.321,0,4,4.479,7.0,1.4571,fb5c257,1,300.0,16,16,True,,8,4,2,2,0,131,2,12.0,2070da06d4a0
n4_fork_5b26bff4,0,4,fork,8.0,4-6,1.0,0.55,wm_planner,unfinished:deadlock: no team progress,17.0,44.1,26.493,16.596,False,0.9352,0.3368,0,1,6.499,10.6,1.6038,fb5c257,1,300.0,16,16,True,deadlock: no team progress,8,3,3,2,0,133,3,12.0,2070da06d4a0
n4_fork_c08123bb,2,4,fork,8.0,4-6,1.0,0.55,lower_bound,ok,8.5,,,,,,,,,0.0,8.5,1.0,fb5c257,0,300.0,,,,,,,,,,,,,2070da06d4a0
n4_fork_c08123bb,2,4,fork,8.0,4-6,1.0,0.55,sequential,no_solution,,,,,,,,,,,8.5,,fb5c257,0,300.0,,,,,,,,,,,,,2070da06d4a0
n4_fork_c08123bb,2,4,fork,8.0,4-6,1.0,0.55,wm_planner,ok,13.0,37.5,27.655,8.657,True,0.9244,0.3374,0,2,4.884,8.5,1.5294,fb5c257,0,300.0,16,16,True,,8,3,1,4,0,164,1,9.6105,2070da06d4a0
n4_fork_24151fad,1,4,fork,8.0,4-6,1.0,0.55,lower_bound,ok,7.0,,,,,,,,,0.0,7.0,1.0,fb5c257,0,300.0,,,,,,,,,,,,,2070da06d4a0
n4_fork_24151fad,1,4,fork,8.0,4-6,1.0,0.55,sequential,no_solution,,,,,,,,,,,7.0,,fb5c257,0,300.0,,,,,,,,,,,,,2070da06d4a0
n4_fork_24151fad,1,4,fork,8.0,4-6,1.0,0.55,wm_planner,ok,9.8,34.5,24.977,10.348,True,1.0049,0.321,0,4,6.171,7.0,1.4,fb5c257,0,300.0,16,16,True,,9,4,4,1,0,134,4,12.0,2070da06d4a0
n4_fork_5b26bff4,0,4,fork,8.0,4-6,1.0,0.55,wm_planner,unfinished:deadlock: no team progress,18.0,46.2,26.723,18.52,False,0.7001,0.3334,0,4,7.95,10.6,1.6981,fb5c257,2,300.0,16,16,False,deadlock: no team progress,10,4,3,2,1,201,3,12.0,2070da06d4a0
n4_fork_c08123bb,2,4,fork,8.0,4-6,1.0,0.55,wm_planner,unfinished:deadlock: no team progress,17.0,44.4,26.499,17.695,False,0.9249,0.3415,0,0,8.578,8.5,2.0,fb5c257,1,300.0,16,16,True,deadlock: no team progress,8,3,2,3,0,150,2,9.4545,2070da06d4a0
n4_fork_c08123bb,2,4,fork,8.0,4-6,1.0,0.55,wm_planner,unfinished:deadlock: no team progress,16.0,39.9,24.829,14.57,False,0.9851,0.3322,0,2,7.462,8.5,1.8824,fb5c257,2,300.0,16,16,True,deadlock: no team progress,8,3,1,4,0,146,1,10.9342,2070da06d4a0
n4_fork_20eadaa2,3,4,fork,8.0,4-6,1.0,0.55,wm_planner,ok,15.6,57.1,44.4,16.337,True,0.9219,0.3204,0,4,7.474,11.8,1.322,fb5c257,1,300.0,16,16,True,,8,4,3,1,0,164,3,12.0,2070da06d4a0
n4_fork_f4c5a1a8,5,4,fork,8.0,4-6,1.0,0.55,wm_planner,ok,14.2,47.8,38.653,11.789,True,0.9239,0.3209,0,3,5.958,10.4,1.3654,fb5c257,1,300.0,16,16,True,,9,4,3,2,0,209,3,12.0,2070da06d4a0
n4_fork_20eadaa2,3,4,fork,8.0,4-6,1.0,0.55,wm_planner,ok,14.8,58.2,46.91,15.389,True,0.7782,0.3202,0,9,8.124,11.8,1.2542,fb5c257,2,300.0,16,16,False,,11,4,4,3,0,208,4,12.0,2070da06d4a0
n4_fork_f4c5a1a8,5,4,fork,8.0,4-6,1.0,0.55,wm_planner,ok,13.6,50.4,40.67,12.754,True,0.9234,0.4039,0,1,6.096,10.4,1.3077,fb5c257,2,300.0,16,16,True,,10,4,3,3,0,258,3,12.0,2070da06d4a0
n4_fork_118b2018,4,4,fork,8.0,4-6,1.0,0.55,wm_planner,ok,16.0,55.8,48.378,10.112,True,0.9268,0.32,0,5,7.786,13.4,1.194,fb5c257,2,300.0,16,16,True,,18,4,7,7,0,242,7,12.0,2070da06d4a0
n4_fork_20eadaa2,3,4,fork,8.0,4-6,1.0,0.55,lower_bound,ok,11.8,,,,,,,,,0.0,11.8,1.0,fb5c257,0,300.0,,,,,,,,,,,,,2070da06d4a0
n4_fork_20eadaa2,3,4,fork,8.0,4-6,1.0,0.55,sequential,no_solution,,,,,,,,,,,11.8,,fb5c257,0,300.0,,,,,,,,,,,,,2070da06d4a0
n4_fork_20eadaa2,3,4,fork,8.0,4-6,1.0,0.55,wm_planner,ok,19.1,69.3,49.633,24.172,True,0.9215,0.3229,0,6,9.343,11.8,1.6186,fb5c257,0,300.0,16,16,True,,12,3,8,1,0,224,8,12.0,2070da06d4a0
n4_fork_f4c5a1a8,5,4,fork,8.0,4-6,1.0,0.55,lower_bound,ok,10.4,,,,,,,,,0.0,10.4,1.0,fb5c257,0,300.0,,,,,,,,,,,,,2070da06d4a0
n4_fork_f4c5a1a8,5,4,fork,8.0,4-6,1.0,0.55,sequential,no_solution,,,,,,,,,,,10.4,,fb5c257,0,300.0,,,,,,,,,,,,,2070da06d4a0
n4_fork_f4c5a1a8,5,4,fork,8.0,4-6,1.0,0.55,wm_planner,ok,17.0,62.4,43.625,22.306,True,0.9204,0.4179,0,5,8.174,10.4,1.6346,fb5c257,0,300.0,16,16,True,,10,4,3,3,0,221,3,12.0,2070da06d4a0
n4_fork_118b2018,4,4,fork,8.0,4-6,1.0,0.55,wm_planner,ok,16.5,59.4,49.44,12.852,True,0.92,0.3209,0,5,10.841,13.4,1.2313,fb5c257,1,300.0,16,16,True,,13,4,5,4,0,267,5,12.0,2070da06d4a0
n4_fork_d6a485a9,7,4,fork,8.0,4-6,1.0,0.55,lower_bound,ok,12.0,,,,,,,,,0.0,12.0,1.0,fb5c257,0,300.0,,,,,,,,,,,,,2070da06d4a0
n4_fork_d6a485a9,7,4,fork,8.0,4-6,1.0,0.55,sequential,ok,36.0,95.1,36.06,59.1,True,0.7735,0.3579,0,,0.028,12.0,3.0,fb5c257,0,300.0,,,,,,,,,,,,,2070da06d4a0
n4_fork_d6a485a9,7,4,fork,8.0,4-6,1.0,0.55,wm_planner,unfinished:deadlock: no team progress,12.0,48.0,15.33,35.225,False,1.8166,0.32,0,0,6.739,12.0,1.0,fb5c257,0,300.0,16,16,True,deadlock: no team progress,3,0,3,0,0,113,3,12.0,2070da06d4a0
n4_fork_118b2018,4,4,fork,8.0,4-6,1.0,0.55,lower_bound,ok,13.4,,,,,,,,,0.0,13.4,1.0,fb5c257,0,300.0,,,,,,,,,,,,,2070da06d4a0
n4_fork_118b2018,4,4,fork,8.0,4-6,1.0,0.55,sequential,no_solution,,,,,,,,,,,13.4,,fb5c257,0,300.0,,,,,,,,,,,,,2070da06d4a0
n4_fork_118b2018,4,4,fork,8.0,4-6,1.0,0.55,wm_planner,ok,16.6,61.3,50.832,13.536,True,0.7151,0.3202,0,4,11.192,13.4,1.2388,fb5c257,0,300.0,16,16,True,,13,4,5,4,0,287,5,12.0,2070da06d4a0
n4_fork_5a36526d,8,4,fork,8.0,4-6,1.0,0.55,lower_bound,ok,10.6,,,,,,,,,0.0,10.6,1.0,fb5c257,0,300.0,,,,,,,,,,,,,2070da06d4a0
n4_fork_5a36526d,8,4,fork,8.0,4-6,1.0,0.55,sequential,no_solution,,,,,,,,,,,10.6,,fb5c257,0,300.0,,,,,,,,,,,,,2070da06d4a0
n4_fork_5a36526d,8,4,fork,8.0,4-6,1.0,0.55,wm_planner,ok,12.9,42.5,30.596,11.728,True,0.9248,0.3662,0,3,5.544,10.6,1.217,fb5c257,0,300.0,16,16,True,,7,4,1,2,0,145,1,12.0,2070da06d4a0
n4_fork_c7d20c18,6,4,fork,8.0,4-6,1.0,0.55,wm_planner,unfinished:deadlock: no team progress,20.0,63.7,39.462,29.322,False,0.9255,0.32,0,6,10.025,10.6,1.8868,fb5c257,1,300.0,16,16,False,deadlock: no team progress,11,2,6,3,0,197,6,12.0,2070da06d4a0
n4_fork_5a36526d,8,4,fork,8.0,4-6,1.0,0.55,wm_planner,ok,14.1,44.7,30.589,13.827,True,0.9238,0.3222,0,6,5.73,10.6,1.3302,fb5c257,1,300.0,16,16,True,,9,4,1,4,0,133,1,12.0,2070da06d4a0
n4_fork_c7d20c18,6,4,fork,8.0,4-6,1.0,0.55,wm_planner,ok,15.5,52.9,39.193,16.485,True,0.9219,0.3205,0,4,10.121,10.6,1.4623,fb5c257,2,300.0,16,16,True,,10,4,1,5,0,171,1,10.9587,2070da06d4a0
n4_fork_118051af,9,4,fork,8.0,4-6,1.0,0.55,lower_bound,ok,8.4,,,,,,,,,0.0,8.4,1.0,fb5c257,0,300.0,,,,,,,,,,,,,2070da06d4a0
n4_fork_118051af,9,4,fork,8.0,4-6,1.0,0.55,sequential,no_solution,,,,,,,,,,,8.4,,fb5c257,0,300.0,,,,,,,,,,,,,2070da06d4a0
n4_fork_118051af,9,4,fork,8.0,4-6,1.0,0.55,wm_planner,unfinished:deadlock: no team progress,17.0,43.4,29.144,15.292,False,0.8033,0.3275,0,2,6.239,8.4,2.0238,fb5c257,0,300.0,16,16,False,deadlock: no team progress,10,3,4,3,0,124,4,12.0,2070da06d4a0
n4_fork_118051af,9,4,fork,8.0,4-6,1.0,0.55,wm_planner,unfinished:deadlock: no team progress,18.0,45.8,29.34,17.539,False,0.9219,0.3573,0,3,6.463,8.4,2.1429,fb5c257,1,300.0,16,16,True,deadlock: no team progress,9,3,3,3,0,140,3,11.6034,2070da06d4a0
n4_fork_5a36526d,8,4,fork,8.0,4-6,1.0,0.55,wm_planner,ok,14.4,48.3,29.77,18.096,True,0.7396,0.3208,0,6,7.09,10.6,1.3585,fb5c257,2,300.0,16,16,False,,9,3,3,3,0,112,3,12.0,2070da06d4a0
n4_fork_118051af,9,4,fork,8.0,4-6,1.0,0.55,wm_planner,unfinished:deadlock: no team progress,18.0,46.6,29.166,18.539,False,0.9226,0.391,0,3,6.632,8.4,2.1429,fb5c257,2,300.0,16,16,True,deadlock: no team progress,5,3,1,1,0,111,1,11.3566,2070da06d4a0
n4_fork_d6a485a9,7,4,fork,8.0,4-6,1.0,0.55,wm_planner,unfinished:deadlock: no team progress,12.0,48.0,15.149,35.376,False,1.8645,0.32,0,0,9.463,12.0,1.0,fb5c257,1,300.0,16,16,False,deadlock: no team progress,4,0,4,0,0,112,4,12.0,2070da06d4a0
n4_fork_c7d20c18,6,4,fork,8.0,4-6,1.0,0.55,lower_bound,ok,10.6,,,,,,,,,0.0,10.6,1.0,fb5c257,0,300.0,,,,,,,,,,,,,2070da06d4a0
n4_fork_c7d20c18,6,4,fork,8.0,4-6,1.0,0.55,sequential,no_solution,,,,,,,,,,,10.6,,fb5c257,0,300.0,,,,,,,,,,,,,2070da06d4a0
n4_fork_c7d20c18,6,4,fork,8.0,4-6,1.0,0.55,wm_planner,unfinished:deadlock: no team progress,21.0,67.1,35.372,36.11,False,0.9244,0.32,0,3,13.826,10.6,1.9811,fb5c257,0,300.0,16,16,True,deadlock: no team progress,6,2,3,1,0,189,3,9.7005,2070da06d4a0
n4_fork_8b4e6450,0,4,fork,8.0,6-8,0.0,0.55,lower_bound,ok,11.6,,,,,,,,,0.0,11.6,1.0,fb5c257,0,300.0,,,,,,,,,,,,,2070da06d4a0
n4_fork_8b4e6450,0,4,fork,8.0,6-8,0.0,0.55,sequential,no_solution,,,,,,,,,,,11.6,,fb5c257,0,300.0,,,,,,,,,,,,,2070da06d4a0
n4_fork_8b4e6450,0,4,fork,8.0,6-8,0.0,0.55,wm_planner,unfinished:deadlock: no team progress,19.0,52.1,37.387,16.685,False,0.9225,0.3206,0,5,7.705,11.6,1.6379,fb5c257,0,300.0,16,16,True,deadlock: no team progress,9,4,2,3,0,204,2,12.0,2070da06d4a0
n4_fork_dc986b51,1,4,fork,8.0,6-8,0.0,0.55,lower_bound,ok,10.1,,,,,,,,,0.0,10.1,1.0,fb5c257,0,300.0,,,,,,,,,,,,,2070da06d4a0
n4_fork_dc986b51,1,4,fork,8.0,6-8,0.0,0.55,sequential,ok,25.5,73.9,25.463,48.4,True,1.0009,0.4123,0,,0.028,10.1,2.5248,fb5c257,0,300.0,,,,,,,,,,,,,2070da06d4a0
n4_fork_dc986b51,1,4,fork,8.0,6-8,0.0,0.55,wm_planner,ok,12.4,45.9,27.075,19.568,True,0.9246,0.3242,0,5,5.847,10.1,1.2277,fb5c257,0,300.0,16,16,False,,9,4,2,3,0,93,64,12.0,2070da06d4a0
n4_fork_d6a485a9,7,4,fork,8.0,4-6,1.0,0.55,wm_planner,ok,18.5,68.1,38.89,30.349,True,0.9752,0.3223,0,5,11.531,12.0,1.5417,fb5c257,2,300.0,16,16,False,,12,4,5,3,0,245,5,12.0,2070da06d4a0
n4_fork_dc986b51,1,4,fork,8.0,6-8,0.0,0.55,wm_planner,ok,12.1,45.0,27.132,18.637,True,0.9209,0.3211,0,6,5.576,10.1,1.198,fb5c257,1,300.0,16,16,False,,12,4,2,6,0,125,63,12.0,2070da06d4a0
